Page number,Footnote text
176,"* Burnet sufficiently accounts for Brounker's impunity, by informing us, that he was a savorite of"
176,"the dutchess of Cleveland, the King's favorite mistress."
177,"* D' Estrades, 19th of December, 1664. 3 † Id. 14th of August, 1665."
179,"* Tromp's life. D' Estrades, 5th of February, 1665."
180,""" D' Estrades, 21st of May 1666."
187,"The Dutch had spent on the war near 40 millions of livres a year, above 3 millions sterling: A"
187,"much greater sum than had been granted by the Parliament. D' Estrades, 24th of December 1665 ;"
187,"1t of January 1666. Temple, vol. i. p. 71. It was probably the want of money which engaged"
187,the King to pay the seamen with tickets; a contrivance which proved so much to their loss
187,"1 Temple, vol. ii. p. 41."
188,"Some Nonconformists however, both in Scotland and England, had kept a correspondence yi"
188,"the States, and had entertained projects for insurrections, but they were too weal even to attempt the"
188,"execution of them. D' Estrades, 15th of October, 1665."
191,"plantations, that he had rejected a proposal for the preservation of Nevis and St. Christophers, yhich"
191,"n cerasion of great losses in those parts, that when he was in his Majesty's service beyond es ; i"
191,"hcid a comespondence with Cromwel and his complices, that he advised the fale of Dunkirk, that he had"
191,"haduly altered letters patent under the King's seal, that he had unduly decided causes in council, which"
191,"id have been brought before Chancery, that he had issued quo warrantos against corporations with"
191,"a intention of stueeing money from them, that he had taken money for passing the bills of seerle"
191,"ded, that he betrayed the nation in all foreign treaties, and that he was the principal adviser"
191,of dividing the fleet in June 1666.
195,"25th of January, 1662."
199,"* Burnet, p. 149. † Id. p. 152."
200,"* Burnet, p. 147. 1 Id. p 201."
201,"* Burnet, p. 202."
202,"* Burnet, p. 213."
202,"† 28th of November, 1666."
203,"* Burnet, p. 237. † Wodrow's History, vol i. p. 255."
205,* In 1666.
214,"* D' Estrades, 21st of July, 1667."
215,"* Temple, vol. ii. 179."
219,"I Carte's Ormond, vol. ii. p. 225."
222,"* England's Appeal, p. 22."
228,"* Temple, vol. i. p. 75."
256,"* Several historians have affirmed, that the Commons found, this session, upon enquiry, that the"
256,"King's revenue was 1,600,000 pounds a year, and that the necessary expence was but700,000 pounds;"
256,and have appealed to the Journals for a proof. But there is not the least appearance of this in the
256,Journals; and the fact is impossible.
260,"* Welwood, Burnet, Coke."
267,"* Temple's Memoirs, vol i. p. 458."
267,"p Suoh a the letters, which pasted betwixt Danby and Montague, the King's ambassador at Paris;"
267,"Temple's Memoirs, and his Letters. In these last, we see that the King never made any proposals of"
267,"terms but waat were advantageous to France, and the prince of Orange believed them to have been"
267,always concerted with the French embassador. Vol. i. p. 439.
272,"* Temple, vol. i. p. 461."
279,"* 19th of October, 1669."
279,Mm?2
280,"* 28th of July, 1670. † 11th of June, 1675"
289,* Oates's Narrative.
291,"* Burnet, Echard, North, L. Estrange, &c."
292,"* Burnet, North. † North. I Burnet, North, Trials."
295,"* North, p. 206. f North, p. 205."
297,"* They had granted him 600,000 pounds for disbanding the army, for re-imbursing the charges of"
297,"his naval rmament, and for paying the Princess of Orange's portion."
298,"* North, p. 207."
302,"* North's Examen, p. 186. , † Bummet, vol. i. p. 437."
305,*3d of December. 1† Sir William Scrogges.
320,"* Wodrow's history of the sufferings of the church of Scotland, vol. II. p. 28."
321,"* Algernon Sidney's letters, p. 90."
325,"* Temple, vol. i. p. 449."
326,"† Dissertation on Parties, letter vii. II Vol. i. p. 342."
349,* College's trial.
354,See captain Wilkinson's Narrative.
357,"* Burnet, vol. i. p. 522."
358,"* Burnet, vol. i. p. 584. Wodrow, vol. ii. p. 169: This last author, who is much the better"
358,"authority, mentions only one instance, that of Spreul, which seems to have been an extraordinary one."
359,"t Wodrow, vol. ii. Appendix, 94. 11d. vol i. pasim. 1 Is. vol ii, P 434"
360,"* Wodrow, Vol. II. p. 505."
370,* Page 43.
383,""" Marquess of Halifax. 1† Duke of Buckingham."
388,The Quaker's address was esteemed somewhat singular. It was conceived in these terms. We
388,"are come to testify our sorrow for the death of our good friend Chiares, ond our joy for thy being"
388,"* made our governor. We are told thou art not of the perswasion the ehureh gi Encland, e"
388,"* than we: Wherefore we hope ; thou wilt grant us the same liberty, whiek chou sowelt thyseif."
388,"* Which doing, we wish thee all manner of happiness"
406,"* Particularly Sir Edward Herbert's defence in the State Trials, and Sir Robert Atkins's Enquiry"
406,concerning the dispensing power. † Rot. Parl. 1. Hen. V. nexv. 1 Rot. Parl. 1.
407,"Hen. v. n. xxii. It is remarkable, however, that in the reign of Richard the second,"
407,King ie rry power of dispensing with the statute of provisors or I*It. S
407,"ai a ptain impiication that he had not, of himself, such a prerogative. s uncertain were"
407,many of these points at that tme.
407,
407,"in vol i. p. 106. 1 State Trials, vol vii. first edit. p. 205."
408,"* State Trials. yol v. first edit. P. 171. †Sir Edward Coke's Reports, twelfth report, p. 18."
408,"I Sir Robert Atkins, p. 21."
418,"* The elections in some places, particularly in York, were transferred from the people to the ma-"
418,"gistrates, who, by the new charter, were all named by the Crown. Sir John Reresby's Memoirs, p. 27."
418,This was in reality nothing disferent from the King's naming the members. The same act of authority
418,had been employed in all the burroughs of Scotland.
425,"* This story is taken notice of in a weekly paper, the Observator, published at that very time,"
425,23d o Raguit 682. Party zeal is capable of swallowing the most incredible story; but it is surely
425,"singular, that the same calumny, when once bassled, should yet be renewed with such success."
427,"* Burnet, vol! i. p. 711. D'Avaux, 15th of April, 188"
428,"24th of July, 1681; 10th of June, 15th of October, 11th of November, 1688. vol."
428,iv. p. 30.
430,"* D'Avaux, 21st of January, 1687. † Burnet."
431,"eat 14th of September, 24th of September, 8th of October, 15th of October, 1688."
435,* That there really was no new alliance formed betwixt France and England appears both from Sun-
435,"derland's apeiogy, and from D'AvauK's negotiations, lately published I Sce Vol. iv. P. 18. Eng. T rans"
435,"lation. tth of September, 1687. 16th of March, 6th of May, roth of August, ad of September,"
435,"23d of September, 24th of September, 5th of October, 7th of October, 11th of November, 1688."
455,* See Appendix second.
459,"* Journals, 29th of December, 1660. * F Penbyee Mrmeire I 7 - Id."
459,"I o ier March, 1689. Il Journ. 20th of March, 1689."
460,"* DIEstrades zoth of October, 1666. 1† Pepys's Memoirs, P4 1 Memoirs"
460,"of English asfairs, chiefty naval. II Lives of the admirals, yol. ii. p.476"
