Page number,Footnote text
57,"the commons, that they were sunderly bound to him, and namely in forbearing"
57,"to charge them with dismes and. fifteent, the which he meant no more to charye"
57,them in his own pe son These words no more al ude to the practice of his
57,predecessors: He had not himself imposed any arbitrary taxes 1 Even the par-
57,"liament, in the articles of his deposition, though they complain of peayy"
57,"texes, affirm not that they were imposed illegally or by arbitrary will."
57,E See note [F] at the end of the volume.
59,"h Sir John Heywarde, p. 101."
60,"I Cotton, p. 389. * Knyghton, p. 2757."
62,"Knyghton, p. 2759. Otterborn, p. 220 * Cottun, p. 390."
62,* Henry iv. cap. 4
65,"o Peruse, in this view, the abridgment of the records, by Sir Robert"
65,"Sotton, during these two reigns."
66,P See note [6] at the end of the volume.
67,"q Walsingham, p. 191. 208. 283, 284. Spelman Concil. vol. ii. p. 640."
67,"Knyghton, p. 2657. T Harpsfield, p. 668. 673, 674. Waldens"
67,"tom. i. lib. 3. art. 1. cap. 8. * Spelm. Cone vol, ii. p. 621."
67,"Walsingham, p. 201, 202, 203."
68,"I Herpefleld in Hist. Wickl.p63 * Wood's Ant. Oxon,"
68,"lib. 1. p. 191, &c. Walsingham, p. 201."
69,"w Cotton's abridgment, p. 285. *x 5 Rich. II. chap. ."
69,"y Walsingham, p. 206. Knyghton, p. 2655, 2656. 4 wil-"
69,"singham, P. 312. Ypod. Neust. p. 137. * Knyghton, p. 2663."
70,"* 13 Rich. II. cap 3. 16 Rich. II. cap. 4. ""Rymer, vol. vii."
70,"p. 672. 14 Knyghton, P. 27. 18. Cotton, P. 15."
71,"* Cotton, 1.355."
72,"f Froissard, lib. 2. chap. 133, 134. Walsingham, p. 298, 299, 300, &c."
72,"Knyghton, p. 2671. 1 1Rich. II. chap. 7."
73,3 Rich. II. chap. 1.
74,"I Harding: This poet says, that he speaks from the authority of a clerk"
74,of the green cloth.
76,"* Dugdale, vol. i. p. 151."
77,"Weltnguam, P. 3 Otterbourne, p. 224. *"" Walsingham,"
77,I. 363. Ypod. Neust. 556.
78,"B Dugdale, vol. ii. p. 171."
79,"e 2 Henry IV, chap, vii. P Rymer, vol. viii. p. 178."
80,"Rymer, vol. viil. p 123. * Ibid. vol. viii. p. 142. 152. 219."
80,"s Ibid. vol. viii. P110, 111."
81,"t Vita Ric. sec. p. 171, 172. u Walsingham, p. 364."
81,"w Vita Rie. sec. p. 173, 173. * Dugdale, vol. i. p. 150."
81,"Y Ibid, vol i. p. 151."
82,"Rymer, rol. viii. p. 125, 126. a lbid. p. 125."
82,"P Ibid. p.ISS, 1 56 * ! ""Walsingham, . 36. Vita Ric. see"
82,"P. 180. Chon. Otterbourne, p. 237"
83,"I Rymer, yol. viii. p. 89."
84,"Hall, fol. 21, 22, &c"
85,"f T. Livil, p. 3. t Walsingham, p. 365, 367. Hall, fol. 21"
85,"† Chron. Otterbourne, P. 224. Ypod. Neust. p. 560,"
86,"* Rymer, vol. viii. p. 353."
87,"I Walsingham, p. 373. Otterbourne, p.25 I"
88,"I Walsingham, p. 374. "" Ibid, p. 377. Chron, Otterb. p. 26"
89,""" Buchanan, libe 10."
90,"P Walsingham, p. 380. 1 Rymer, vol. viii. p. 715. 78"
91,"I Cotton, p. 429."
92,"s Cotton, p. 364. t Ibid. p. 406. Ibid. p. 42."
92,"w Ibid. p. 438. Ibid. p. 450, 457 Y Ibid. p. 461"
93,"* Cotton, p. 454"
94,"* Rymer, vol. viii. p. 462. b Walsingham."
95,"Walsingham p. 371. Ypod. Neust. p. 563. "" Walsingham,"
95,"p. 379. Tit. Livius. E8 Rymer, vol. viii. p. 627. Otterbourne"
95,p. 267.
98,"* Hen. IV, cap. 15. and 5 Hen, IV. cap. 9. * Rymer, tom, viii"
98,P. 610.
101,"I Walsing. p. 382. E Hall, fol. 33. Holingshed, p. 53. God-"
101,win's Life of Henry V. p. 1.
102,"Hist Croyland contin. Hll, fol. 34. Holingshed, p. 544. * Ho-"
102,"islehe"" Pr S4st Walsingham, p."
103,"* Walsingham, p. 382. 1P Forx's Acts and Menuments, p. 513."
103,"§ Rymer, yol. ix. p. 61. Walsingham, p. 383."
104,"s Cotton, p. 554. Hall, fol. 35. Ho"
104,"lingshed, p. 544. 1 Rymer, vol. ix. p. 179. 129. 191. ** Wal-"
104,"Aogham, p. 400. Otterbourne, p. 280, Holingshed, p 561."
105,"W 2 Hen. V. chap. 7. * Hall, fol. 35."
106,"Y Hall, fol. 35,36."
108,"La Laboureur, liv. xxvii. chap. 23,24."
108,"a Ibid. liv. 27. chap. a7. Monstrelet, chap. 39."
110,"b Rymer, vol. ix. p. 208."
110,Ibid. p. ar 1. It is reported by some historians (se Hist. Coryl. Cont.
110,"p. 500) that the Dauphin, in derifion of Henry's claims and diffolute cha-"
110,"Jatter, seat him * tox of tennis balls: intimating that these implemats of"
110,play were better adapted to him than the instruments of war. Bot thit story
110,"5 py no means credible; the great offers made by the court of France, show"
110,"in they Iae already entertained a just idea of Hentry's character, as vell"
110,of their own fituation.
111,"I Rymer, vol. ix. p. 300. T. Livii, p. 8."
112,". Rymer, vol. ix. P. 303. f St, Remi, chap. lv. Goodwin, p. 6."
112,"& Rymer, vol, ix. p. 137, 138."
113,"De Laboureur, liv. 35. chap. 6. k T. Livii, p. 1."
114,"I St. Remi, chap. 58. * T. Livii, p. 15."
115,"1 St. Remi, chap. 62. o Walsingham, p. 392. T. Livii"
115,"Pe 19. Le Laboureur, liv. 35. chap. 7. Monstrelet, chap. 147."
115,"? Walsingham, p. 393. Ypod. Neust. p. 584."
118,"I Le Laboureur, liv. 35. chap. 10."
119,"1 St. Remi, chap. 74. Monstrelet, chap. 167. s St. Remi,"
119,"chap. 79. Ibid. chap. 81. Monstrelet, chap. 178, 179."
120,"St. Remi, chap. 85, 86. Monstrelet, chap. 118. w Walsing-"
120,"ham, p. 400. * St. Remi, chap. 91. * Y Juvenal des Ursins."
121,"7 Rymer, vol. ix. p. 717. 749. a Ibid. p. 626, &c."
121,"† Ibid. p. 762. Ibid. p. 776. St. Remi, chap. 95"
122,"I St. Remi, chap. 97. Monstrelet, chap, 211."
123,"""T. Livii, p. 69. Monstrelet, chap. 201."
125,"I Rymer, vol. ix. p. 855. St. Remi, chap. 101. Monstrelet, chap. 223."
126,"8 Holingshed, p. 577."
128,"I His name was John, and he was afterwards created duke of Somerset."
128,He was grandson of John of Gaunt duke of Lancaster. The earl of Dorset
128,"was brother to Somerset, and succeeded him in that iitle,"
128,""" St Remi, chap. 110. Monstrelet, chap. 239. Hall, fol. 76."
129,"I St. Remi, chap. 3. m Rymer, vol. x. p. 212. T. Livii,"
129,"P. 92, 93. St. Remi, chap. 116. Monstrelet, chap. 26."
130,"* Morstrelet, chep. 265. Hall, sol. 8o."
131,"o St. Remi, chap. 118. Monstrelet, chap. 265."
132,"P.T. Livii, p. 4"
134,S Ibid. p. 190. * Parlia
134,"mentary History, vol, ii. p. 168."
134,"h appears from many passages of Rymer, particularly vol. ix. p.28"
134,"Jea a ring pald * marks ayear for an archer, which is meoue itey auv"
134,"shxpence a-dey. The price lhad risen, at is natural, by raising the denomina-"
134,sion of money.
135,"* Liv. iv. chap. 36. Y Rymer,"
135,"yol, x. p. 113."
136,"* Fleetwood's Chronicon Preciosum, p. 52."
138,"* Rymer, vol. x. P2 1. Cotton, p 564. b Cotton, p. 564."
138,"Hall, fol. 83. Monstrelet, vol. ii. p. 27."
141,"I Hall, fol. 34. Menstrelet, vol. i. p. 4. Stowe, p. 36"
142,""" Hall, fol. 86. Stowe, p. 364. Grafton, p. 501."
143,"SYmei, vol, x. P. 299, 300. 316."
144,"& Hall, fol. 85. Monstrelet, vol. ii. p. 8. Holingshed, p. 586. Grafton,"
144,"p. 500. h Monstrelet, vol. ii. p. 14. Grafton, p. 504."
146,"I Hall, fol. 88, 89, 90. Monstrelet, vol. ii. p. 15. Stowe, p. 365. Hol"
146,"lingshed, p. 588. Monstrelet, vol. ii. p. 15."
149,"1 Stowe, p. 368. Hollingshed, p. 590. o Hall, fol. 98, 99."
149,"Hollingshed, p. 593, 594. Polydore Virgil, p. 466. Grafton, p. 512. 519."
149,"r Stowe, p. 367."
151,"I Monstrelet, vol. ii. p. 32, 33. Hollingshed, p. 597."
151,"I Monstrelet, vol. ii. p. 35 1."
152,"* Monstrelet, vol. ii. p. 38, 59. Polyd. Virg. p. 468."
153,"t Hall, fol. 105. Monstrelet, vol, ii. p. 39. Stowe, p. 369. Holling-"
153,"shed, P. 599: Orafion, p. 531."
154,"* Hall, fol. 10. Monstrelet, vol, ii. P. 41, 42. Stowe, p. 369. Hol"
154,"lingshed, p. 600. Polyd. Virg. p. 469. Grafton, p. 53."
154,"* Hall, fol. 106. Monstrelet, vol. ii. P. 42. Stowe, p. 369. Grason"
154,I 33
156,"* Hall, fol. 107. Monstrelet, vol. ii. p. 42. Grafton, P 534."
158,"Y Hall, fol. 107. Huollingshed, P. 600."
161,"a Monstrelet, vol. ii. p. 45."
164,"b Monstrelet, vol. ii. P. 46."
168,"f Rymer, vol. x. p. 432."
169,"1 Stowe, p. 371."
173,"* Monstielet, vol. ii. p. 100. T Ibid. p. 87. k Stowe,"
173,"P. 373. Grafton, P554."
174,"m Monstrelet, vol. ii. p. 90. Grafton, p. 561."
176,"Monstrelet, vol. ii. p. 112. Grafton, p. 565. o Monstrelet,"
176,"vol. ii. p. 120. Hollingshed, p. (12."
177,"* Monstrelet, vol. ii. p. 105. Hollingshed, p. 610."
178,"a Monftrelet, vol. ii. p. 127. Grafton, p. 568. * Monstrelet,"
178,"vol, ii. p. 126. 130. 132. Hollingshed, p. 613. Grafton, p. 571."
179,"S Monstrelet, vol. ii. p. 136. Hollingshed, p. 614."
180,"? Forteseue, who, soon after this period, visited France, in the train of"
180,"prince Henty, speaks of that kingdom as a desert in comparison of England,"
180,See his Treatise de laudibus Angliae. Though we mulk. allowance for the
180,"partialities of Fortescue, there must have been some foundation for his e"
180,SouneS nd these destructive wars are the most likely reason to be affigned for
180,"the difference remarked r this author,"
181,"x Grafton, p. 573. 7 Rymer, vol. x. p. 764. 776. 782. 795, 796"
181,"This sum was equal to 36,000 pounds sterling of our present money. A"
181,"subsidy of a tenth and fifteenth was fixed by Edward III. at 29,000 pounds,"
181,"which, in the reign of Henry VI. made only 58,000 pounds of our present"
181,mones ; The parliament granted only one subsidy during the course of seven
181,"years, from 1437 to 1444."
182,"* Grafton, p.578,"
183,"* Rymer, vol, xi. p. 101. 108. 206, 214. b Ibid. p. 53."
184,""" Graston, p. 590."
185,"I Cotton, p. 630. * Hollingshed, p. 626."
186,"Stowe, p. 381. Huollingshed, p. 622. Grafton, p. 587."
187,"h Fabian Chron, anno 1447. I Grafton p. 597."
188,"* Monstrelet, vol, iiis p. 6"
189,"I Monstrelet, vol. iii. p. 7. Holling hed, p. 629."
190,"I Monstrelet, vol. iii. p. 21. Grafton, p. 643."
191,"' Hollingshed, p. 631. Grafton, p. 646."
194,"* Stowe, p. 387."
198,"I Cotton, p. 641."
199,"* Cotton, p. 642. Hall, fol. 157. Holingshed, P. 631. Grafton,"
199,p. 607.
200,"t Cotton, p. 647."
201,"I Cotton, p. 643."
202,"* Hall, fol. 158. Hist. Croyland, contin. p. 525. Stowe, p. 388."
202,"Grafton, p. 610"
203,"* Stowe, p. 364. Cotton, p. 564. This author admires, that such a"
203,piece of injustice should have been committed in peaceable times : He might
203,"have added, and by such virtuous princes as Bedford and Glocester. ? But it"
203,"is to be presumed, that Mortimer was guilty; though his condemnation was"
203,highly irregular and illegal. The people had at this time a very feeble sense
203,of law and a constitution; and power was very imperfectly restrained by these
203,"limits. When the proceedings of a parliament were so irregular, it is easy"
203,"to imagine, that those of a king would be more so."
203,"Y Hall, fol. 159. Hollingshed, p. 634. * Stowe, p. 388, 389."
203,"Hollingshed, p. 637."
204,"a Grafton, p. 612. b Hall, fol. 160. Hist. Croyland,"
204,"contin. p. 526. I Rymer, vol. ix. p. 275. ; * Cotten, p. 61."
204,"Stowe, p. 391. I Stowe P1394"
210,"* Parliamentary History, vol. ii. p. 263."
211,"h Stowe, p. 394."
212,"I Grafton, p. 620. Hollingshed, p. 640"
212,"I Polyd, Virg. p. 501. Grafton, P. 625."
213,"n Rynmer, vol. xi. p. 344."
214,"* Rymer, yol. xi. p. 361. Hollingshed, p. 642. Grafton, p. 626."
214,"? Stowe, P. 309. Hollingshed, P. 643."
216,"50 resainers, some 600, none less than 400. See also Grafton, p. 633."
218,"; Hotlincsed, P. 649. Grafton, p. 936. I Hollingshed, p. 650."
219,"Stowe, p. 409. * Hall, fol. 169. Graston, P. 9 5."
220,"* Hollingshed, p. 655. w Cotton, p. 665. Graston, p. 643."
220,"* Hollingshed, p. 657. Grafton, p. 645. 775 Cotton, p. 666."
221,"* Cotton, p. 666. Grafton, p. 647."
223,"a Stowe, p. 412. b Polyd. Virg. p. 510."
224,"Hollingshed, p. 660. Grafton, p. 650."
225,"I Hollingshed, p. 660. * Grafton, p. 652."
226,"f Stowe, p. 415. Hollingshed, p. 661. & Grafton, p. 653."
227,"h Statutes at large, 7 Henry IV. cap. 15. I Ibid. 8 Henry VI."
227,tap. 7. 10 Henry VI. cap. 2.
228,"k Cotton, p. 664. I Statutes at large, 39 Henry VI. cap. 1."
228,"m Cotton, P. 585. n Burnet's Collection of Records, yol. i. p. s"
228,"* Cotton, p. 593"
229,"P Statutes at large, 15 Henry VI. cap. 2. 23 Henry VI. cap. 6."
229,"I Cotton, p. 6245. Ibid. p. 66. Ibid. p. 593."
231,"t Habington in Kennet, p. 431. Grafton, p. 791."
232,"a W. Wyrcester, p. 489. Hall, fol. 186. Holingshed, p. 664."
232,"v Habington, p. 432. Huolingshed, p. 664. . Hist. Croyl."
232,"contin. p. 532. * Hall, sol, 186."
233,"a Habington, p. 432. b Holingshed, p. 665. Grafton, p. 656"
233,"Hist, Croyl, cont. p. 513 "" Hall, fol, 187. Habington, p. 433"
235,""" Hall, fol. 137. Habington, p. 434. * Cotton, p. 670."
235,"f Cotton, p. 672. Statutes at large, 1 Edw, IV. cap. 1."
236,"& Cotton, p. 670. W. Wyreester, p. 490. h W. de Wyrcester"
236,"P. 492. Hall, fol. 189. Grafton, p. 658. Fabian, fol. 15 Fragm. at"
236,finem T. Sproti.
237,See note [H] at the end of the volume
237,"* Monstrelet, vol. iii. p. 95."
239,"I Monstrelet, vol, iii. p. 96. Hall, fol. 191. Fragm, ad"
239,finem Sproti.
240,n Polyd. Virg. p. 5153. Blondi.
241,"S Hall, fol. 193. Fabian, fol, 216."
242,"P Hall, sol. 193. Habington, p. 437. Holingshed, p. 667. Grafton,"
242,p. 665. Polyd. Virg. p. 513.
243,"I W. Wyrcester, p. 506. 1 Rymer, vol. xi. p. 581."
243,"s w. Wyrcester, P. 505. t Ibid. p. 506."
243,E Liv. 3. chap. 4.
244,"w Polyd, Virg. p. 514. X Hist. Croyl. cont. p. 519."
244,"Y W. Wyrcester, P. 508. 2 Grafton, B 673."
244,"W. Wyrcester, P. 511. Hall, fol. 200. Habington, P. 439. Holling,"
244,"ked, P. 671. Polyd. Virg. P. 515"
245,"I Comines, liv. 3. chap. 4. 6."
246,"Hall, fol. 1 197s W. Wyrcester, p. 5. Parliament."
246,"Hist, vol, ii. P 312."
248,"§ Fabian, fol. 217. f See note [[] at the end of the volume"
249,"* Rymer, vol. xi. p. 647. 649. 650. h Cotton, p. 7os"
249,"I Fiagm, Ed. IV. ad fin, Sprotti."
250,"k Hall, fol. 204. Fabrian, fol. 218. Habington, p. 442. Hollingshed,"
250,"r. 674. I Rymer, vol. xi. p. 652."
250,"m The king offered by proclamation a reward of 1000 pounds, or 10"
250,"pounds a year in land, to any that would seize them. Whence we may learn"
250,"that land was at that time sold for about ten years purchase. See Rymer,"
250,vol. xi. p. 654.
251,"n Comines, liv. 3. cap. 4. Hall, fol. 2e5. o Polyd. Virg."
251,P519.
253,"* Comines, liv. 3. chap. 5. Hall, fol. 207. Holingshed, p. 675."
254,"I Comines, liv. 3. chap. 4. Hall, fol. 207."
254,"s Comines, liv. 1. chap. s Hall, fol. 208. t Comines, liv. 3."
254,chap. 5.
255,""" Hall, fol. 205. W Comines, liv. 3. chap. 5. Hall, fol. 20"
256,"x Comines, liv. 3. chap. 5."
258,"Y Hall, fol. 210. Stowe, p. 422. 2 Comines, liv. 3. chap. 7."
258,": Hall, fol. 210. Stowe, p. 423. Holingshed, p, 677. Grafton,"
258,P 690.
259,"b Liv. 3. chap. 4. ""Grafton, p. 692. Polyd. Virg. p. 522."
259,"I Hall, fol. 205. e Comines, liv. 1. chap, 6."
260,"f Comines, liv. 3. chap. 6."
261,"5 Comines, liv. 5. chap 7. h Graston, p. 702."
262,"I Comines, liv. 3. chap. To"
263,"k Grafton, p. 700. Comines, liv. 3. chap. 7. Leland's collect. vol. ii."
263,"P. 505. I Habington, p. 449. m Comines, liv. 3."
263,"chap. 7. * Hall, fol. 218. o Leland's Collect. vol. ii."
264,"P Hall, fol. 219. Habington, p. 451. Grafton, p. 706. Polyd Virg."
264,"P. 528. ; Hall, fol. 221. Habington, g. 53 Hollingshed,"
264,p. 688. Polyd. Virg. p. 530.
265,"Comines, Hall, fol. 223. Grafton, p. 703. s Habington,"
265,"P 454. Polyd. Virg. p. 531. Hollingshed, P. 689, 690. 693"
265,Hist. Croy. cont. p. 554
266,"a Comines, liv. 3. chap. 7."
267,"WRymer, vol. xi. p. 806, 807, 808, &c."
267,"* Cotton, p. 696. 700. Hist. Croyl. cont. p. 558."
267,"7 Hall, fol, 226. Habington, p. 461. Grafton, p. 719. Fabian, fol."
267,1.
268,"* Comines, liv. 4. chap. 5. This author says, (chap. 11.) that the king"
268,"artfully brought over some of the richest of his subjects, who, he knew,"
268,"would be soon tired of the war, and would promote all proposals of peace,"
268,"which, he foresaw, would be soon necessary."
268,"a Comines, liv. 4. chap. 5."
269,"b Comines, liy. 4. chap. 5. Hall, fol. 227. ""Comines, liv. 4."
269,"chap. 7. ""l Rymer, vol. xii, p. 17. e Comines, liv. 4."
269,chap. 9.
270,"f Hall, fol. 235. 2 Comines, liv. 4. chap. 9. Hall, fol. 235"
271,"h Comines, liv. 4. chap. 10. Habington, p. 469."
272,"I Comines, liv. 3. chap. 10."
274,"I Polyd. Virg. Hall, fol. 240. Hollingshed, p. 703. Habington, p."
274,"Grafton, p. 742. m Hall, fol, 240. A 1bid. 241."
274,Hist. Croy!. cont. p. 559.
275,"o Habington, p. 475. Hollingshed, p. 703. Sir Thomas More in Ken-"
275,"net, p. 498."
276,"I Hist. Croyl. cont. p. 561. 1 Ibid. p. 562. 1 Stowe,"
276,F 430. S Hist. Croyl. cont. p. 562.
277,"t Stowe, p. 430. Hist. Croyl. cont. p. 562."
277,"Hall, 11 Holingshed, p. o Grafton, p. 741. Polyd. Virg."
277,"547 Sir Thomas More in Kennet, p 497."
280,"* Sir Thomas More, P. 481."
282,Y This nobleman first introduced the noble art of printing into England
282,Caxton was recommende by him to the patronage of Edward IV. See Cata-
282,logue of Royal and Noble Authors.
283,"Hist. Croyl. cont. p. 564, 565. * Sir T. More, p. 483."
284,"b Hist. Croyl. cont. p. 564, 565. "" Sir T. More, p. 434. I Hist."
284,Croyl. cont. p. 565.
286,"* Sir T. More, p. 491. f Hist. Croyl. cont. p. 566."
287,"g Sir T. More, p. 497."
288,* See note [K] at the end of the volume.
289,"I Hist. Croyl cont. p. 566. k Sir T. More, p. 456."
291,"I Hist, Croyl. cont. p. 567. Comines. Sir Thom. More, p. 482."
293,"m Sir Thomas More, p. 496."
294,""" Sir T. More, p. 501."
295,"* Kennet, p. 551."
297,"I Dugdale's Baron. vol. i. p. 168, 169."
299,"I Hist. Croyl, cont. p. 568."
303,I Hist. Creyl. cont. p. 568.
304,"The Rat, the Cat, and Lovel that Dog,"
304,Ru'e all England under the Hog.
304,Alluding to the names of Ratcliffe and Catesby; and to Richard's arms
304,which were a boar.
311,t See note [.] at the end of the volume.
316,"t There appear early symptoms of the jealousy, entertained by the barons"
316,"apainst the progress of the arts, as destructive of their licentious power."
316,"A law was enacted, 7 Henry IV. chap 17. prohibiting any one who did not"
316,potess twenty shillings a year in land from binding his sons apprentices to
316,any trade. They found already that the cities began to drain the country
316,of the labourers and husbandmen ; and did not foresee how much the encrease
316,"of commerce would encrease the value of their estates. See farther, Cotton."
316,"p. 179. The kings, to encourage the boroughs, granted them this privi-"
316,"lege, that any villain, who had lived a twelvemonth in any corporation and"
316,"had been of the guild, should be thenceforth regarded as free."
323,"w Rymer, tom, vii. p. 849. Coke's Inst. 4. Inst. part. 1. p. 37."
324,"* Bacon in Kennet's complete Eistory, p. 579. Y Bacon, P57."
326,"* Bacon, p. 579. Polydore Virgil, p.565"
328,"* Polydore Virgil, p. 567."
329,"b Bacon, p. 581. * Rot. Parl. 1 Hen. VII. n2, 3, 4-"
329,15. 17. 26—65.
330,""" Bacon, p. 581."
331,""" Bacon, p. 5815"
333,"Polydore Virgil, p. 566."
334,"f Baccn, p. 582."
336,"t Polydore Virgil, P. 569."
337,"h Bacon, p. 583."
338,"I Polydore Virgil, p. 569, 579."
339,"I Polydore Virgil, p. 570."
340,"I Bacon, p. 583. Polydore Virgil, p. 571."
342,"m Polyd. Virgp- 572, 573."
344,"a Bacon, p. 586. Pol. Virg. p. 574."
347,""" Polyd, Virg. p. 575"
353,"P Bacon, p.589."
356,"9 Argrrte. His, de Fretagne, liv. xi."
357,"r oth November, 1487. s Polydore Virgil, p. 579, says, that"
357,"his imposition was a capitation tax; the other historians say, it was a tax of"
357,two shillings in the pound.
358,"I Baton, p.595."
359,"* Du Tillet, Recueil des Traites,"
364,"a Rymer, vol. xii. p. 446. Bacon says that the benevolence was levie"
