Page number,Footnote text
51,sap. 23.
52,"p Ii lib.9 epist. 56. Spell. Conc. P. S2. l Higden,"
52,"Poly chron. lib. S. Chron. Sax. p. 23. s nede, lib, 2. cap, t"
52,"i. Henig si Brompton, no Parker Antke, Iirit. Ecl. p. r."
52,"* Bede, lib. 1. c4p. 25. Chron. W. Them. p. 17599. 4 Bede,"
52,"lib. 1, cap. 25. H. Henting. lib. 3. Brompton, . 7y"
53,s Ibid. cap. 26. H. Hunting. lib. 3.
53,"I Bece, lib. 1. cap. 32. Brompton, P 751. Spell. Conc. p. ."
54,"Bede, lib. 1. cap. 27. Spell. Conc. p. 97, 98, 99, &e."
54,"Augustine asks, Si mulier menstrua consuetudine tenetur, an ecclesiam in-"
54,"trare ei licet, at sacree communionis Jacramenta percipere? Gregry anceeers,"
54,Santae communioris mysterium in eisdem diebus percipere or dete protiert.
54,"tem * wenerations magna percipere non praesamiter, laudanda o. Aug ti as"
54,"asks, & post illestonem, ques per somnum sotee accidere, xe corpne Doming, iti"
54,e r vetirat; * ; f Jacerdos t sacra mysteria ehprareg regore
54,"answers this learned question by many learned distinctions,"
55,"* Bede, lib. 1. cap. 30. Spell. Conc. p. 89. Greg. Epist. Iib. 9. epist 71,"
55,"Y Chron. Sax. p. 23, 24. 2 H. Hunting. lib. 3. Spell. Conc."
55,"p. 83. PBede, lib. 1. Greg. Epist. lib. 9. epist. 60. a Bede, lib. 1."
55,cap. 27. b Will. Malm. p. 10. : Wilkins Leges Sax. p. *
56,"* Ibid. cap. 6. Chron. Sax. p. 26,"
56,"Higden, lib. . 1 Prompton, p."
57,"* Will, Malm. p. 11. Higden, lib. 5."
58,I Chron. Sax. p. 52. Will. Mal mes. lib. 1. cap. 1. p. 11.
59,"I Brompton, p. 779. m Trivet apud Spell. Conc. p. 111."
59,"* Bede, lib. 2. cap. 2. W. Malmes. lib. 1. cap. 3."
60,"?Y. Malmes. lib. 1. cap. 3. H. Hunting. Iib. 3. Bede,"
60,"? Rede ib. 2. cap. 12. Brompton, p. 781."
60,Chron. Sax. p. 27.
61,1 Gul. Malmes. lib. 1. cap. 3. * H. Hunting. iib. 3.
61,"Bede, lib. 2. 62p. 9. BHe, hib, 3. ap. 9. Malmes. Iib. 1."
62,"qptde, lib. 2. eap. 13. Brompton, Higden, lib. s. * Matth."
62,Weltt. Trey Chron Sar. 7. 29. W. iMaimes. lib.1 a2
62,"* Bede, lib. 2. cap. 20,"
67,". Brow pton, P. 750, 751, 752. * Spell. Conc. p. 308. Bromp"
67,"ton, P. 776. i I * Spell. Cone, p. 230, 110, 312. h* Higden,"
67,hib5. I Ingulph. p. 5. W. Malmes. lib. . cap. 4.
68,"k Lib. 1. cap. 4. ? I Chron. Sax. p. 65. m Dupin, cent. 8."
68,"chap. 4. t Offa, in order to protect his country fven Woles,"
68,Irew a rampart or ditch of a hundred miles in length from Basingwerke in
68,Hlintshite to the South sea near Bristol. Sce Speed's Deseription of Wals.
68,o Ingulph. p. 6.
69,"P Ingulph. p. 7. Brompton, p. 776. qI Ingulph. p. 7."
69,I Ann. Beverl. P.87 3 s Chrow. Sax p. 24. [ lik. 2.
69,"cap. 5. "" H. Hunting, lib. 3. Brompten, P. 738, 743. Bede."
70,* Malmel. Iib. r eop
71,"* Brompton, p. 800. Y Chron. Sax. p. 22."
72,"* Hindens i S. Chron, Sarx. P. I5. Ann. Beverl p.9"
72,"Bede, lib. 4. cop. 12. Chron. Sax 1"
74,"b Higden, lib. 5. W. Malmes. lib. 1. cap. 2. "" W. Malmes."
74,Hib. 1* w4p . * 6nton. Sax. p. 16. * H. Fiunting. iit. 4.
75,"f Lib. 2. cap. 11. * Higden, lib, S. M. West 1. 152"
75,"Affer, in tits Alivetsi, p. 3. ex eqdit, Camdeni. E Chron. Sax."
75,"A. D. 800. Brompton, p. 801"
77,"k Ethelwerd, lib. 5. cap. 2, I 1bid. lib. 3. cap. 3."
77,""" Ingulph. p. 8, 10. i n Chron. Sax. P. 71."
78,! r abuses were common to all the European churches; but the priest
78,"It Irals ipaine, and Gaul made some atonement for them y ai a"
78,"tages, which they rendered society. For several ages, shey yire mh"
79,"Roman language and laws, with some remains of the former civility. But"
79,"the priests in the heptarchy, after the first missionaries, were wholly Saxon,"
79,"and almost as ignorant and barbarous as the laity. They contributed, there"
79,"fore, little to the improvement of the society in knowledge or the aris."
79,"I Bede, lib. 3. cap. 26. r shid. lib. 5. cap. 23. Epistola Bed"
79,"ad Egbert. Bedae Epist. ad Egbert. * Append. to Bede,"
79,"numb. 10. ex edit. 172a. Spelm, Conc. p. 108, 109. * Bede,"
79,Iib. 5. cap. 7.
80,"r to Bede, numb. 19. Higden, lib. 5. x Eddius"
80,vita Vilfr. § 24. 60.
82,"* Bude, Iib. 5. cap. 21. Eddius, §24. * Bede, lib. 2. cap. 2,"
82,"ar § 12. * Bede, lib. 5. cap. 16, 12. ""Bed"
82,"s 3. 25. Eddius, § 14. a Spell. Conc. yol. 1. p. 168."
82,Ibid. p. 171.
83,"f Spell, Conc. vol. 1. p. 172, 173, 174."
85,"* Ypod. Neustria, p. 414. h Chron. Sax. p. 64."
86,"I Chron. Sax. p, 66. Alur. Beverl. p. 108. k Chron. Sax. p. 72."
86,"I Ibid. Ethelward, lib. 3. cap. . m Chron. Sax. p. 72."
87,"o Chron. Sax. p. 73. Efhelward,"
87,Hib. 3. cap. 3. P Chron. Sax. p. 3 H. Hunting. ib.5.
88,"I Alured Beverl. p. 108. TH. Hunt lib. 5. Ethelward, lib. 3."
88,"eap. 3. Simeon Dunelm. p. 120. s Chron. Sax. P. 74. Asserius,"
89,"t Asserius, p. 2. Chron. Sax. 76. Hunt. lib. 5. u A mancus"
89,"was about the weight of our present half crown: See Spelman's Glossary, in"
89,verbo Mancus. WW. Malmes. lib. 2. cap. .
90,"Afserius, p. 3. W. Malm. lib. 2. cap. 2. Matth, West. P. 1 8."
91,"Y Padre Paolo, sopra beneficii ecclesiastici, p. 51, 52. ecit. Colon. 1675."
91,"* Spell. Conc. vol. 1. p. 268. a Padre Paolo, p. 132."
91,"b Parker, p. Ingulf. p. 862. Selden's Hist. of tythes, 8"
91,"d Asserius, p. . Chron. Sax. p. 76. W. Malmes. lib. 2. cap. 2."
91,"Ethelward, lib. 3. cap. 3. M. West. p. 158. Ingulf. p. 17. Ann. Be"
91,yerl. p. 95.
93,f Ader. p. 6. Chron. Sax. P. 79.
94,1*. W Maln. lib. 2. cap. 3. Simeon Dunelm. p. 125. An-
94,ay i. e h Affer. P 2. W. Malm. ib rrr
94,"Ingulf, p. 9 Simeon Dunelm. P. 120 15"
95,I Asser. p. 5. M. West p. 167. Asfser. p. 7. I Ibid.
95,P. 22. Simeon Dunelm. p. 121.
96,". Afer. . 8. Chron. Sax. p. 82. Ethelward, lib. 4. cap."
96,a Chron. Sax. p84.
97,"o Asser. p. 8. P Affer. p. 8. The Saxon Chronicle, p. 82. says"
97,nine battles. I Asser. p. pe Alur. Beverl. p. 104.
98,; Crou wae. * * Alured Beverl. p. 105. s Afser. p. 9
98,t Asser. p. 9. M. West. P. 170.
99,"u Chron. Sax. p. 85. W. Malm. lib. 2. cap. 4. Ethelward, lib. 4. cap. 4."
99,"Ingulf, P. 26. VAAfrr. p. 10. Chron. Sax. P. 84. Abbes Rieval"
99,P395 Alured Beverl. p. 105.
100,* Asffer. p. 10. YW. Malm. lib. 2. cap. 4. 2 Chron.
100,Sox. o 85. *4* Afser. p. 10. Chron. Sax. p- S5 Simeon Dupelin.
100,P. 128. Alured Beverl. p. 105. Abbas Rieval. P. 51.
101,I Chron. Sax. p 85.
102,"o Asffer. p. 10. Chron. Sax. p. 50. ""W. Maim. lib. 2. cap. 4."
102,"Ingulf, p. 26. "" Asser. p. 11."
103,f Afser. p. 15. Chron. Sax. p. 88. M. West. p. 171. Simeon Dunelm.
103,"p.131. Brompion, p. 812. Alared Beverl. ex edit. Hearne, p. 106."
103,"& Asser. p. 18. Ingulf, p. 27. h Chron. Sax. p. 92, 93. I Spel-"
103,"man's life of Alfred, p. 147. edit. 1709. k Asser. P. 9. M. West. 179"
104,"P. 11. Chren. Sax. p. 86, 87. M. West. p. 176."
104,i Asser. P. 19
105,"a Chron. Sax. p. 92. o Chron. Sax. p. 93. Flor. Wigorn,"
105,"P-595. r Chron, Sax. p. 93. S6 Chron, Sax. *"
105,Chron. Sax. p. 93.
106,* cthe * o Flor. Wigorn. 1 t Chron. Sax.
106,P. 94. M. West. ia in wat p 179.
107,w Chron. Sax. rot* Ibid. M. West. p 179. Flor. Wigorn.
107,P. 596. : y Chron. Sax. p. 95. 2 Ibid. p. 97.
108,I Tat Wigorn. P. 598. b Asser. p. 21. Chron. Sax. p. 99
108,S Asser. P. 13.
109,* Asser. p. 5.
111,"f Leges St. Edw. cap. 20. apud Willins, p. 202. & Leg. Edw."
111,cap. 2.
112,"Ethelstani, cap. 2. apud Wilkins, p. 58. LL. Fthelr. 5 Witkins"
112,P. 117. i Spellman in voce Wapentake. x Ingulf. p. 870
113,"I Affer. p. 20. m Ibid. p. 18, 21. Flor. Wigorn. p. 594. Ab."
113,"has Rieval. p. 355. I Flor. Wigorn. p. 591. Bromptor, p. o14"
113,"* Le Miroir ae Justice, chap. 2. I P Asie. p. 20. I Le"
113,Mitoir de Justice.
114,"r Ingulf, p. 27. s W. Malmes. lib. 2. cap. 4. t Asser."
114,p 4 At - A byde contained land sufficient to employ one Pleut
114,Sce H. Hunt. lib. 6. in A. D. 1008. Annel Waverl. in A. D. 103.
114,Gervase of Tilbury says it commonly contained about 100 acres.
115,"* Asser. p. 4 12, 13, 17. Y W. Malm. lib. 4. cap. 4."
116,a Asser. p. 13.
116,"b W. Melm, lib. 2. cap. 4 Brompton, p. 814. Aser IS"
116,I Affer. p. 20. 8 1bid. W. Malm.
116,Flor. Wigorn. p. 588.
116,1ib. 1. a t; * W. Malmes. lib. a. cap. A
117,"W. Melmes. lib. 2. cap. s. Hoveden, p. 421. h Chron. Sax."
117,"P. 99, 100. I Ibid. P. 1c0. H. Hunting. lib. 5. p. 15."
118,"K Chron, Sax. p. 100. H. Hunt. lib. 5. p. 352. I Chron. Sax."
118,"p. Chron. Abb. St. Petri de Burgo, p. 24."
119,"a Chron. Sax. p. 101. Brompton, p. 832. n Chron. Sax. p. 102."
119,"Brompton, p. 832. Math. West. p. 181. * Chron, Sax. p. 1e8."
119,Flor. Wigorn. p. 601.
120,"p Chron. SIX. p. 110. Hoveden, p. 421. I W. Malmes. lib. 2,"
120,"gay. 5. Math. West. p. 182. Ingulf, p.28. Higden, P 261."
120,s Page 110.
120,"Chron. Sax. p. 19. Brompton, r. 31."
121,W. Malmes. lib. 2. cap. 6. Spell. Conc. p. 407.
122,"H W. Malmes, lib. 2. cap. 6. W Chron. Sax. p. 111. Hoveden,"
122,"p. 422. H. Hunting. lib. 5. P. 351 X Hoveden, p. 422."
122,"y W. Malmes. Iib. 2. cap. 6. Anglia Sacra, vol. 1. p. 212."
123,2 The office of chancellor among the Anglo Saxons resembled more that
123,"of a secretary of state, than that of our present chancellor. See Spelman in"
123,voce Cancellarius.
124,"a W. Malmes. lib. 2. cap. 6. Higden, p. 263. b Brompton,"
124,"P. 839. 1ngulf, p. 29."
125,"I Chron. Sax. p 14. I W. Malmes. lib, 2. cap. 7. Brompton,"
128,"e Osberne in Anglia Sacra, tom. 2p. 92. f Osberne, p. o1."
128,"E See Wharton's notes to Anglia Sacra, tom. 2. p. 91. Gervase, p. 1645"
128,Chron. Wint. MS. apud Spell. Conc. p. 434.
129,"h Osberne, 7. 95. Matth. Wes. p. 187."
130,"i Oeme p. 96. k Osberne, p. 97. I Osterne, p. 102."
130,"Wallingford, P. 541."
131,m Spell. Cone. vol. 1. p. 452.
132,"a Chron, Sax. p. 115. * H, Hunting lib. 5. p. 356."
133,"P W. Malmef. lib. 2. cap. 7. I 181d. * Wallingford,"
133,"r542. S W. Malmes. lib. 2. cap. 7. Osberne, p. 83, 10s."
133,"M. Wet. P. 195, 156. Wallingford, † 542. Alur. Beverl"
134,"u Osberne, p. 84. Gervase, p. 1644. WHoveden, p. 425"
134,"Osperne, p 4 Gervase, p. 1645, 1646."
135,"I Chron. Sax. p. 117. Flor. Wigorn. p. 605. Wallingford, P. 544."
135,"Hoveden, p- 425. Ofberne, P. 109. h Brompton, 65"
135,""" See note B] at the end of the volume."
136,"b Higden, p. 265. * See note [C] at the end of the volume."
136,Spell. Conc. p. 432. d W. Malmes. lib. 2. cap. 8. Hove
136,"den, p. 406. H. Hunting. Iib. 5. p. 356."
137,"P. 425, 426. Osberne, p. 112. f W. Malmes. lib. 2. cap. 8."
137,"Hoveden, p. 425. 5 Gervase, p. 1646. Brompton, p. 864. Flor."
137,"Wigorn. p. 606. Chron. Abb. St. Petri de BUIgo, p. 27, 28."
138,"* Abbas Rieval. p. 360, 361. Spell. Conc. p. 476, 417, 478."
139,I Chron. Sax. p. 118. W. Malmes. lib. 2. cap. 8. Seldeni Spicileg. ad
139,"Eadm. p. 149, 157. k W. Malmes. lib. 2. cap. 8. Osperne, P.3"
139,"Diceto, p. Higden, P. 265, 267, 268. Spell. Conc. p. 481."
140,"I Osberne, p. 111."
141,""" W. Malmes. lib, 2. cap. 8. Higden, p. 268."
143,"566. Flor. Wigorn. p. 606. Higden, p. 268. o Chron. Sax."
143,"p. 116. H. Hunting. lib. 5. P. 356. Brompton, p. 865."
143,"* W. Malmes, Iib. 2. cap. 8."
144,"I W. Malmes. lib. 2. cap. 6. Brompton, 1. 838. I Hoveden,"
144,"p. 427. Eadmer, p. 3."
145,"* Eadmer, ex edit. Seldeni, I. 3. I W. Malm. lib. 2. cap. 9."
145,"Hoveden, *. 427. Osberne, p. n 3 u- Chion. Sax p. a* W."
145,"Malmes. lib. 2. cap. 9. Hoveden, p. 427. Brompton, p. 870. Flor."
145,"Wigern. p 607. W. Malmes, lib. 2. cap. 9."
146,"X W. Malmes. lib. 2. cap. 9. Osberne, p. 112. Gervase, p. 1647."
146,"Brompton, p. 870. Higden, p. 269. Y Chron. Sax. p. 124."
146,"Wi Malrnel. libl 2. cap. 9. Hoveden, p. 427. H. Hunting. lib 5. p. 357."
146,"Gervase, p. 1647. Brompton, p. 870. Flor. Wigorn. p. 607. Higden,"
146,"p. 269. : Chron. Abb. St. Petri de Burgo, P. 29. * Chron. Sax."
146,p. 124.
149,a Chron. Sax. p. 126.
150,"Chron, Sax. p. 127. W. Malm. p. 62. Higden, p. 270"
150,"""Chron. Sax. P. 128. W. Malm, p. 62."
153,"a Hoveden, p. 429. Chron. Mailr. p. 153 b H. Hunt. p. 1"
153,"Higden, p. 271."
154,"! Dudo ex edit. Dochesne, P. 70, 71. Gul. Gemeticenis, lib, 2. cap. 2, 3."
154,"a Dudo, p. 71. Gul. Gem. in epist. ad Gul. Conq."
155,"* Gul. Cemet. lib. 2. cap. 6. f Dudo, p. 82."
156,g Ypod. Neust p. 417.
157,"h Gul. Gemet. lib. 2. cap- 17. I Guol. Gemet. lib. 2. cap. 19,"
157,"†0, 21. * Order. Vitalis, P 459. Gul, Gemet, lib 4. cap. 1."
158,"I Order. Vitalis, P4sy m Wallingford, p. 547."
159,""" See note [D] at the end of the volume."
160,"n There were 247,600 hydes in England. Consequently the ships equip-"
160,"ped must be 785. The cavalry was 30,450 men."
167,"of the Thames, and by that means brought his ships above London-bridgs"
168,I Chron. Sax. 5. 151. W. Malmes. p. 75. I W. Malmes.
168,". 73. Higden, p. a75"
172,"T W. Malm. p. 74. * Chron, Sax. p. 154. W. Malm. p. 76"
173,"t H. Hunt. p. 365. Ypod. Neustr. p. 434. Hoveden, p. 438. Chron."
173,"Mailr. p. 156. Higden, p. 277. Chron. St. Perri de Burgo, p. 39. Sim."
173,"Dun. p. 179. Abbas Rieval. p. 366, 374. Brompton, p. 935. Gul."
173,Gem. lib. 7. cap. 11. Math. West. p. 209. Flor. Wigorn. p. 622.
173,Alur. Beverl. p. 118.
178,"u Spellm, Glossary in verbo Hocday. W Ans lia Sacra, yol. i."
179,"* Higden, p. 277. y Ingulf, p. 62. * Ibid."
180,y Chron. Sax. P. 161.
180,"Sax, p. 157."
181,"y Melm. 5. 5o. Higden, p. 277. Abbas Rieval. p.566, 377. Math."
181,"West, p. 221. Chron. Thom. Wykes, . 21. Augiis"
182,""" Chron. Sax. p. 163. W. Malm. p. 81. Higden, p. 279."
182,Chron. Sax. p. 165. W. Melm. P. 81
184,"e Sim, Dun. p. 186. f Chron. Sax. p. 166."
186,"h W. Malm. p. 79. Hovelen, p. 443. Chron. Mailr. p. 158. Bu-"
186,"thanan, P 11S5. edit. 11"
188,"I Ingulf, p. 68. k Brompton, p. 910. I W. Malm. p. 95."
188,""" Ypod, Neust, p. 452."
189,""" W. Malm. p. 95. Gul. Cemet. lib. 7. c2p, 1."
189,* W. Malm. p. 97.
190,"P Hoveden, p. 442. Ingulf, p. 65. Chron. Mailr. p. 157. Higder"
190,"P. 279. I Ingulf, p. 68. Gul. Gemet, lib. 7. cap. 31. Ornde"
190,"Vitalis, p. 492."
192,"I Wace, p. 459, 460. MS. penes Carte, p. 354. W. Malm. p. 93."
192,"H. Hunt. p. 366. Hoveden, p. 449. Brompton, P. 947."
195,"* Deser. italis, F. 492. * See note [F at the end of the volume,"
197,"G. Pict. p. 196. Ypod. Neust. p. 436. Order. Vitalis, P492."
197,"Knyghton, p. 2339. H. Hunt. p. 210. Many of the historians soy, that"
197,"Harold was regularly elected by the states: Some, that Edward left him his"
197,successor by will.
198,"* Order. Vitalis, p. 492."
199,"YW. Malm. p. 99. Higden, p. 285. Matth. West. p. 222. De Cest."
199,"Apgel. incerto auctore, p. 331."
200,* Gul. Gemet. lib. 7. cap. 30.
202,? Gul. Cemet. lib. 7. cap. 33.
203,""" Gul. Pict. p. 198"
204,"d Balker, p. 2. edit. 1084. e Camden. Introd. ad Bri tann"
204,"p. 212. ad edit. Gibs. Verstegan, p. 173. f Gul. Gemet, lib. 7."
204,ar. 4.
205,"* Ordericus Vitalis, p. 501"
207,"Higden, P. 285. Order. Vitalis, p. 500. Matth. Paris, edit, Parisis"
207,anno 1644. . 2
210,W. Malm. p. 101. De Gest. Angl. p. 3322. IH. Hunt. p. 368
210,"Brompton, p. 959. Gul. Pict. p. 201."
211,"m Gul, Pict. 201. Order. Vital. p. 501."
211,iicten e ianh. West. p. 223. Du Gange's Olossary in e Can-
211,tilena Rolandi.
219,"P Sometimes abbesses were admitted; at least, they often sign the king'"
219,hrtere or grants. Speilm. Oloff. in verbo parliamentum.
219,d Wilkins passim.
219,* See note 0] at the end of the volume.
220,"* Brady's treatise of English borought, p. 3, 4, 5, &c."
221,"s There is some reason to think, that the bishops were sometimes chosen"
221,"by the Wittenagemot, and confirmed by the king. Eddius, cap. 2. The"
221,abbots in the monasteries of the roval foundation were anciently named by
221,"the king; though Edgar gave the monks the election, and only reserved to"
221,himself the ratification. This destination was afterwards frequently violated;
221,and the abbots as well as bishops were afterwards all appointed by the king;
221,"as we learn from Ingulf, a writer contemporary to the conquest."
221,"Hist. Eliensis, lib. 2. cap. 40."
222,* Hist. Rames. § 5. p. 387.
224,""" Brady's treatise of boroughs, 3, 4, 5, &c. The cose was the same with"
224,"the freemen in the country. See pref. to his hist. p. 8, 9, 10, &c."
224,"YLL. Etw. Conf, § 8. apud Ingulf, 42 Dissert. Epist. p. a1."
226,"* Nithard. hist. lib. 4. b Spelm, Feus and Tenures, p. 40"
227,"Wilkins, p. 71. 6 Selden, Titles of honour, p. 515. Wi"
227,"kins, p. 70."
227,"e Winchester, being the capital of the West Saxon monarchy, was anci-"
227,"ently a considerable city. Gul, Pict. p. 210."
227,"f Norwich contained 738 houses, Exeter, 315, Ipswich, 538, North-"
227,"ampton, 60, Hertford, 146, Canterbury, 62, Bath, 64, Southampton, 84,"
228,"Warwick, 113. See Brady of boroughs, p. 1 45 6 &c. These are the"
228,most consderaple he mentions. The account of them is extracted from
228,Domesday-book.
228,"Brady's treatise of boroughs, p. 10. There were six wards, besides the"
228,archbishey's palace and five of these wards contained the number of families
228,"heie mentioned, whicn at the rate of five persons to a family makes about"
228,yooo souls. The sixth ward was lald waste.
228,"h P. 102, See also de Gest Angl. p. 333."
229,"HLL. Ince, § 70. These laws fixed the rents for a hyde; but it is dim-"
229,cult to convert it into modern measures. k General prefaee to his
229,"hist. p. 7, 8, 9, &c. ILL. Edg. § 14. apud Spellm. Conc. vol. I."
229,P 471
230,"Spellm. Gloss. in verb. Servus. ""LL. AEelf. § 20."
230,"o Ibid. § 17. P Tacit. de morib. Germ. : ILL. Inae,"
230,"5 tt. LE Eif. § 12. a Higden, lib. 1 cap. 50. LL. Ew."
230,cont. § 25. Spellm. Conc. vol. i. p. 415. Gloft. in verb. Haligemot et
230,"Infan, ger thefe"
231,"LL. Edg. § 5. Wilkins, p. 78. LL. Canut. § 17. Wilkins, p. 136"
231,"* Hickes Dissert. Epist. p. 2, 3, 4, 5, 6,7, 8. U LL. Edg. §2"
231,"Wilkins, p. 77. LL. Canut. §18. apud Wilkins, p. 136."
231,EL. Edw. Conf. §1. I * LL. Ethelst.§ 20.
231,I Hickes Dissert. E ist.
234,"ELL. Fiif, tit. 2. apud Lindenbrog. p. 491."
234,§23. LL. AElf. §27. * Called by the Saxons maeghota.
234,""" Tacit. de morib. Germ. The author says, that the price of the composi-"
234,tion was fixed; which must have been by the laws and the interposition of
234,the magistrate.
235,"I Besides paying money to the relations of the deceased and to the king,"
235,the murderer was also obliged to pay the master of a slave or vastal a sum a
235,"a compensation for his loss. This was called the Manbote. See Spell. Gloss,"
235,"in verb. Fredum, Manbot. e The ad ition of these Jast words in"
235,Italies appears necessary from what follows in the same law.
236,"TLL. AElfr. § 28. Wilkins, p. 43. & LL. Inae, §9."
237,"h LL. Edm. § 1. Wilkins, p. 73."
237,k LL. Edm. § 2. ILL. Edm. § 4. LL. Edm. § 7.
237,""" Tit. 6. o Wilkins, p. 71, 73. PLL. Elthre i,"
237,"apud Wilkins, p. 11"
238,"ITyrrel introduct. vol. i. p. 126. Carte, vol. i. p. 366."
238,"I Lindenbrogius, passim. s Tac. de mor. Germ."
238,"LL. AElf. § 12. Wilkins, p. 29. It is probable, that by wilfol mur."
238,"der Alfred means a treacherous murder, committed by one who has no declare,"
238,"feud with another. 127 LL. AEelf. § 4. Wilkins, p. 35"
238,"WLL. ZElf. § 40. See also LL. F thelb. § 34, &c"
238,* LL. Ethelb. § 32.
239,"Y Exod. cap, xxi. 29, 30. Z LL. AEethelst. § 1"
239,"a LL. AEthelst. § 10, 12. LL. Edg. apud Wilkins, p. 80. LL. Ethel-"
239,"redi, § 4. apud Wilkins, p. 103. Hiloth. & Eadm. § 16. LL. Canut. § 22."
239,"SLL. Inw, § 17. ALL. E thelit."
239,"Wilkins, p. 3. ""LL. Ethelredi, apud Wilkins, p. 110. LL. A1"
239,"§4. Wilkins, p. 35."
240,"fLL. Hloth. & Eadm. § 12, 15. LL. Ethelr. apud Wilkins, p. 117."
240,& Sometimes the laws sixed easy general rules for weighing the credibility
240,of witnesses. A man whose life was estimated at 1 shillings counterba
240,"lanced six ceorles, each of whose lives was only valued at twenty shillings, and"
240,"his oath was esteemed equivalent to that of all the six. See Wilkins, p. 72"
241,"h Praes. Nicol. ad Wilkins, p. 11. ILL. Burgund. cap. 45."
241,LL. Lomb. lib. 2. tit. 55. cap. 34. & LL. Longob. lib. 2. tit. 55
241,cap. 23. apud Lindenb. p. 661. : I See Desfontaines and Beaumanoir
241,"m LL. Frison, tit. 4 apud Lindenbrogium, P. 4956."
242,"n Du Gange in verb. Crux. o Spellm. in verb. Ordeal. Parker,"
242,"p. 155. Lindenbrog, p. 1299. PLL. Inae, § 77. qI Some-"
242,times the person accused walked barefoot over red hot iron. 1 Spell-
242,"man in verh. Ordealium. S Spellm. in verb. Corsned. Parker,"
242,"P. 156. Text. Roffens. p. 33. 1 On the death of an alderman, ;"
242,"greater or lesser thane, there was a payment made to the king of his best arms;"
242,and this was called his heriot: But this was not of the nature of a relief. See
242,"Spellm. of tenures, p. 2. The value of this heriot was fixed by Canute's laws"
242,§69
243,Bracton de Acqu. rer. domin. lib. 2. cap. 16. See more fully Spellman
243,"of feuds and tenures, and Craigius de jure feud. lib. 1. dieg. 7."
243,"W Spellm. Cone. vol. i. p. 159. * Inge, §51. 7 Spellm."
243,"of feuds and tenures, p. 7. s * Spellm. Cone. vol. i. p. 195"
244,a Spellm. Conc. vol. i. p. 340. b Chron. Sax. p. 1a8.
244,LL. Edw. Con. § 12. LL. Aelf. §40. E Fleet
244,"wood's Chron. Pretiosum, p. 27,28, &c. fLL. In, § 69."
244,"s Wilkins, p 66. Ibis. p. 126. i Ibid."
245,IP. 121. m Hist. Rames. p. 415.
245,* r. Elfens. P. 473. * Hist. Eliens. p. iin Wilking
