Page number,Footnote text
116,", D'Ewes, p. 127, 128. * Ibid. p. 128."
116,"P Camden, p. 400."
117,"""D'EweS, p. 128. I Ibid. p. 130."
117,"H4 ""notwithstanding"
117,"""D'EweS, p. 128. I Ibid. p. 130."
118,"TE rri aa t Camden, p. 400."
118,"* Haynes, p. 446, 448. v Meivil, 3. 53 I, 74"
119,"* Keith, p. 240. Y Melvil, p. 66, 77. 2 Keith,"
119,P. 345318.
120,"* Camden, p. 404. Goodall's Queen Mary, vol. ii. p. 317."
121,"b It was imagined, that Henry had been strangled before the house was"
121,blown up: But this supposition is contradicted by the confession of the cri-
121,minals; and there is no necessity to admit it in order to account for the
121,condition of his body. There are many instances that men's lives have been
121,saved who had been blown up in ships. Had Henry fallen on water he had
121,not probably been killed.
121,"""Melvil, p. 78. Cabbala, p. 136. I Anderson's Collections,"
121,"wol, ii. p. 38. vol. iv. p. 167 168. Spotswood, p. 200, Keith, p. 74"
122,"* Keith, p. 372. Anderson, vol. ii p.3. f Keith, p. 373."
122,"* Ibid. p. 374, 375. 1 1bid. p. 405. I Anderson"
122,"vol. i. p. 38, 40, 50, 52. k Ibid. vol, ii. p. 274."
122,"I Spotswood, p. 201."
123,"m Keith, p. 375. Anderson, vol. i. p. 52. a Keith, p. 776."
123,"Anderson, vol. ii p. 106. Spotsweod, p. 201. Spotswood,"
123,"p201. Anderson, vol. i. p. 113. P Keith, p. 375. Anderson,"
123,"vol. ii. p. 93. Spotswood, 7. 201. Keith, p. 78. Crawford,"
124,"1 Keith, p. 380. The queen, in order to gain the people, agteed to an"
124,"act of parliament, which established the protestant religion; a concession"
124,which she could never before be brought to make.
124,"* Keith, p. 381. * See note [I] at the end of the volume."
125,""" Melvil, p. 80. w Spotswood, p. 202."
126,"* Anderson, vol. iv. part il. p. 61."
127,"Y Andersen, vol. ii. p. 280."
128,"2 Spotswood, p. 203. Anderson, vol. ii. p. 280."
129,"I Stviswond, o Melvil, p b Keith, p. 391."
129,"Diegss, p. 4 ; Melvil, p. 32. Keith, 4e1 Merin"
129,"yol. i. p 128, 134. I erawford, p 1. Keith, Pres."
132,"* Keith, p. 394"
133,"Keith, p. 402. Spotswood, p. 207. & Melvil, p. 83, 84."
134,"2 Anderson, vol. ii. p. 165, 166, &c. I Keith, p. 419."
134,"k Melvil, p. 84. The reality of this letter appears somewhat disputable;"
134,chiefly because Murray and his associates never mentioned it in their accusa-
134,tion of her before queen Elizabeth's commissioners.
136,"!I Keith, p. 411, 412, &c."
137,""" Keith, p. 414, 475, 429. * Ibid. p. 415. * shid. p. 427."
137,* Ibid. p. 420.
138,"Keith, p. 428. 1 Ibid. p. 422, 426. s Melvil, p. 85."
138,"Spotswood, p. 211. Anderson, vol. iii. p. 19"
139,"t Keith, p. 439, 440. 1 1bid. p. 440. Append. p. 150. I"
139,"P. 4350. * Melvil, P. 87. Keith, P. 445. 7 Anderson,"
139,"wol. ii. p. 206, & seq."
140,"* Bychanan, lib. xviii. c. 53."
141,"a Keith, p. 475. b Ibid. p. 463. Cabala, p. 141. "" Keith,"
141,P. 462.
142,"Keith, p. 4753. in the notes. Anderson, vol, iv. p. 26. * Jebb's"
142,"Collection, vol. P. 420."
143,"f Cabala, p. 140."
146,"Anderson, vol. iv. p. 54, 66, 82, 83, 86. 1 Ibid. p. 19"
146,I Ibid p. 1316.
147,"* Anderson, P. 1620. I Ibid. p. 11, 12, 13, 109, 110."
148,"a Anderson, yol. iv. P. 4. 71, 72, 74, 78, 92."
149,"a Anderson, vol. iv. part 2. p. 420. ? * Ibid. 14,15, &c"
149,"Goodall, vol. ii. p. 110."
150,"P Anderson, vol, iv. part 2. p. 52. Goodall, vol, ii. p. 128. Haynes,"
150,P 478.
151,"I Anderson, yol. iv. part 2. p. 64. & seq. Goodall, vol. ii. p. 144"
151,"I Anderson, vol. iv. part 2. p. 60. & seq. Goodall, vol. ii. p. 162."
151,"* Anderson, vol. iv. part 2. p. 45. Goodall, vol. ii. p. 127."
152,"t Anderson, vol. iv. part 2. p. 47, 48. Goodall, vol. ii. p. 159."
152,"u Crawford, p. 92. Melvil, p. 94, 95. Haynes, p. 574."
152,"W Anderson, vol. iv. part 2. p. 77. ; * Ibid. P. 57. 77. State"
152,"Trials, vol. i. p. 76"
153,"Y Anderson, vol. iv. part 2. p. 55. Goodall, vol. ii. p. 130."
153,"2 Anderson, vol. iv. part 2. p. 99. Ibid. p 95. Goodall"
153,"vol. ii. p. 177, 179."
154,"b Goodall, vol. ii. p 199. ""Anderson, vol. iv. part 2. p. 115"
154,"& seq. Goodall, vol. ii. p. 206. I Anderson, vol. iv. part 2."
154,"p. 123. Goodall, vol. ii. p. 208. "" Anderson, vol. iv. part 2."
154,"p. 125, & seq. Coodall, vol, ii. p. 184, 211,217."
155,"Lesley's Negociations in Anderson, vol. iii. p. 25. Haynes, p. 487."
155,"E See note [KJ at the end of the volume. h Anderson, vol. iv."
155,"peit 2. p. 147. Goodoll, vol. ii. p. 233."
156,"I Anderson, vol. il. p. 115. Goodall, vol. ii. p. 1"
156,"Anderson, vol. ii. part 2. p. 165, &c. Coodall, vol. ii. p. 243"
156,"I Ancerson, vol ii. p. 152. Goodall, vol, ii. p. 76."
157,"m Anderson, vol. ii. part 2. p. 135, 139. Goodall, vol. ii. p. 224."
157,""" Anderson, vol. iv. part 2. p. 139, 45. Goodall, vol. ii. p. 228."
157,"* See note [L] at the end of the volume,"
158,"P Anderson, vol. iv. part 2. p. 170, &c. Goodall, vol. ii, p. 254."
158,"I Anderson, vol, iv. part 2. p. 179, &c. ( oodall, vol. ii. p. 268"
158,"Anderson, vol. iv. part 2. p. 183. Goodall, vol. ii. p. 269."
159,"I See note [MI at the end of the volume. * Goodall, vol. ii"
159,"P. 253, 283, 289, 310, 511. Haynes, vol. i. p. 492. See note IN] at the"
159,"end of the volume. * Rymer, tom. xv. p. 677. JMS. in the"
159,"deocate's library. A 3, 29. p. 128, 129, 3e. from Cort, Lib. Cal. c. 1."
160,"* Goodall, vol. ii. p. 293."
162,"Haynes, p. 587. , Camden, p. 406. a sbid, P 47 4e."
165,"e Burnet, vol. ii. p. 152. Heylin, p. 90. I Strype, yol. i."
165,iiie. * 1bid. p 416.
166,"* Keith, P. 565. Knoz, p. 402. † Heylin, preface, p. 3. Hist"
166,P. 106.
168,"I Strype's Life of Whitgift, p. 460."
170,"* Lesley, p. 36, 17."
171,"I Lesley, p. 40, 41. 1 State Trials, p. 76, 78. 1 Lesley, p. 41."
172,"* Lestey, p. 55. Camden, p. 419. Spotswood, p. 250. P Haynes,"
173,"I Camden, p.417. ; I Lesley, p. 50. Camden, p. 420. Hayne"
173,"P. 535539. S Lesley, p. 64. Itid. p63"
174,"u State Trials, vol. i. p. 82. W Camden, p. 420. Spotswood, p. 231."
174,"X Lesley, p. 71. It appears by Haynes, p. 521, 525. that queen Eliza-"
174,beth had heard rumours of Norfolk's dealing with Murray; and charged the
174,the earl of Murray's letter produced on Norfolk's trial.
175,"Y Lesley, p. 76. * Ibid. p. 98. * Ibid. p. 77."
176,"b Camden, p. 410. ""Haynes. p. 528. I Ivid. p. 335"
176,"* Crmien, pr 43t, Huynes, p. 540. * Lesley, pe 40. * Haynes"
176,I 551.
177,"Haynes, p. 595. Strype, vol. ii. append. p. 30. MS. in the Advo-"
177,"Sites Library from Cott Lib. Cal. ""9 I Cabala, p169. Strype,"
177,"vol. i. p. 547. k Stowe, p. 63."
178,"I Cabala, p. 170, Digges, p. 4 m Gamden, p. 423."
179,"* Lesley, p. 32. o Ibid. p. 98. Camden, p. 429. Haynes"
179,"P. 597. *P Lesley, p. 232. Haynes, p. 511, 548."
180,4 WISS. in the Advocates Libitary. A. 329. p. 137. from Cott. Lib.
180,catal. c. 1.
181,"I Spotswood, p. 230, 231. Lesley, p. 71. s Camden, p425."
181,"Lestey, P. 83. 1 See note o] at the end of the volume."
182,"* Lefley, p. 91. W Spotswoed, p. 240."
183,"Spotswood, p. 241. Y Ibid. p. 243. * Crawford, p. 136."
183,* See note (*] at ths end of the volume.
184,"Spotswool, . 245. Lesley, p. 101. Lesle p. 109, &c."
185,". Spotswood, P. 245. 1Bit. p. 247, 48. f Ibid. p. 248,"
185,"*49. s Haynes, P. 623."
186,"I Spotswood, p. 249, 250, &c. Lesley, p. 133, 136. Camden, p. 431,"
186,"ae1 Camden, p. 427. * Ibid. P. 441. from Cajetanus's"
186,"life of Pius V. I Camden, p. 428."
187,""" D'EweS, p. 141."
188,"D'Eves, pss * 1hid. p. 156, 157. P Ibid. p. 167."
188,1 Ibid. p. 158. 1 Ibid. p. 116.
189,"D'Ees, p 166. 1 Itid. p. 167. Ibid. p. 175."
189,v Ibis.
190,"x D'Ewes, p. 175,176. y Ibid. p. 175."
191,a shid p. 176. Iem ibid.
192,"""DEwes, p. 180, 185. I Ibid. p. 185. e Ibid. P.159."
193,"D'Ewes, p. 160. 68 1bid. p. 168."
194,"h D'Ewes, p. 175. I Ibid. P. 243."
195,"* D'Ewes, p. 151."
197,"peared this session, that a bribe of four pounds had been given to a"
197,"Ftavar for * seat in porliament. D'Ewes, p. 181. It is probable, that the"
197,isi * had no other view than the privilege of being free from aresie
198,m1; Eliz. c.1.
198,* Ibid. 2. 8.
200,""" Davila, lib. 4."
201,"I Haynes, p. 471."
202,"s Camden, p. 425."
204,"t Camden, p. 433. Davila, lib. 5. Digges's Complete Ambassader,"
204,"p. 84, 110, 111."
205,": Grotii Annal. lib. 1. Father Paul, another great auribority, computes"
205,"In a passage above cited, that 50,000 perfons were put to deathi in he Low"
205,"Countries alone,"
209,""" Brativoglio, part I lib. v. Camden, 416. * Lesley, p. 123."
209,"State Trials, vol i. p. 87."
210,"Y Lesley, p. 123. * Haynes, p. 571."
210,vol. is p. 1024
211,"Lefley p.rS State Trials, vol. i. p. 86, 87. * Leftey,"
211,"* 1S9, 161. Camden, P. 433. "" State Trials, vol. 1. P. 53."
212,"* Lesley, p. 158. f Ibid. p. 169. State Trials, vol. i. p. 87"
212,"Camden, p. 434. Digges, p. 134, 137, 140. Strype, vol. ii. p. 82."
212,"E Lestey, p. 173."
213,"* Leter 11 1 a t Spoesmond. * Carte,"
213,"*. 517. from Feneton's Dispatches. Diggs, . 1 S, vol. ii. 1"
214,"Camden, P440. Strype, vol, ii. App. p. 23. m Digges, p. 16,"
214,"tor* Sope. vol. ii. p. 51, 53. Ibid. †. 194, 208, 209. Surpe,"
215,"*me P. 142. PD'Ewes, p. 207, 208, &e. ; 3oid."
215,"Pr219, 241. 1 1bid. P. 2713, 238."
216,"I Digges, p. 152. I Spotswood, p. 263. u Digges, * 156."
216,"165, 6)."
217,"* Spotswood, p. 268. ; Y Camden, p. 449."
218,"t Digges, p. 8,39. a Camden, p. 443."
219,"b Davila, lib, v."
220,"""Digges, p. 247. d Carte, vol. iii. p. 5212. from Fonelon's Dispatches."
221,"* Digges, p. 247,248."
222,"f Digges, p. 268, 282. § Ibid. passim. Camden, p 447."
223,"ligges, p. 297, 298. Camden, p. 447."
223,"Vi e oor Asnoden, *ir. I Digges, p. 343."
224,"k Digges, p. 335, 341. I Davila, lib. v."
227,"m Camden, p. 452."
228,"a Camden, p. 443"
230,"* Bentivoglio, lib. 7e"
231,"P Grotivs, lib 4."
232,"I Digges, p. 73."
233,"I Camden, p. 455, 454."
234,"s Camden, p. 466. Grotius, lib, iii."
235,"* Camden, p. 466."
237,"t Camden, p. 459. w Walsingham's Letter in Burnet, vol. ii."
237,"P. 418. Cabala, p. 406."
238,"Strype's Life of Parker, p. 342. Ibid. Life of Grindal, p. 315."
238,"y Heylin, P. 165 166. ? I * D'Ewes, p. 245. Camden, p. 446."
238,"a D'Ewes, p. 246. b Ibid. p. 245."
240,"""D'Ewes, p. 236, 237, &c."
241,"""D'Ewes, p. *. * Ibid, p. 244."
242,"f DEwes, p. 259. g Ibid. p. 252. h Ibid. p. 257."
243,"k D'Ewes, P 246."
246,"I Digges, p. 412, 428. Melvil, p. 130. m Spotswood, p. 309"
246,"* Ibid. P 314. Crawford, p. 13 Moyse's Memoirs, p. 54."
247,"2 Spotswood, p. 312 r Digges, p. 359, 370."
248,"I Camden, p. 475. Cox's history of Ireland, p. 368. r Camden,"
248,"P. 478. Stowe, p. 689. s Camden, p. 478. Hakluyt's Voyages,"
248,"vol. iii. p. 739, 748. Purchas's Pilgrim, vol. i. p.46."
249,"I Camden, p. 489."
250,"23 Eliz. cap. 1. Vibid. cap. 2. * D'Ewes, p. 302."
250,"Y Ibid. p. 284, 285."
253,"* Camden, p. 477."
254,"a Camden, p. 471. b Idem ibid."
255,"b Camden, P. 484."
256,""" Digges, p. 387, 396, 408, 426. I 1bid. p. 352."
256,"* Ibid. p. 375, 391."
257,f Digges p. 391. * Ibid. p. 408. h See note [Q] at the
257,"end of the volume. I Digges, p. 35 387 388, 4e9, 426 49"
257,"Rymer, xv. P. 793."
258,"k Camden, p. 486. Thuan, lb. 74. I Camden, p. 486."
260,""" Letters of the Sydneys, vol. i. p. 287, & seq. Cabala, P. 363."
261,"a Camden, p. 486. o Spotswood, p. 319."
262,"Bpotsood, P 320 I Ibid. p. 322."
263,"I Heylin's Hist, Presbyter, p, 227. Spotswood. s Spotswood,"
263,P 33.
264,"I Spotswood, p 324."
267,"a Camden, p. 489."
268,"W Jebb, vol. ii. p. 40. X MS. in the Advocates' Library, A.3"
268,"28. p. 401. from the Cott, Lib. Calig. 9"
269,"Spotswood, p. 325, 326, & seq. 2 Melvil, p. 140, 141."
269,"Strype, vol, iii, p. 165. * Melvil, p. 148. Jebb, vol. ii. p. 539"
270,"b Spotswood, p. 333. t Ibid. p. 334."
272,"a Camden, p. 499. e Strype, vol, iii. p. 246."
272,"I State THals, vol. i. p. 142, 123."
273,"8 37 Eliz. cap, 1. h Ibid. cap. 2."
275,"I D'Ewes, p. 357."
276,"* Neal's History of the Puritans, vol. i. p. 410."
279,"n See note [R] at the end of the volume, * Rymer, vol. xvi."
279,"P.292, 386, 400."
281,"P State Trials, vol. i. p. 103 & seq. Strype, vol. ifi. p. 255, & seq."
281,"7 See note [S] at the end of the volume. 17 Ccamden, p. 495."
284,"* Camden, p. 507. Bentlvoglio, part a. lib. iv."
285,"t Camden, p. 507. Bentivoglio, part 2. lib, iv."
287,"* Camden, pl 5o8,"
289,"w Camden, p. 59."
291,"* Camden, p. 512. Bentivoglio, part 2, lib. 4."
293,"Y Melvil. 2 Spotswood, p. 351. ; a Ibid. p. 349. Cam-"
293,"den, P 513. Rymer, tom. xv. p. 803"
294,"b Spouswood, P 345s 346. I Ibid. p. 344."
295,"I Spotswood, p. 148."
296,"Digges, p. 139. Haynes, p. 67. f See note [T] at the end of"
296,the volume.
298,"S Murden's State Papers, p. 517. Camden, p. 515."
299,"I Ibid. State Trials, p. 114."
300,"I State Trlals, vol. i. p. 111."
302,"I State Trials, vol. i. p. 135. Camden, p. 515."
305,""" Camden, p. 518."
307,n Camden. p. 573.
309,"o State Trials, vol. i. p. 138. P See note [U] at the end of the"
309,volume. I 1 See note [X] at the end of the volume.
310,"I State Trials, vol. i. p. 113"
311,I See note [V] at the end of the volume * See note [2]. at the
311,gnd of the yolume
312,u Queen Elizabeth was willing to have allowed Curle and Nau to be
312,"produced in the trial, and writes to that purpose, to Burleigh and Walfing-"
312,"ham, in her letter of the 7th of October, in Forbes's MS. collections. She"
312,"only says, that she thinks it needless, though she was willing to agree to it."
312,"The not confronting of the witnesses was not the result of des gn, but the"
312,practice of the age.
313,"Camden, p. 526."
315,"D'EWeS, p.375. Y shid. p. 3799 * IWid p. 401, 401."
316,"See note [AA] at the end of the volume. b Camden, p. 528."
316,"Jebb, yol. ii. p. 293."
318,"I Camden, p. 529. Jebb, vol. ii. p. 295. * Camden, p. 494."
318,f Du Manrier.
319,"* Spotswood, p. 351."
320,"h Spotswood, p. 353."
321,"Spotswood, P.54."
322,"* Digges, p. 276. Strype, vol, ii. p. 48, 135, 136, 139."
323,"I Camden, p. 533."
324,"a Camden, p. 533. * Ibid. p. 534."
325,"o It appears by some letters published by Strype, vol. iii. book ii. c. 1."
325,that Elizabeth had not expressly communicated her inténtion to any of her
325,"ministers, not even to Burleigh: They were such experienced courtiers, that"
325,they knew they could not gratify her more than by serving her without
325,waiting till she desired them.
325,"P Camden, p. 534. Jebb, vol. ii. p. 301. MS. in the Advocates"
325,"Library, p. 2. from the Cott, Lib. Cal. c. 9. I Jebb, vol. ii. p"
326,"Jebb, vol. ii. p. 489."
327,"s Jebb, vol, ii. p. 302, 626. Camden, p. 534. t Jebb, yvol. ii."
327,P. 489.
329,""" MS. p. 4. Jebb, vol. ii. p. 634. Strype, vol. iii. p. 384."
331,"* MS. p. 8, 9, 10, 11. Strype, vol, iii. p. 385."
332,"Y MS. P. 15. Jebb, vol. ii. p. 307, 491, 637. * Jebb, ibid."
332,"Jebb, p. 307, 492."
335,"b Camden, p. 536. Strype, vol. iii. Appendix, p. 145. Jebb, vol. ii."
335,p. 608.
336,"§ Camden, p 556. Spotswood, p. 358. o Camden, p. 538."
337,""" Camden, p. 538. Strype, vol. iii. p. 175, 176. MS. in the Advo-"
337,"cates Library, A. 3. 28. p. 17. from the Cotti Lib. Calig. c. 9. Biogr."
337,"Brit. p. 1625, 1627."
340,"f Strype, vol. iii. P. 377. Spotswood,"
341,"& Camden, p. 540. Sir William Monson's Naval Tracts in Churchill's"
341,"Voyages, vol. iii. p. 156."
342,"Birch's Memoirs, vol. i. p. 57."
343,"Bentivoglio, part ii. lib. 4 Strype, yol. iv. No 246."
344,"k Rymer, tom. xVv. p. 66."
346,"I Camden. Strype, vol, iii. p. 512. m Bentivoglio, part 2"
346,lib. 4.
348,"n Monson, p. 256. o 1bid. p. 268. * Ibid. p. 157."
348,* 1bid. p. 321.
349,"* Monson, p. 267. S Lives of the Admirals, vol. i. p. 451."
352,"Stowe, r. 747. * See note [BB] at the end of the volume."
353,"Y Camden, p. 545."
354,"a Strype, vol, iii. Append. p. 221. b Monson, p. 157"
355,"""Monson, p. 158."
356,"*Y ntivoglio, part ii, lib. a."
359,See note [CC] at the end of the volume. f See note [DD] at
359,the end of the volume.
360,"t D'Ewes, p. 438. Strype's Life of Whitgift, p. 280. Neal"
360,"vol. i. p. 500. ID'LweS, P 434"
361,"k D'Ewes, p. 440. I Ibid. p. 444."
361,"m Si rixa est, ubi tx pulsas, ego vapulo tantum, Juven."
362,n See note [EE] at the end of the volume.
362,"this head of purveyance. P D'Ewes, p. 412, 433."
362,""" An act was passed this session, enforeing the former statute, which im-"
362,posed twenty pounds a month on every one absent from public worship : But
362,the penalty was restricted to two-thirds of the income of the recusant.
362,29 Eliz. cap. 6.
363,"1 Birch's Memoirs of Queen Elizabeth, vol. i. p. 61. Monson, p.267"
363,si that there were only fourteen thousand fol fiers and four thoosand *
363,nih in the whole on this expedition: But the account contained in Dr.
