Page number,Footnote text
64,"* Camden, p. 396. I Keith, p. 269, 270. Appendix, p. 158. Strype, vol. I. p. 414."
65,"I Haynes, p. 447. * Melvil, p.49 50 1 Keitl p. 264."
66,"† Keith, p. 280, 282. Jebb, vol. II. p.46."
66,"* P Z* P. "" 1 m P46. I Keith, p. 255,"
67,"* Keith, p. 290. † Spotswood, p. 198. 1 Father Paul, lib. VII. I Keith, p. 268."
67,"§ Keith, p. 545. Knox, p. 374."
68,"II Keith, 550, a 1 Ibid. p. 546. Knox, p. 381. † Knox, p."
69,"It ap pears, however, from Randolf's Letters, Keith, p 290, that some offers had been made to"
69,"hat minister, of seizing Lenox and Darnley, and delivering them into Queen Elizabeth's hanis. Mel-"
69,"l Confirms the same story, and says that te design was acknowledged by the conspirators. Page 56."
69,"This serves to justify the account given by the Queen's party of the Raid Of Baith, as itis called See"
69,"further Goodall, vol. II. P.338. The other conspiracy, of which Murray complained, is much nore"
69,"ucertain, and is founded on very doubtful evidence."
69,"† Keith, P.293, 294, 300, 301. : I Knox, P. 380. Kcith, Appen. p. 164. Anderso"
69,"wl. III. p. i9. I Knoz, p 381. Ibid. 380, 33sy,. Ibid. 385."
70,"* Melvil, p. 57. Knox, p. 388. Keith, P. 319. Crawford, p. 62, 69. WMehl,"
70,"p. 6. 17 Ibid. p. 59, 60, 61, 62, 63. Keith, p. 322. J Kceith, p. 325. Melvil"
70,63.
71,"* Davila, lib. iii. † It is, however, positively affirmed by Randolf, the English resident."
71,"See Keith, Appen p. 176. ; I Melvil. p. 63."
72,"* Keith, p. 287, 329. Appen. p. 165 T Keith, p. 282, 302. Crawford's Memoirs,"
72,"P.5. Spotswood, p. 193"
73,""" Buchanan confesses he was ugly; but it may be inferred, from the narration of that author, that"
73,"he was young. He says, that on the return of the duke of Savoy to Turin, Rizzio was in adolescen-"
73,thae vigore ; in the vigour of youth. Now that event happened only a few years before. Lib. xvii.
73,cap. 44
73,"† Keith, p. 326. Melvil, p. 64. 1 Buchanan, lib. xvif. c.60. Crawford, p 6. Spots-"
73,"'1 Keith, p. 326. Melvil, p. 64."
73,"wood, p 194. Knox, p. 393. Jebb, vol. I. P456. II Crawford, p. 7."
74,"e I. p. 265. Crawford, p. 7. † Melvil, p. 64. Keith, p. 330,"
75,"* Melvil, p. 75, 76. Keith, p. 334. Knox, p. 398. † Goodall, vol. I. p. 280. Keith,"
75,"Appen. p. 167. 1 Melvil, p. 66, 67"
76,"* Melvil, p. 69, 70. † Camden, p. 397. 1 D'Ewes, p. 129. — Ibid. p. 124"
77,"r 127, 128. † Ibid. p. 128. * Camden, P400. 13 DEwes, * 128"
77,1 Ibid. p. 1350.
78,"DEwes, p. 1b, y 1 Camden, P. 400. I Haynes, p. 446, 448. II Melvil,"
78,"p53. 61, 14"
79,"* Keith, P. 240. † Melvl, p. 66, 77. 7 Keith, p. 545348. I Camden, p. 404"
79,"Goodal's Queen Mary, vol. II. P. a 7"
81,": T Keith, p. 373."
81,"* Keith, p. 372. Anderson, vol. II. p. 3. † Keith, p. 373. 1491 shbid."
81,"4 Ibid. p. 405. 5 Anderson, vol. I. p. 38, 40, 50, 52. — Ibid. vol. II. p. 274. 1 Sposs-"
81,"od, p. 201. Keith, p.375. Anderson, ol. I. p52. 11 Keith, p.576. Anderson,"
81,"vol. II. p. 106 Spotswood, p. 201. T Spotswood, p. 201. Anderson, vol. I. p. 113. 55 Keith."
81,"p. 375. Anderson, vol. II. p. 93. Spotswood, p. 20."
82,""" Keith, p. 78. Crawford, p. 14."
82,"† Keith, p 380. The Queen, in order to gain the people, agreed to an act of Parliament, which"
82,established the protestant religion; a concession which she could never before be brought to make.
82,"I Keith, p.381."
82,"oI Mary herself confessed, in her instructions to the ambassadors, which she sent to France, tha"
82,"Bothwel persuaded all the noblemen, that their application in favour of his marriage was aerceable"
82,"to her. Keith, p. 389. Anderson, vol. I. p. 94. Murray afterwards produced to Queen Elizabeth's"
82,"commissioners a paper signed by Mary, by which she permitted them to make this aoplicti ioer"
82,"This permission was a sufffeient declaration of her intentions, and was esteemed equivalent to a com"
82,"mand. Anderson, vol. IV. P 59. They even asferted, that the house, in which they met, was"
82,"surrounded with a med men. Goodal, vol. II. P. 141."
83,"* Melvil, p. 80. † Spotswood, p. 2042. † Anderson, vol. IV. part 2. p. 6."
84,"* Anderson, vol. II. p. 280."
85,"* Spotswood, p. 203. Anderson, vol. I. p. 250. † Spotswood, p. 203. Melvil, p. 82."
85,"1 Kexh, p. 392. Digges, P. 14."
86,"Melvil P. * Keith, p. 402. Anderson, vol. I. p. u28, 134. † Crawford, p. 11."
86,"Keith, Pref. p. 9."
88,"* Keith. p. 304. † Keith, p. 401. Spotswood, p. 207. Melvll, p. 8, 84."
88,"I Anderson, vol. II. P. 165, 166, &c."
89,"* Keith, p. 419. † Melvil, p. 84. The reality of this letter appears somewhat (isput."
89,able; chiefly because Murray and his associates never mentioned it in their accusation of her before
89,Queen Elizabeth's commissioners.
90,"* Keith, p. 411, 412, &c. T Ibid. 414, 415, 429."
91,"* Keith, p. 416. † Thid. p.427. † Ibid. p. 420. I Ibid. p. 438."
91,"† Ibid. p. 422, 426."
92,"* Mekil, p. 85. Spotswood, p. 211. Anderson, vol. III. p. 19. 1† Keith, p. 439, 440."
92,"1 Ibid. 3. 440. Appen. P. 5 I Keith, p. 450. Melvil, p. S7. Keith, p. 44s"
92,"† Andeson, vol. II. p. 206, & seq."
93,"4 Buchan. lib. xviii. c. 53. * Keith, p. 475. † Keith, p. 463. Cabbala, p. 141."
94,"† Keith, p.462. I Keith, p. 473. in the notes. Anderson, vol. IV. p. 26. * Jebbs"
94,"Collection, vol. I. P. 420. I † Cabala, P. 140."
96,"* Anderson, vol. IV. p. 54, 66, 82, 83, 96. † Ibid. p. 10, 55, 87."
97,"* Anderson, vol. IV. p. 1316. † Ibid, p. 1620. † Ibid. p. 11, 12, 13, 109, 110."
98,"* Anderson, yol. IV. P. 54, 71, 72,74,78 92."
99,"† Anderson, vol. IV. part 2. p. 40. * Ibid. p. 14, 15, &c. Goodall, vol. II. P. 1190"
99,"1 Anderson, vol. IV. part 2. p.52. Goodall, vol. II. p.128. Haynes, p. 478."
100,"* Anderson, vol. IV. part 2. p. 64 & seq. Goodall, vol. II. p. 144. † Anderion, vol. IV."
100,"part 2. p. 60 & seq. Goodall, vol. II. P. 11 Anderson, vol. IV. part 2. p. 15. Goodal"
100,"vol. II. p. 127. Il Anderson, vol. IV. part 2. p. 47 48. Goodall, vol. II. P. 159."
101,"— Crawford, p. 92. Melvil, p. 94, 95. Haynes, p. 574. I Anderson, vol. IV. part ."
101,"p77 5 Ibid. p. 57, 77. State Trials, vol I. p. 76. ! II Anderson, vol. IV."
101,"art 2. P55. Goodall, vol. II. P. 130. * Anderson, vol. IV. part 2. p. 99. † Ibid."
101,"p. 95. Goodall, vol. II. P. 177 179."
102,"1 Goodall, vol. II. p. 199. II Anderson, vol. IV. part 2. p. 115, & seq. Goodall,"
102,"o Ii. p. 205. 1* I Anderson, vol. IV. part . p 122. Goodall, vel. II. p. 208."
102,"* Anderson, vol. IV. part 2. p. 125, & seq. . Goodall, vol. H. 184, 211, 217. *"
102,I Lestey's
102,"Negociations in Anderson, vol. III. p. 25. Haynes, p. 487."
103,"115. Goodall, vol. II. p. 1. Anderson, vol. II. part 2. p. 165, &c. Goodall, yol"
103,"p 243. * Anderson, vol. II. p. 192. Goodall, vol II. p. 7"
107,"Anderson, vol. IV. part 2. p. 170, &c. Goodall, vol. II. p. 254. † Anderson, vol. IV."
107,"part 2. P. 179 &c. 3 Goodall, vol. II. p. 268. I Anderson, vol. IV. part 2. p. 183"
107,"Goodall, vol. II. p. 269. Cabala, P. 157. 4 Goodall, vol. II. p. 280"
107,"** Unless we take this angry accusation, advanced by Queen Mary, to be an argument of Mur-"
107,"ray's guilt, there remains not the least presumption which should lead us to suspect him to nave ibeen"
107,any way an accomplice in the King's murder. That Queen never pretended to give any proof of
107,"the charge; and her commissioners asfirmed at the time, that they themselves knew of none, tho'"
107,"they were ready to maintain its truth by their mistress's orders, and would produce such proof as she"
108,"* Goodall, vol II. p. 255, 510, 311. Haynes, vol. I. p. 4929. † Rymer, tom XV."
108,"6rr S. in the Advocate's library. A 3. 29. p. 128, 129, 130, from Cott. Lsb"
108,"Cal, 1."
109,"* Goodall, vol. II. p. 295. 1 Ibid. p. 301."
110,"* Haynes, p. 587. † Camden, p. 406. 1 shbid. p 407, 408."
112,"* Burnet, vol. II. p. 152. Heylin, p. 90. 1 Strype, vol. I. p. 416. 1 Ibid. etu"
113,"' Keith, p. 565. Knox, p. 402. † Heylin, preface, p. 3. Hist p. 10"
113,"1 When Nowel, one of her chaplains, had Jpoke lesi. reverently in a Jermon tpreached before her of the sighn"
113,"of the cross, she called aloud to him from her dloset window, commanding him to retire from that ung odly"
113,"digression and to return unts bis text And on the other side, when one of her divines bad preached a sermon"
113,"in defence of the real presence, she openly gave him thanks for his pains and piety. Heylin, p. I 24 She"
113,"would have absolutely forbid the marriage of the clergy, if Cecil had not interposed. Strype's Life"
113,"of Parker, p. 107, 108, 109. She was an enemy to sermons; and usually said, that she thought two"
113,or three preachers were sufficient for a whole county.
114,"† Surype's Lise of Whitgist, p. 4"
115,"* Lesley, P. 36.37."
116,"† Lestey, p. 40, 41. 1 State Trials, p. 76,78. — Lesley, p. 41. 5 Lesley, p. 5"
116,"Camden, p. 419. Spotswood, p. 230."
117,"I Heymes. P 535 4 Camden, P. 417. I Lesley, P.50. Camden, P. 420. Haynes,"
117,P 535539.
118,"II Lesly, p. 62. § Ibid. p. 63. * State Trials, vol. I. p. 82. † Camden, p. 42"
118,"Spotswood, p. 231. I 1 Lesly, P. 71. It appears by Haynes, P521, 525, that Queen Eliza-"
118,beth had heard rumours of Norfolk's dealing with Murray ; and charged the latter to inform her of
118,"the whole truth, which he accordingly did. See also the earl of Murray's letter produced on Nor-"
118,"folk's trial. — Lesly, p. 76."
119,"I Lefly, P 98. * Ibid. Pr 1 Camden, p. 420 T Haynes, p.528. † Ibid."
119,"""339. II Camden, p. 421. Haynes, p. 540. : s Lesly, p. 80."
120,"* Haynes, P. 552. * Ibid. p. 595 Strype, vol. II. append. p.30. MS. in the Advocate's"
120,"Hibrary from Cott. Lib. Cal. e9. I Cabbala, p, 167. Strype, vol. I p. 547. 1†1"
120,"p.- 663. † Cabbala, p. i70. Digges, p. 4."
121,": Camden, P. 423. † Lesly, p. 82. I Ibid. P. 98. Camden, p. 429. Hayres, p. 597."
121,"I Lesly, p. 232. Haynes, P511, 4"
122,* MSS. in the advocate's library. A. 3.29. P. 137. from Cott. Li b al. e
123,"1 Spotsuood, P. 230, 231. Lesly, p. 71. ; I Camden, p. 425. Lesly, p. 83."
123,""" Lesly, p. 91."
125,"Firaced. rlyo † Lesly, p. 169. && † Spotswood p. 245."
125,"o Ibid. P. 247, 248."
126,"I ; Spotswood, p. 248, 249. 1 Haynes, 623. 1 Spotswood, p. 249, 250, &c. Lesly, p. 133"
126,"1 amden, P 431 431. Ae Camden, p. 427. * Ibid. p. 41, from Caietanus Life of"
126,Pius the fifth. Ibid. p. 428
127,"1 D' Ewes, p. 141. t Ibid. p. 185. I Ibid. p. 156, 157. "" Ibhid. p. 16"
128,"* DEwes, p. 158. † Ibid. p. 166. 1† Ibid. Ibid. p. 167. † Ibid. p. 175."
128,** Ibid.
129,"* D'Ewes, .175 176. † Ibid. P. 175. ; I Ibid. I wit s"
130,"D' Ewes, p. 176. Ibid. p. 180, 185. T Ibid. p. 155. Ibid. p. 159."
131,"* D'Ewes, p. 160. † Ibid. p. 168. 1 Ibid. p. 175."
132,"""D'Ewes, p. 242. † Ibid. p. 151."
134,""" It appeared this session, that a bribe of four pounds had been given to a mayor for a seat in Par"
134,"liament. D'Ewes, p. 181. It is probable, that the member had no other view but the rrivilege of"
134,being free from arrests.
134,"13 Eliz. c. 1. I Camden, p. 436. 5 13 Eliz. c. 2. Ibid. c. S."
135,"* Davila, lib. 4."
136,"* Haynes, p. 471."
137,"† Camden, p. 423."
138,"' Camden, p. 433. Davila, lib5. Digges's Compleat Ambassador, p. 84, r0t, 111."
139,"* Grotii Amnal. lib. 1. Father Paul, another great authority, computes, in a passage above cited,"
139,"that 50,000 persons were put to death in the Low Countries alone."
141,"I Bentivoglio, part I, lib. V. Camden, p. 416."
142,"I Le sley. 128. State Trisls * P. 7 I Lesley, p 123. * Haynes,"
142,"p. 571. T State Trials, vol. I. p. 102."
143,"1 Lesley. p. 155. State Trials, vol. I. p. 86, 87. I Lesley, P. 159, 161. Camden,"
143,"p. 432. 'State Trials, vol. I. P. 93. 5 Lesley, p. 15s. * Ibid. p. 1669."
143,"at THials, 7. 87. Camden, p. 434. Digges, e 137. 40. : SuYP., vol. II. **. !"
144,† Lefley paigs 1 Hhid. p. a7g5y. Hbid. p. 189. Spotswood.
144,"* Carte, P 527. srom Fenclon's dispatches. Digges, p. 166. Strype, vol. II. p. 83. 2 r Cam-"
144,"den, p.440. Strype, vol. II. App. p. 23."
145,"Digges, p. 16, 107. Strype, vol. II. p. 51, 52. † Ibid. p. 194, 208, 206. Strype,"
145,"vol. i. 1 it "" † Camden, P- 442. 1 II D' Ewes, r 207, 208, &c. I Ibid."
145,P 219 241.
146,"ID' Ewes, p. 213, 238. "" Digges, p. 152. † Spotswood, p. 263. I Digges,"
146,"r. 156,165, 169. II Spotswood, p. 268."
147,"* Camden, p. 449. † Digges, p. 39. ; I Camden, p. 43."
148,"* Pavila, lib. V. † Digges, p. 247."
149,"* Carte, vol. III. p. 522, from Fenelon's Dispatches."
150,"I Digges, p. 247, 248. ; * Ibid. p. 268, 282. † Ibid. passim. Camden, p. 447."
150,"1 Digges, p 297, 298. Camden, P. 447."
151,""" Digges, P. 343. ; Ibid. P335, 341. I Davila, lib. 5."
153,"† Camden, p. 452."
154,"* Camden, p. 443."
155,"* Bentivoglio, lib. 7."
156,"* Grotius, lib. 2. I Digges, p. 73."
157,"† Camden, p. 453. 454"
158,"Camden, p. 466. Grotius, lib. iii. † Camden, p. 466."
160,"* Camden, p. 459. † Walsingham's Letter in Burnet, vol. II. 418. Cabbala, p. 406."
160,"I Strype's Life of Parker, p. 342. Ibid. Life of Grindal, p. 315. — Heylin, p. 165, 166."
160,"J D Ewes, P. 245. Camden, P.446. 5 D' Ewes, p. 246. ; ** Ibid. 245"
162,"D'Ewes, p. 236, 237, &c. † Ibid. p. 241."
163,"§D Ewes, p. 244. , Bhid. p. 259. † Ibid. p. 252. 1Ibid. p. 257."
163,I Ibid. p. 265685. Ibid. p. 246.
165,"* Digges, P. 412, 428. Melvil, P. 130. * Spotswoed, p. 30. 13 Ibid."
165,"P. 314. Crawford, p. 333. Moyse's Memoirs, p. 54."
166,"I Spotswood, p. 512. Digges, p. 350. 379. † Cannden, p. 475. Cox's"
166,"History of Ireland, p. 3568."
167,"* Camden, p. 478. Stow, p. 699. † Camden, p. 478. Hakluyt's Voyages, vol. III"
167,"P-730. 748. Purchas's Pilgrim, vol I. P46. ; 1 canmden, p. 480."
168,"* 35 Eliz. cap. 1. † Ibid. c. 2. I D'Ewes, p. 302. II Ibid. p. 284, 285."
170,"* Camden, p. 477."
171,"* Camden, p. 471. † Ibid."
172,"1† Camden, p. 484. * Digges, p. 387, 396, 408, 426. T Ibid. p. 352"
173,"I Picges P.375. 391. Il Ibid. P. 392. § Ibid. p. 408, 414. * Ibid. p3"
173,"388 409, 426, 439. Rymer, XV. P. 793. † Camden, P. 486. Thuan. lib. 7"
174,"* Camden, p. 486."
175,"* Letters of the Sydneys, vol. I. p. 287, and seq. Cabbala, p. 363. † canden, p. 486"
176,"Spotswood, P. 319. † Ibid. p. 320. I Ibid. p. 322."
177,"s Heylin's Hist. Presbyter. p. 227. Spotswood. † Spotswood, p.328."
178,"* Spotswood, p. 324."
179,"* Camden, p. 489."
180,"I lebb, yol. II. p. 540. 1 MS. in the Advocate's library, A. 3. 28. p. 401. from the"
180,Cott. Lib. Calig. c. .
181,"I Spotsvoed, p. 325, 326, & sed. Melvil, p. 140, 141. Strype, vol. III. p. 165"
181,"I Melvil, P. 148. Jebb, vol. II. p. 36. I Spotswood, p. 333. itid. p. 538."
183,"* Camden, p. 499. † Strype, vol. III. p. 246. I State Trials, vol. I. p. 122, 123."
183,I 27 Eliz. cap. 1.
185,"* D'EWeS, p. 357"
186,"* Neal's History of the Puritans, vol. I. P-410."
187,"* DiEwes, p. 328. This sect had indeed gone so far, that a book of discipline was secretly sub-"
187,scribed by above five hundred clergymen; and the presbyterian government thereby established in the
187,"midit of the church, notwithstanding the rigour of the prelates and of the high commission. So im-"
187,"possible is it by penal statutes, however severe, to suppress all religious innovation. See Neal's Hist."
187,"of the Puritans, Vol. I. p. 483. Strype's Life of Whitgift, p. 291."
187,"† Rymer, tom. XVI. p. 292, 386, 400."
191,"Camden, p. 507. Bentivoglio, part 2: lib. ive"
192,"I Camden, ibid. Bentivoglio, ibid,"
193,"Camden, p. 508."
194,"† Camden, p. 509."
196,"* Camden, p. 512. Bentivoglio, part 2. lib. iv."
197,"† Spotswood, p. 351. I Ibid. p. 349. Camden, p. 513. Rymer"
197,tom. XV. p. 803.
198,"I Spotswood, p. 345, 346. † Ibid. p. 344 I Ibid. p. 348."
200,"arions she would not have been very amiable: But her absolute authority, at the same time that it"
200,"Eore am amcomencied sertng her violent passions, enabled her to compensate ; 3 or inmdu"
200,many great and signal virtues.
200,"* Murden's State Papers, p. 517."
201,"† Camden, p. 515. * Ibid. State Trials, p. 114."
202,"T State Trials, vol. I. p. 111."
203,"* State Trials, vol, I. p 135. Camden, p.515"
205,"* Camden, p. 518."
207,"* Camden, p. 523."
210,"* The volume of State Papers collected by Mr. Murden, prove beyond controversy, that Mary"
210,"was long in close correspondence with Babington, P. 513, 516, 5 32, 533. She entertained a like cor"
210,"respondence with Ballard, Morgan, and Charles Paget, and laid a scheme with them for an insur-"
210,"rection, and for the invasion of England by Spain, p. 528, 531. The same papers show, that there"
210,"had been a discontinuance of Babington's correspondence, agreeable to Camden's narration. See State"
210,"Papers. p 513, where Morgan recommends it to Queen Mary to renew the correspondence with"
210,"Babington. The former letters, which passed between that Queen and Babington, seem to have"
210,"been destroyed by some accident. These circumstances prove, that no weight can be laid on Mary's"
210,"denial of guilt, and. that her correspondence with Babington contained particulars, which could not"
213,"MS. collections. She only says, that she thinks it needless, tho' she was willing to agree to it. The"
213,"not confronting the witnesses was not the result of design, but the practice of the age."
213,"* Camden, p.526."
214,", D'Ewes, p. 375. † Ibid. p. 379."
218,"* Camden, p. 529. Jebb, vol. II. p. 295. † Ibid. p. 494"
219,"* Du Maurier. 1 Spotswood, p. 351. 1 Ibid. p353."
220,"I Spotswood, p. 354."
221,"* Digges, p. 276. Strype, vol. II. p. 48, 135, 136,13."
222,"* Camden, p. 533. † Ibid. I Ibid. p. 534."
223,"IIt appears by some letters published by Strype, vol. III. book ii. c. 1. that Elizabeth had not ex-"
223,"pressly communicated her intention to any of her ministers, not even to Burleigh: They were such"
223,"experienced courtiers, that they knew they could not gratify her more than by serving her without"
223,waiting till she desired them.
223,"1† Camden, P. 534. Jebb, vol. II. p. 301. MS. in the Advocate's library, p. 2. from the Cott,"
223,Lib. Cal. c.9. Jebby vol. II p. 302. 1 Ibid. p. 489.
224,"I Jebb, vol. II. p. 302, 626. Camden, p:534. † lebb, vol. II. p. 489."
225,"* MS. p. 4. Jebb, vol. II. p. 634. Surype, yol- III. p. 3°4."
227,"MS. P. 8, 9, 10 . Strype vol. III. p. 385. † MS. p. 15. Jebb, vol. II. p. 307,"
227,491 6577 I Jebb. Ibid.
228,"* lebb, p. 307, 492."
229,"* Camden, p. 536. Strype, vol. III. Aprendix, p. 145. Jebb, vol. II. p. 608."
230,"I Camden, P. 536. Spotswood, p. 358. Camden, p538"
231,"† Camden, P. 538. Strype, vol. III. p. 375, 376. MS. in the Advocate's library, A. 3.28."
231,"P. I7. from the cott. Lib. Calig. 9. Biogr. Brit. p. 1625, 1627."
233,"* Strype, vol. III. p. 377. Spotswood. i Camden, p. 540. Sir William Monson's"
233,"Naval Tracts in Churchill's Voyages, vol. III. p. 156."
234,"* Birch's Memoirs, vol. I. p57. † Bentivoglio, part II. lib. 4. Strype, vol. IV. No246."
235,"* Rymer, tom. XV. p. 66."
236,"T Camden. Strype, vol. III. p. 512. * Bentivoglio, part II. lib 4"
238,"* Monson, p. 256. 1† Ibid. p. 268. 1† Ihid. p. 157. Ibid. p. 321."
238,"† Ibid. p. 267. : 5 Lives of the Admirals, vol. I. p. 451."
