Page number,Footnote text
39,"iinionis acramenta perciere? Gregory answers, Sanitae communionis mysterium in eisdem diebus prai-"
39,"pett now neber prabihers. Si atem e* veneratione magna percipere non praesumitur, laudanda est. Au-"
39,"gustine asks, Si post llasionem, sue e Jimnum solet accidere, vel corpus domini quilibet accipere. valeat;"
39,"wel, si sacerde sit, sacra mysterin ceiebrare ? Gregory answers this learned question by many learned"
39,"distinctions. On the whole, Rapin affirms, that Augustine's questions give us no high idea of the"
39,abil ties of that famous apostle.
40,"* Bede, lib. 1. cap. 30. Spell. Conc. p. 89. Greg. Epist. lib. 9. epist. 71."
40,"1 Chron. Sax. p. 23, 24 : 1 H. Hunding. lib. 3 Spell Cone. P. 83. Bede, lib. I"
40,"Greg. Epist. lib. 9. ep. 60 I Bede, lib. 1. cap. 27. Will. Malm. p. 0"
40,† Wilkins Leges Sax. p-13. * Chron. Sax. p. 25
40,"1 Higden. lib. s H. Hunting. lib. 3. Chron. Sax. p. 26. I Bede, lib. 2. cap.5"
41,"ede, lib. 2 cap. 6. Chron. Sax. p. 26. Higden. lib. 5."
41,"1 Brompton, B. 759. f Chron. Sax. p. 30."
41,"! Bede, lib. 3. cap. . H. Hunting. lib. 3. Chron. Sax. P. 31. Ann. Beverl. p. 80"
41,§ will Mam. p. 1bid.
42,* Higden. lib. 5. † Chron. Sax. p. 52 1 Will. Malmes. lib. 1. cap. 1. p. 11.
42,"II prompton, p. 779. 5 Trivet. apud Spell. Conc. p. 111."
43,"* Bede, lib. 2. cap. 2. W. Malmes. lib. 1. cap. 3. TW. Malmes. lib. 1. cap. 3. H."
43,"Hunting. lib. * Bede. 1 Bede, lib. 2. cap. 12. Brompton, P. 8 1."
43,"I Chron. Sax. p. 27 H. Hunting. lib. 2. Bede, W. Malmes."
44,"* Bede, lib. 1. cap. 9. Chron. Sax. p. 27. Higden. lib. 5. H. Hunting. lib. 3."
44,"† Gul. Malmes. lib. 1. cap.]3 H Hunting. lib. 3. II Bede, lib. 2. cap."
44,"5 Bede, lib. 2. cap. 9. Malmes. lib. 1. cap. s † Bede, lib. 2. cap. 13. Brompton,"
44,"Higden. lib. 5. * Matth. West, P. 114. Chron, Sax. p. 29."
45,"Simon Dulnelm cap. 2. Chron. Sax. P31. ! Il Bede, lib. 3. cap. 9. * I W. Malms."
45,"lib. 1. cap.3. Math. West. p. 118. h Bede, lib. 4. cap. 19. "" † W. Malmes hib. 1."
46,* Simeon Dunelm. lib. 2. cap. 1. 3. Chron. Six. cap. 59. † Simeon Dunelm. lib. 2. cap. 4.
46,"t Chron. Sax. p. 61. Il W. Malme! lib. 1. cap. 3. ! S Bede, lib. 2. cap. 15."
46,"BrOMD. W Malmes. lib. 1. cap. 5 H. of Huningdon says it was Redwald who apostatized, lib. 3."
46,"* Bede, lib. 2. cap. 15. lib. 3. cap. 22."
47,* Higden. lib. 5. Brompton. p. 771. Ann. Beverl. p. 85. T Higden. lib. 5. W.
47,"Malmef, lib. 1. cap. 3. Flor. Wigorn. p. 569. 1 Bede, lib. 3. cap. 21. Brompton. p 771"
47,Higden. Iib. s H. Hunting. lib. 3. Simeon Dunelm. lib. 1. cap. 4 Ann. Beverl. p. 86.
47,"i Hugo Candidus, P. 4. says, that he wa treacherously murdered by his queen, from whose per-"
47,swasion he had embraced christianity ; but thi account of the matter is found in that historian alone.
48,"* Bede, lib. 5. cap. 24. † Malmes. lib. 1. cap. 4. Bede, lib. 5. cap. 24."
48,"† Ingulph p.2. Chron. Sax. p. 5. 5 Brompton. p. 750, 751, 75.2."
48,I Speil. Conc. 308. Brompton. p. 776. Spell. Conc. p. 230. 310. 312.
49,Higden lib5. † Ingulph. p. 5. W. Malmes. lib. 1. cap. 4. † Lib. 1. cap. 4.
49,I Chron. Sax. p 65. 5 Dupin. cent. 8. chap. 4.
49,"I Offa, in order to protect his couniry from Wales, drew a rampart or ditch of a hundred miles in"
49,length from Hasingwerke in Flintshire to the South-sea near Bristol. See Speed's Description of Wales.
49,"1 Ingulph. P6. "" Ingulph. p. 7. Brompton. P776."
50,* Ingulph. p.7. 1 Ann. Beverl. p. 7 1 Chron Sa P. 24.
50,"* ""1 H. Huntine lib 4 Brampton. p. 738. 743. Bede. 4— Malmes. lib. 1."
51,"* Brompton. p. 800. † Chron. Sax. p. 22. 1 Higden, lib. 5. Chron. Sax."
51,p. 15. Ann. Beverl P. 94.
52,"* Bede, lib. 4. cap. 12. Chron. Sax. p. 41. T H. Hunting. ib. 4. HoMmpuon, P-757"
52,"1 Bede, lib. 5. cap. 7. W. Malmes. lib. 1. cap, 2. Ethelwerd, lib. 2. cap. 10. M. Wes."
52,p. 128. Chron. Sax. p. 1 i g I We Matwes io 1. cap. 2.
52,"§ Vita Adelhelm. p. 32. See also LI Inae, § 24. Wilkins, p. 18."
52,"† Concil. Mag. Brit. tom1. p. 74 Wilkins, p. 14."
52,"I Bede, lib. 5. cap. . Chron. Sax. p. 52. Higden. lib. 5. W. Malm. Iib. 1. cap. 2. H"
52,Hunting. lib. 4 M. West. p. 135.
53,"† Brompton, p. 768. I Chron. Sax. p.55"
53,"I Brompton, p. 769. Chron. Sax. P. 56. . 3 W. Malmes. lib. 1. cap. a. Brompton"
53,p. 770. Chron. Sax P.56. I Higden. lib.5. W. Malmef. lib. eap. 2
53,", W. Malmes. Isb. 1. cap. 2. † Flor. Wigorn. 16. Chron. xp S 63"
53,I Flor. Wigorn. p 576. Hoveden. * 499.
54,* Chron. Sax. p. 16. 4 H. Hunting. lib. 4. I Lib. 2. cap. 11.
54,"Brompton, P. 749 750. W. Malmes. lib. 1. cap. 2. H. Hunting. lib. 4."
54,"§ Higden. lib. 5. M. Wet. P. 152. Asser. in vita Alfredi, P.3. ex edit. Camdeni."
54,"I Chron. Sax. A. D. 800. Brompton, p. 801."
55,"Chron. Sax. p. 69. 474+ Ethelwerd, lib. 3. cap. a."
55,"1 Ethelwerd, lib. 3. cap. 3 il Ingulph, p.7, 8, 10."
56,* Chron. Sax. p. 71. † Ibid.
56,"Gaul ade some atonement for them by other advantages, which they rendered society. For several"
57,"ages, they were almost all Romans, or, in other words, the antient natives; and they preserved the"
57,"Roman language and laws, with some remains of the former civility. But the priests in the heptarchy,"
57,"after the first missionaries, were wholly Saxon, and almost as ignorant and barbarous as the laity"
57,"They contributed, therefore, little to the improvement of the society in knowledge or the arte"
57,"* Bede. lib. 3. cap. 26. † Bed, Iib 5. cap. 23. : Epistola Bedae ad Eghert."
57,1 Bedae Epist ad Egbert.
57,"I Append. to Bede, numb. 10. ex edit. 1723. Spelm. Conc."
57,"p. 108, 1 I 5 Bede, lib. 5. cap. 7."
58,"* See Appendix to Bede, numb. 19. Higden. lib. S. Matth. West. p. 124. Brompton, p. 793"
58,"794. 1 Eddius vita Vilfr. §24 60. 1 Bede, lib. 2. cap. 15."
59,"* Bede, lib. 5. cap. 21. Eddius, § 24. † Bede, lib. 2. cap. 2, 4, 20. Eddius, § 12."
59,"I Bede, iib.5. cap. 16, 22. Beedie iib. 3. cap. 25. Eddine, †12"
59,§ Spell. Conc. vol. 1. p. 18s. Spell Cone yoi 1. p. 171.
59,"* Spell. Conc. vol. 1. p. 172, †73, 174. † Spell. Conc. vol. 1. B. 505."
61,"* Ypod. Neustria, p. 414. † Chron. Sax. p. 64. 1 Chron. Sax. p. 66. Alur."
61,Beverl. p. 108s. — Chron. Sax. p. 72. Mat. West. p. 155. Chren. Sax. p. 72.
61,"Ethelwerd, lib 3. cap. 2. Math. West. p. 15s. † Chron. Sax. p 72."
62,"W. Malm. lib. 2. cap. 2. † W. Malm. lib, 2. cap. 2. Ethelward, lib. 3. cap.3"
62,"1 Chron. 8ax. p. 75. Ethelward, lib. 3. cap. 3 Math. Weft. P. 155."
62,"I Ghron Sex pe 75. H. Hunc iib.5. § Math. West. 156. † Alured Beverl, p. 108"
63,"*H Hunt lib. 5. Ethelwerd, lib. 3. cap. 3. Simeon. Dunelm. p. 10."
63,"† Chron Sax. p. 74. Asserius, p. 2. W. Malm lib. 2. cap."
63,"1 Math West p157. : ; Chron. Sax. 75 Asserius, p. 2."
63,"† Chron. Sax. p. 76. Asserius, p 2. Simeon. Dun. P. 120."
63,"* Asserius, p. 2. Chron, Sax. 76. Hunt lib5."
63,"; I A mancus was about the weight of our present half crown: See Spellman's Glossary, in verbo,"
63,Mancus.
64,"h 2. cap. 2. † Asserius, p. 2. Chron. Sax. p. 76. H. Hunt. ho-"
64,* W. Malm. lib. 2. cap. 2.
64,"Ethelwerd, lib. 3. cap. 3. Simeon Dunelm. p. 140."
64,1— Flor. Wigorn. p. 583.
64,JY. ale st. * esetim lI. 2. tnpe * Mas. vesf. p. 138.
64,"I h hai preap asiei ccclesiassici p. 51, 52. Edit. Colon 1675. success"
65,"* Spell. Conc. vol. i. p. 268. † Padre Paolo, p. 132. 1 Parker, P. 77."
65,"I Afserius, p. 2. Chron. Sax. p. 76. W. Malm. lib. 2. cap. 2. Ethelwerd, lib. 3. cap. 3. M"
65,Vest p. 158. Ingulf. p. 17. Ann. Beverl. p 95 § Chron. Sax. p. 76. Asser. p
65,HI. Hunt. sib. 5. W Malm. lib. 2. cap. 3. Ingulf. p. 17.
65,"I Chron. Sax. p. 1 w. Malm. lib. 2. cap. 3. Ethelwerd, lib. 4. cap. 1. Anr"
65,Beverl. P. 95. I Chron. Sax. p. 78.
66,"* Asfer. p. 5. Chron. Sax. p. 78. Ethelwerd, lib. 4. cap. 1. Simeon Dunelm. p. i4"
66,er oa ii-rime libs. tibid. afer p
66,W. Ma m. lib. 2. cap. 3.. H. Hunt. lib. 5. Math. West p. 64. Alar. Beverl. p. 102.
66,"a Chron. Sax. p. 80. Ingulf. p. 22, 23. 4 M. West. p165."
66,* W. Malmes. lib. 2. cap. 3.
67,"Hearne's notes to Spelman's life of Alfred, p. 41. Chron. Sax p. 81. Ethelwerd, lib. 4. cap.4"
67,"T Asser. p.7, W. Malm. lib 2. cap. 3. Flor. Wigorn. p. 586, 587. Simeon Dunelm. P 125."
67,"Brompton, p. 808. Anglia Sacra, vol. i. p. 205. Alur. Beverl. P 102."
67,1 Afser. p.7 Chron. Sax. p. 81. Ii Chron ax. p. I.
67,; Affer. p.7 Chron. Sax. p. 81. I Il Chron fax. p. 77.
67,Malm- lib.'2. cap. 2. ; Ingulf. 1 Simeon Dunel. p. 120. 1 9 Abbas. Ruval. P s a
67,Beverl. p. 96.
68,* Asser. p. 5. M. West. p. 167. Flor. Wigorn. p.587 Simeon Dunelm. p. I 22. 141 Bromp
68,to 84. I Asier. p. 7 I Affer. r * Simeon. Dun p. *4
68,I 8 Asser. p S. Chron. Sax. p. 82. H. Hunt. lib. 5 Es
68,II Simeon Dunelm. p. 127.
68,"werd, iib, 4. cap. 3. † Aser. p. S. H. Hut. lib.. 7 M. West. p. 168."
68,"n I Affer. p Chron. Sax. p. 82. Ethelwerd, lib. 4 cap4 Flor"
68,Wigorn. p. 589. Simeon Dunel. p 127. Ann. Beverl. p. 96.
69,H Hunting. lib. 5. † Chron. Sax. p. 83. T Asser. p. 8. Chron. Sax. p. 83.
69,Il After. p. 8. Chron. Sax. p 83. a I H. Hunt. lib. 5 M. Wett. p. 1.
69,† Chion. Sax. 1 * Asser. p. 8. Asser. p. 8. Chron. Sax. p. 83. H Hunt
69,"Eb. 5. Flor. Wigorn. p. 590. 1 Asser. p. 8. The Saxon Chronicle, p. 82. says nine battles."
69,I Aser. P. 9. Alur. Beverl. p. 104 ; § Asser. p. 9. H. Hunt. lib. 5.
70,* Chron. Sax. p. 84. Alured Beverl. p. 105.
70,1 1 wa re J Chron. Sax. p. 85. W. Malm. lib. 2. cap. 4
70,"khelwerd, lib. I cap. 4. Ingulf, p. 26."
71,M. West. p. 170. Simeon Dunelm. p. 128. † Asser. p. 10. I Flor. Wigorn.59
71,Asser. p. 10. Chron. Sax. p. 84. Abbas Rieval. p 1 Alured Beverl. P. 1905.
71,"§ Asser. p. 1 + w. Malm. lib, 2. r 4 3 * Chron. Sax. P. 8s."
72,"Aleval. p 554 — 1 Affer. po Chron Sax. p. 85. Ethelwerd, lib. 4. cap. 4."
72,1 Afier p. io Chron. Sax. p. 85. Alured Beverl. p. 105.
72,11 § Asser. p. 10. Chron. Sax. P. 9
72,i Chron. Sax. p.85.
72,"A Ass pan Chron, Sax. p. 86. Simeon Dunelm. p. 129. Alured Beverl. p. 106."
73,"* W. Malm. lib. 2. cap. 4. Ingulf, p. 26. † Chron Sax. p. 86. Alured. Beverl. p. 19"
73,1 Afser. p. 11.
73,11. Mer. p. 15. Chron. Sax. p. 88. M. West. p. 171. Simed
73,"Dunelm. p131. Brompton, p. 812. Alured Beverl. ex edit. Hearne, p. 106."
73,"8 Afser. p18. Ingulf, p. 27. — Chron. Sax. p. 92, 93."
73,"* Spelman's life of Alfred, p. 147. edit. 1709."
74,"* Asser. p 9. M West. p. 179. † Asser. p. 11. Chron. Sax. p. 86, 87. M. West. p. 17é"
74,"1 Chron. Sax. P.9t1, 92. ; H. Hunt. lib. 5 ; Il Affer. P. 19."
74,"3 Chron. Sax. p. o2. Ibid. *"" Flor. Wigorn. p. 595."
75,Chron. Sax p. 95 Flor. Wigorn. p. 595. † Chron. Sax. P. 93.
75,"Chrom, rior. Wigen p. 506. I Chron. Sax. p. 93. H. Hunt. Ib. 5"
75,† Chion Sax. p. 96. Flor. Wigom. p. 59s. * Chron. Sax. p. 94. M. West. 178.
75,† M. West. p. 179.
76,* Chron. S p94. † Chron. Sax P. 94 M. WVest r! I lor. Wigom.P. 590.
76,Wohon san py Chron. Sax ps H. Hunt. libe
76,o o h hhe H Hlent. ish 5. M. West. 18o0. Alue
76,Alur. Beverl. p. 107.
76,Bevael. p. 107. * Flor. Wigorn. p. 598.
77,* Mser. p. 21. Chron. Sax. P. 99. † Asser. p. 13. 1 Asser. p.5.
78,* W. Malm. lib. 2. cap. 4. M. West. p. 177.
78,h 1s Chon St. Petrsde Burgo. p. 22. 1 Leg. St. Edw. cap. 27.
78,I ingulf. p 28. I W. Malm. lib. 2. cap.4
79,"* Leges St Edw. cap. 20. apud Wilkins, p. 202. † Leg. Edw. cap. 2."
79,"I Paedus Alfred, and Gotharn, apud Wilkins, cap. 3 p. 47. Leg E thelstani, cap. 2. apud"
79,"Wilkins, p. 58. LL. Ethelr. § 4. Wilkins, p. 117. II Spellman in voce Wapentake."
80,* Ingulf. p. 870. † Asser. p. 20. 1 Asser. p. 18. 21. Flor. Wigom. p. 594
80,"Abbas Rieval, P. 3 55. I Flor. Wigorn. P. 594 Brompton, p. ar 4"
80,"S Le Miroir de Justice, chap. 2 † Asfer. p. 20: † Miroir des Justices."
81,"* Ingulf p. 27. † W. Malmes. lib. 2. cap. 4. M. West. p. 177. Brompton, p. 18"
81,† Asfer. p. 24. I Afser. p. 18. Afsfer. p. 5. M. West. p. 167
81,"Chron Abb. ds St. Petri de Burgo, p. 21. I Afer. P. 1 Anglia Sacra, vol. i P. 207"
81,4 hyde contained land usficient to employ one plough. See H. Hunting lib. 6. in A. D. 1008.
81,Annal. Waverl. in A. D. 108 Gervase of Tilbury says it commonly contained about 100 acres.
81,"† Abbas Ricvallensis, apud Spel. ‖ W. Maim. lib. 2. cap 4. † Asser. p. 26. 27"
82,* Afser. p. 20. W. Malm. lib. 2. cap. 4. Ingulf. p. 870. Flor. Wigorn. p. 594. Chron. Abb.
82,"St. Petri de Burgo, p. 22. Antlia Sacra, vol i p. 208."
82,"t Afser. P. 4 12, 15. 17. M. West. p. 167. Flor. Wigorn. p. 588."
82,W. Malm. lib. 4. cap4 oI Asser. P.13. Flor. Wigorn. 598.
82,"5 Spelman, p.24 Abbal Rieval. P.3 55. Ann. Beverl. p. 96."
82,"I W. Malm. lib. 2. cap. * Brompton, p. 14. * Asser. P. 13. Flor, Wigorn. p.588."
82,† Asser. p. 20.
83,* Asser. p. 20. W. Malm. lib. 2. cap. 4. Flor. Vigorn. p 594. †+ W. Malm. lib. 2. cap.
83,"t W. Malmes. lib. 2. cap. 5. Hoveden, p. 421. I † Chron. Sax. p. 99, 100."
83,"5 Chron. Sax. p. 100. H. Hunting. lib. 5. p. 52. 1 Brompton, p. 834"
84,* Chron. Sax. p. 100. H. Hunting. lib. 5. p. 352. 1 Chron. Sax. p. 100. Chron.
84,"ne 1 H. Hunting. lib. 5. p 352. Brompton, p. 83"
84,"Abb. St. Petri de Burgo, p. 24."
84,ci. on sax p. 1o1. H. Hunting. iib. 5. p. 352. Chron. Sax. p. 1r Bromptor
84,"p. 852. † Chron Sax. p. 102. EBrompton, p. 834. Matth. Weft. p. 181."
84,* H. Hunting. lib. 5. p. 352.
85,"* Chron. Sax. p. 102. Flor. Wigorn. p. 599. † Hoveden, p. 421. H. Hunting. lib. 5."
85,"p. 352. 1 Chron. Sax. p. ho5 Brompton, p. 853. 1 IW. Malm. lib. 2. cap."
85,"Hoveden, p. 421. ; 5 Chron. Sax. p. 108. Flor. Wigorn. p. 601. ! — Chron. Sax. p 106."
85,"Chron. Sax. p. 110. Hoveden, p. 421."
85,H. Hunting. lib. 5. P. 353.
85,"I W. Malmes. lib. 2. cap. 5. Matth. West. p. 182. Ingulf, p. 28. Higden, p. 261."
85,"Chron. Sax. P. 109. ; S Chron. Sax. p. 110. Brompton, p 841. "" 1 p. 110."
85,"* W. Malmes. lib. 2. cap. 6. Brompton, p. 831. Matth. West. p. 180."
86,* W. Malmes. lib 2. cap. 6. Spell. Conc. P. 407: Havadon
86,"Wies accerl p. 109. W. Malmes Iin 3. cap. 6. Hoveden, p. 422."
87,* W. Malmes. lib 2. cap. 6. † Ibid.
87,"1 Chron. Sax. p. 111. Hoveden, p. 422. H. Hunting. lib. 5. p 354 I Hoveden, P422."
87,"5 W. Malmes. fib. 2. cap. 6. Brompton, p. 58. Higden, P 262. Anglia Sacra, yol. 1. P.2"
87,"I Chron. Sax. it ti w. Malmes. lib. 2. cap. 6. Ethelwerd, cap 5. H. Hunting. lib. 5"
87,"i540. Ohen p. 80. Brompton, p. 839. Flor. Wigorn. p. 603. Matth. West. p. 186."
87,"Ingulf, p. 37."
88,"* The office of chancellor among the Anglo Saxons resembled more that of a secretary of state,"
88,than that of our present chancellor. See Spellman in voce Cancellarius.
88,"1 W. Malmes. lib. 2. cap. 6. Higden, P 263. I Brompton, p. 839. Ingulf, *"
89,". Chron. Sax. r † W. Malmes. lib. 2. cap. 7. Brompton, P 857"
89,"1 Chron, * ii H. Hunting. ib.5. . 355. Brompton, p. Chron. de Muilrose,"
89,"1.. Higden, p. 263. Alur. Beverl. p- 110."
89,"I Chrom sax. I w. Malmes. iib *. cap. 7. Hoveden, p. 423. Brompton, p. 857."
89,Flor. Wigom. p. 604
90,"* W. Malmes. lib. 2. cap. 7. Hoveden, p. 423. Chron. de Muslrose, P 148."
90,"† Chron. Sax. p. 115. Matth. West. p. 188. Ingulf, p. 29. Brompton, p. 858."
90,"I Hoveden, p. 423. Wallingford, p. 541. I Ethelwerd, cap. 7. Hoveden, p. 423."
90,": Matth. Wet is6. iigden, p 263. is † W. Malmes. lib. 2. cap. 7. Brompton, *"
91,"* Osberne in Anglia Sacra, tom. 2. p 92. † Osberne, p. 91."
91,"I Sec Wharton's notes to Anglia Sacra, tom 2. p. 91. Gervas, p. 1645. Chron. Wint. MS."
91,apud Spell. Conc. p. 434.
92,"* Osberne, p. 95. Math. West. p. 187. † Osterne, p 96. I Osberme, p. o7"
93,"* Ofsperne, p. 102. Wallingford, p. 541. † Spell. Conc. vol. 1. p. 452."
94,* Chron. Sax. p. 115. H. Hunting. lib. 5. p. 356. I W. Malmel. D. 2. VP-7*
94,"II 1 § Wallingford, p. 542."
95,"* W. Malmesk lib. 2. cap. 7. Osberne, p. 83. 105. M. West. p. 195, 196."
95,"† Wallingford, p. 542. Alur. Beverl p. 112. x I W. Malmes. lib. 2. cap. 7. Hovelen,"
95,"p. 415. Osberne, p.84. 106. Brompton, p. 863. : II Osberne, p. 84. Gervase, p 1644"
95,"§ Hoveden, 425. † Osberne, p. 84. Gervase, P. 1645, 1646."
97,"* Chron. Sax. p. 116. Knighton, p. 2313. Brompton, p. 864. 869. Flor. Wigorn. p. 605."
97,"Chron Abb. St. Petri de Burgo, p . 1† Higden. p. 265."
97,"i Many of the English historians make Edgar's ships amount to an extravagant number, to 3000,"
97,"or60e Se. Hoveden, p. 426. Flor. Wigom, p607. Abbas Rieval, p. 360. But Bromptou, p."
97,"869, says that Edgar had 4000 vessels. How can these accounts be reconciled to probability and to"
97,"the state of the navy in the time of Alfred? W. Thorne makes the whole number amount only to 300,"
97,"which is more propable. The fleet of Ethelrec, Edgar's son, must have been short of 1000 ships 5 ye"
97,"the Saxon Chronicie, p I 57 , says it was the greatest navy that ever had been seen in England."
97,II Spell Conc. p. 432. ;
97,"5 W. Malmes. lib. 2. cap. S. Hoveden, p 426. H Hunting lib. 5. p. 356. Brompton, p. 869."
97,Flor. Wigorn p 607. Math West p 192 Higden. p. 267. Alur. Beverl. p. 112.
97,"* Chron. Sax p. 117, 118. W. Malmes lib. cap. s. Hoveden, p. 425. 426. Osberne, p."
97,"12. Gervass p. 1646. Brompton, p 867. Flor. Wigom. p. 605, 606. Math West. P. 195"
97,"Diceto p. 458. Higden, p. 264. Spell. Cone 433. 438, 439. 443."
98,"W. Malmes lib. 2. cap. 8. Hoveden, p. 425."
98,"Geries p. 164. Brompton, p. 864. Flor. Wigorn. p. 606. Chron. Abb. St. Petri de Burgo,"
98,"p27, 28. Abbas Rieval p. 360, 361. Spel. Conc. p. 476, 477, 418."
99,* Chron. Sax. p. 118. W. Malmesd lib. 2. cap. 8. Seldeni Spicileg. ad Eadm. p. 149. I57.
99,"1 W. Malmes. iib. 2, cap. 8. Osberne, p. 3. Diceto, p. 457. Higden. p. 265. 267, 268.."
99,Spel. Conc. P. 481.
100,"* Osberne, p. 111. † W. Malmes. lib. 2. cap. 8. Higden. p. 268."
102,"* W. Malmes. lib. 2. cap. 8. Hoveden, p. 426. Brompton, p. 865. 866. : Flor. Wigorn p."
102,"Higden. p. 268. † Chron. Sax. p. 116. H. Hunting. lib 5. p. 356. Brompton, p. 865"
102,"w. Malmes. lib. 2. cap. . * I W. Malmes. lib. 2. cap. 6. Brompton, p. at"
103,""" W Malmes. lib. 2. cap. 8. Hoveden, p. 426. Knighton, p. 2314."
103,"† Hoveden, P-427. Eadmer, P. 3. sH 1 Eadmer, 'ex edit Seldeni, p. 3."
103,"I W. Malmes lib. 2. cap. 9 Hoveden, P. 427. Osberne, p. 113. Gervast,p. Knighton,"
103,"p. 23 I 3 Brompton, p 872. Flor. Wigorn. p. 607. Chron. Abb. St.I Peni di nueC, e"
103,"; § Chron. Sax. P 123. W. Malmes. lib. 2. cap. 9. Hoveden, P. 427. Brompton, t 870."
103,"Flor. Wigorn. p. 60oy. — Hoveden, p. 427. Brompton, p. a7o. Higden 1. a6"
104,"*"" W Malmes. lib. 2. cap. 9."
104,"vase, p. 1647. Brompton, p. 870. Higden. p. 269. nhe n"
104,"dron, Sax. p. 124. W. Malmes. lib.2. cap. 9. Hoveden, p. 427. H. Hunt. ib 5. P. 357."
104,"o ; Poprer, p ire Fior. Wigorn. p. 607. Higden, p. 269. Chron. Abb."
104,"St. Petri de Burgo, P. 29."
104,"II have already made a remark, (and it would be too tedious to repeat it as often as there is oe-"
104,"e with such Mtories in the antient authors, we may Justly entertain **e"
104,"her they be oxing to the fiston of the succeeding monlks, who invented them, or to the sublet"
104,"h o r lived in the time, and who really imposed upon the Pepelace"
105,"* W. Malmes. lib. 2. cap. 9. Brompton, p. 873. Matth. West. p. 193. Wallingford, p. 545"
