Page number,Footnote text
89,"* Guicciardini, lib. 8. Bembo"
90,"* Seissel. hist. Louis XII. St. Gelais, Guicciard. lib. 8. † Buonacorsi, Petrus de Angleria,"
90,epist 415. Guicciard. lib. i. § Petrus de Angleria. : f Bembo.
91,"i ig a ch TSpelman, Concil. yol. 2. p. 725. † L'abbe du Bos, Histoire d:"
92,"* Guscciardini, lib. 1Io. † Guicciardini, lib.9"
93,"J(uicciard. Iib. 11. P. Daniel, vol. II. p. 1893. Herbert. Hollingshed, p. 831."
93,"T Herbert. Hollingshed, p. 811."
94,"* Herbert. Hollingshed, p 813."
95,"* Or rather Porsmauget, according to P. Daniel's conjecture, vol. II. p. 1901. Hence the English"
95,seamen called him Sir Pierce Morgan.
95,"† Polydore Virg. lib. 27. Stow, P 490. Lanquet's epitome of chronicles, fol. 273."
96,"* Guicciard, lib, 10. † Father Paul, lib. 1. 1T 4th of November, 1512. § Stowe."
97,"* Polydore Virgil, lib. 27. † Stowe, p. 489. Hollingshed, p. 811. I Buchannan, li"
97,13. Drummond in the life of James IV.
98,"* Stowe, p. 997. † Cavendish, Fiddes's life of Wolsey. Stowe"
99,"Antiq. Brit. Ecles. p. 309. Polydore Virgil, lib. 27."
102,"! Polydore Virgil, lib. 27. Belcarius, lib. 14."
103,"Hie de Chev. Bayard, ch. 57. Memoires de Bellai. † Memoires de Bellai, liv 1. Polydore"
103,"Virgil, lib. 27. Hollingshed, p. 822. Herbert."
104,"1 Memoires du mareschal de Fleuranges Beliarius, lib. 14. * Memoires de Fleuranges."
105,"† Strype's Memorials, vol. . . 5r 6 J Guicciardini."
106,"* Buchannan, lib. 13. Drummond: Herbert. Polydore Virgil, lib. 27. Stowe, P493 Paullus"
106,"Jovius. ; i Buchannan, lib. 13. Herbert."
108,"* Petrus de Angleria, Epis. 545, 546"
109,""" Du Tiller TBrantome Eloge de Louis XII."
110,"* Petrus de Angleria, Epist. 544"
111,' Erasm. Epist lib. 2. Epist. 1. lib. 16. Epist. 3.
111,"1T Polydore Virgil, lib. 7. Stowe, p. 501. Hollig shed, P. 847."
112,"* Polydore Virgil, lib. 27. † Sir Thomas More. Stowe, p. 504."
112,"1 Erasm. lib. 2. epist. 1. Cavendish, Hall."
113,"* Buchanan, lib. 14. Drummond. Herbert."
114,"* Buchanan, lib. 14. Drummond."
115,"* Buchanan, lib. 14. Pitscottie."
116,"1 Memoires du Bellai, I b. 1. Guicciardini, lib. 12. * Histoire de la Ligue de Cambray."
116,"1 Gu'cciardini, Ib. 12. Paullus Jovius."
117,"I Pere Daniel, vol. 3. p. 31. * Polydore Virgil, lib. 27"
118,"† Petrus de Angleria, epist. 568. † Guicciardini, lib. 12."
120,"* Memoires du Bellay, liv. 1."
121,"† Polydore Virgil, lib. 27."
123,"* Belcario, lib. 16. Guicciardin, lib. 13."
124,"* Polydore Virgil, lib. 27."
125,"1 Polydore Virgil, lib. 27. Heibert. Hollingshed, p. 855"
126,"* Memoires de Fleuranges. † An angel was then estimated at seven shillings, or near twele"
126,of our present money. I Memoires de Fleuranges
127,* Mezeray.
128,2a WWWhihoh a*s 11HBh
128,"* Polydore Virgil. Hall. † Vera, hist de Charl. V. 1 Memoires de Bellay, lib. 1."
129,"* Herbert. Hall. Stow, 513. Hollingshed, p. 862."
133,"* Father Paul and Sleidan. 1 In 151 1 Father Paul, Sleidan. Father Paul, lib. 1."
134,"' Father Paul, lib. 1. † Father Paul, Sleidan"
135,"I Father Paul, lib. 1."
137,"* Guicciardini, lib. 14. † Petrus de Angleria, epist. 765."
138,"* Guicciardini, lib. 14."
139,"† Buchannan, lib. 1 1 Drummond, Pitscottie. "" Buchannan, lib. 14. Herbert."
139,"1 Le Grand, vol. III. P. 39."
140,"* Buchannan, lib. 14."
141,""" Herbert. Stowe, 514."
144,"* Menmoires du Bellay, liv. 2. 1 Belcarius, lib. 17."
145,† Herbert.
147,"* Guicciardini, lib. 15. Memoires du Bellay, liv. 2. † Pere Daniel, vol 3. p. 152."
148,"* Guicciardini, lib. 15."
149,"* Guicciardin, lib. 15. Du Bellay, lib 2."
150,* Vera. Hist de Charles V.
151,"† Guicciardin, lib. 16."
152,"1 Du Bellay, Liv. 3. Stow. p. 221. Baker, p. 273. * Du Tillet, Recueil des Traites de"
152,"Leonard, tom. 2. Herbert."
153,"† Herbert, Hall"
154,"T Herbert, Hall, Stow, 525. Hollinshed, p. 891"
155,"Guicciardini, lib. 16. † De Vera Hist. de Charles V."
156,"1 Herbert, De Vera, Sandoval. * Guicciardini, lib. 16."
158,"* Guicciardini, lib. 16."
159,"* Guicciardini, lib. 17."
160,"* Guicciardiani, lib. 18. Bellay. Stowe, p. 527 † 30th April."
161,"I Burnet, book 3. coll. 12, 13."
163,"* Morison's Apomaxis, p. 13. † Morison, p. 13. Heylin's Queen Mary, p. 2. † Lord Herbert,"
163,Fiddes's life of Wolsey.
164,"* Rymer, Xx1V. 192, 203. Heylin, p. 3. † Burnet, Fiddes"
165,""" Burnet, yol. 1. p 38. Stowe, p. 548.† Le Grand, vol. 3. p. 46, 166, 168. Saunders."
165,"eyie P * I Burnet, vol. 1. p. 38. Strype, vol. 1. p. 8. 'S Camden's preface to th"
165,"life of Elizabeth. Burnet, vol. 1. p. 1"
166,"† Collier, Eccles. Hist. vol II. p. 25. from the Cott Lib. Vitell. B.9. * Burnet, vol. I. p-47."
167,"† Rymer, XIV. 237. 1 Collier, from Cott. Lib. Vitell. B. 10. * Burnet,"
167,vol. I. p. 51.
168,"* Father Paul, lib. 1. Guicciardini. † Father Paul, lib. 1. I Ihid."
169,"I Father Paul. * Lord Herbert. Burnet, vol. I. p. 29. in the collect. Le Grand, vol I!I."
169,"P. 28. Strype, vol. I. p. 95. with App. No. 253, 24, &c. 14 Lord Herbert, p. 221. Burnet"
169,P.59.
170,"1 Herbert, p. 223. II Burnet, p , : Rymer vol. XIV. p. 270. Strype, vol. I-"
170,"h I Appen No. 2. 1† Burnet, yol. I. p. 63."
171,"I Herbert, p. 225. Burnet, vol, I. p. 69."
172,"Burnet, vol. I. p. 73. Hall. Stow, p. 543. 1T Herbert. 1 Burnet, vol. II. p35"
172,"II Rymer, XIII. p. 1."
173,"I Burnet, yol. 1. p. 76, 77. Herbert, p. 254. * Burnet, vol. 1. p. 75."
173,"† Collier, vol. 2. p. 45. Burnet, vol. 1. p. 53."
174,"1 Cavendish, p. 40. * Cavendish, p. 41."
176,"Cavendish, page 72."
177,"* These exactions were quite arbitrary, and had risen to a great height. A member said in the"
177,"house, rate thousand merks had been exacted from him on that account. Hall, fol 188. Stry pe"
177,vol. 1. p. 73. + P.253.
178,"* Parliamentary History, vol. 3. p. 59. Burnet, vol 2. p. 82. † Burnet, vol. 1. p. 83."
180,"* FoX, p. 1860. 2d edit. Burnet, vol 1. p. 79. Speed, p. 769. Heylin, P5"
182,i piepert Burmet. 1 Wood. hist. and ant. Ox. lib. . Pr
182,"p*. * Rymes XIV. . TBoiet, yol I 1 * Rymer XIV. 454 472"
183,""" Burnet, vol. I. p. 94. † Cavendish. Stowe, p. 554"
184,"† Cavendish. * Antiq Brit. Eccles. p. 325. Burnet, vol. I. p. 106. † Hollingshed, p. 923"
185,"I Hall's Chronicle. Hollingshed, p. 9273. Baker, p. 208. — Burnet, vol. I. Collect N"
185,"41. Strype, vol. I. p. 144."
186,"Burnet, vol. I. p. 116. Hall. Parliamentary History. † Burnet, vol. I."
186,"T Herbert. Hall, fol. 205."
188,"* Herbert, 340, 341. † 24 Hen. VIII. c. 12. 1 Collier, vol. II. p. 31. and Re"
188,"cords, No. S."
188,iiop prinet has given us an account of the number of bulls requisite for Cranmer's installation.
188,"BY Ohe but. directed w the King, he is, upon the royal nomination, made archbishop of Canterbury."
188,"By a second, directed to himself, he is made archbishop. By a third, he is absolved from all censlres"
188,"intarth, is to the suffagans, requiring them to receive and acknowledge him as archbishop A sifth"
188,"to the dran and chapter, to the same purpose. ; A six th to the clergy of Canterbury. A seventh to al"
188,the laity in his see. An cighth to all that held lands of it. By a ninth he was ordained to be conse-
188,. 'taking the oath that was in the pontifical. By a tenth bull the pall was sent him. By an ele
188,"reash e ahbishop of York, and the bishop of London, were required to put it on him. These"
188,"e a many aitisices rodiaweses ito ofices, which the po pes had erected, and disposed of for mone oney-"
188,"i mey be worth observing, that Cranmer, before he took the oath to the pope, made a Provestation."
189,"that he did not intend thereby to restrain himself from any thing that he was bound to, either by his"
189,"duty to God, the King, or the country; and that he renounced every thing in it that was contre to"
189,"any of these This device was the invention of some casuist, and not very compatble With ther ie"
189,"sincerity. and that serupulous conscience, of which Cranmer made profession. Colliet, vol. II. in Colls"
189,"Ne. 22. Burnet, vol. I. P.1 28, 129."
189,". Heylin, p. 6. ! † Burnet, vol. I. P.134."
190,"† Herbert, p. 326. Burnet, vol. 1. p. 132. 1 Le Grand, vol. 5. p. 566. * Bumet,"
190,vol. 2. P. 133. Guicciardini.
191,"* Father Paul, lib. 1. 1 Father Paul, lib. 1."
192,Burnet yol. 1. p. 144. * Le Neve's Fasti eccles. Ang. † 25. H. 8. c. 19.
193,"† Collier, vol, 2. p. 69, 70. † Collier's Eccl. Hist. vol. 2"
194,"* Burnet, vol. 1. p. 156. † 26 H. 8. c. 1."
198,"* Sleidan, lib. 4. &5."
200,"1 Burnet, vol. I. p. 159."
201,* Sacrilegium est & impietas velle placere Deo per opera & non per solam sidem. Luther adversus
201,"regem. Ita vides quam dives sit homo christianus sive baptizatus, qui etiam volens non potest perdere"
201,salutem suam quantiscunque peccatis. Nulla enim peccata possunt eum damnare nisi incredulitas
201,Id. de caf tivitate Babylonica.
201,"* Hall, fol. 186. Fos, vol. I p. 138. Burnet, vol. I. p. 159. I Articles of impeach-"
201,ment in Herbert. Burnet.
202,"* FOX. Burnet, vol I. p. 165. † Ibid. p. 164."
203,"ype, vol. I p. 167. † Collier, vol. II. p. 86. Burnet, vol. I. p. 151. I Stov"
203,p 562.
204,"* Stowe, p. 570. Blanquet's Epitome of chronicles. Strype, vol I. p.18"
205,"4 Cortier. l I P. 87. * 325 Hen. VIII. c. 12. Burnet, vol. I. p. 149. Hall, fol 22"
205,"1 Godwin's Annals, p. 5 3."
206,* Fuller's Church Hist. book 5. p. 205.
207,"* More's Life of Sir Thomas More. Herbert, p.393"
208,"* Sanders, p. 148. † Herbert, p. 350, 351. 1 Sleidan, lib. 10."
209,"TBurnet, vol. 1. p. 192. T Du Bellay, liv. 5. Herbert."
209,"Burnet, vol. 3. in Coll. Ne 50"
213,"* 27 Hen. VIII. c. 28. T Burnet, vol, I. p. 19"
214,Il 27 Hen. VIII. c. 27. § 27 Hen. VIII. c. 4 * 27 Hen. VIII. c. 10.
216,"* Burnet, vol. I. p. 195."
218,"* Burnet, vol. 1. p. 198. † Strype, vol. 1. p. 281."
220,"' Burnet, vol. I. p. 202."
222,"* Herbert, page 384. † Heylin, p. 94. 1 Burnet, vol. I. p. 205."
223,"rnet, vol I. p. 207. * shid. Strype, vol. I. p2"
224,"† The King is thought to have had a design of leaving the crown, in case of the failure of his law"
224,"ful male isme, his favourite son, the duke of Richmond. But the death of that promising noble"
224,"man, which happened soon after, disappointed all projects in his favour. Heylin, p. 6."
224,128 Hen. VIII. c. 10.
225,"I Burnet, vol. I. p. 212."
226,"* Collier, vol. II. p. 119."
227,"* Collier, vol. ii. p. 122, & seq. Fuller. Burnet, vol. i. p. 215."
227,I A proPosal had formeny peew mede in the convocation for the abolition of the lesser monasteries
227,"and had been much opposed by bishop Fisher, who was then alive. He told his brethren, that this was"
227,"fairly showing the King the way, how he might come at the greater monasteries. An ar, which"
227,""" wanted a handle, caime upon a time into the wood, making his moan to the great trees, that he"
227,"wanied a handlc to work withal, and sor that couse he was constrained to sit idle; therefore he made"
227,"it his requost to them, that they would be pleased to grant him one of their small saplings WirEtin"
228,""" the wood to make him a handle; who, mistrusting no guile, granted him one of their smaller trees"
228,"i to malke irim a handle. But new becoming a compleat ax, he fell so to work, within the same wood,"
228,"that, in process of 7 there was neither great nor small trees to be fourd in the place, where the"
228,"wood stood. And so, y lords, if you grant the King these smaller momsteries, you do but make"
228,"""him a handle, whereby, at his own pleasure, he may cut down all the cedars within your Lebanons."""
228,"Dr. Bailies' Life of Bishop Fisher, p. 108."
228,"Strype, vol. i. p. 249. 1 Burnet, vol. i. p. 223."
228,"pe, vol. i. p. 249. 1 Burnet, vol. i. p. 223."
229,"II Burnet, vol. i. p. 227. Herrere § Herbert, p. 410. * Fox, vol. ii. p. 992."
230,"† Stowe, p. 574. Baker, p. 258."
232,"* Herbert, p.428. † Strype, vol. ii. p.5"
233,"I Collier, vol. ii. p. 145. from the Cott Lib. Cleopatra, E. 5. fol. 173."
234,"Burnet, vol. i. p.328."
235,"Herbert, P. 431, 432. Stowe, p. 575. † Goodwin's Annals. Stowe, p. 575. Herbert. Baker, p. 286."
236,"* Burmet, yol. i. p. 244. † Lord Herbert, Camden, Speed."
237,"I Coke's 4th Inst. fol. 4 † Dugdale's Warwickshire, p. 800. 7† Fuller. § Burnet, vol. i. p 57."
238,† Goodwin's Annals.
239,' Herbert.
240,"† Herbert in Kennet, p. 216."
241,: FoX vol. II. p. 396.
242,"† Fox, vol. II. p. 426. † Goodwin's Annals."
243,"Co'ler a his ecclesiastical history, vol. II. p. 152, has preserved an account which Cromwel"
243,"gave of this conference, in a letter to Sir Thomas Wyat, the King's embassador in Germany, * The"
243,"King's majestys"" fays Cromwel, for the reverence of the holy sacrament of tho alia did"
243,"I openly in his hall, and there presided at the disputation, process and Jidgment of a misereble"
243,"* tie sacramentary, who was burned the 20th of November. It was a wonder to see how princely."
243,""" yith how excellent gravity, and inestimable majesty iis highness exercised there he very eince or"
243,"*"" supreme head of the church of England. How beniguly his grace essayed to convert the miserable"
243,I man: How strong and manifest reasons his highness alledged against him. I wish the prince
243,1 potentates of Christendom to have had a meet place to have seen it. Undoubtedly they hutictg
243,"? much marvelled at his majesty's most high idom and ju d gment, ed reputed i 4 i"
243,"* after the same, than in a mamner the mirror and light of all other Kings and princes in Christenciome"
243,"Iit was by sach flatteries, that Henry was engaged to make his senthments the staridard to all menkinds"
243,"Aand Jee sletermined to ensorce, by the severest penalties, his rong and manjfoss easons for transub-"
243,stantiation.
244,"† Fox's acts and monuments, p. 427. Burnet. I Stowe, p. 556."
245,"* 31 Hen. VIII. c. 14. Herbert in Kennet, p. 219."
245,"† There is a story, that the duke of N orfolk, mecting, soon after this act was passed, one of his"
245,"chaplains, who was suspected of savour ng the reformation, id Io him,* 'Now, Sir, rht ia"
245,"9f the law to hinder priests from having wives?? Ves, my lord,"" replies the chaplain, * you"
245,"have done that; but I will answer for it, you cannot hinder men's wives from having rests."
245,"I Burnet, vol. I. p. 249, 270. Fox, vol. II. p. 1037. I Herbertin Kennet, p. 219"
246,* 31 Hen. VIII. e. 8.
247,"' Coke's 4th Inst. p. 37,38. 1 Rymer xiv. 652."
248,"* Collier, vol. ii. p. 158. & seq. 4 31H. VIII. c. 10. 1 51H. VIII. c. 13."
250,"* Le Grand, vol. iii. p. 638."
251,"* Stowe, p. 579."
253,"* Burnet, vol. i. p. 278."
254,"* Burnet, vol. i. p. 281, 282. † Burnet, yol. i. p. 172"
255,I To show how much Henry sported with law and common sense; how servilely the Parliament
255,followed all his caprices; and how much both of them were lost to all sentiment of hame; an act ar
255,"passed st this sesfion, declaring, that a precontract should be no ground of annulling a marriages as if"
255,that pretext had not been made use of both in the case of Anne Boleyn and Anne of Cleves. But the
255,Kin g's intention in this law is said to be a design of restoring the princess Elizabeth t her right of e
255,"gitimacy; and it was his character never to look farther than the present object, without regarding he"
255,inconsistency of his conduct. The Parliament made it high treason to deny the dissolution of errys
255,marriage with Anne of Cleves. Herbert.
255,"* Herbert, p. 458, 459."
256,"* Fere Daniel, Du Tillet. † Bummet, vol. I. p. 298. Fox"
257,"1 Foy, vol. II. p. 529. Saunders de schism. Angl. * Herbert, p48."
258,"Spotswood's Hist church of Scotland, p. 62."
259,"I Spotswood, p. 65."
260,"* Buchanan, lib. XIV. Drummond in Ja.5. Pitscotie, ibid. Knox."
262,"* Burnet, vol. I. p. 314."
263,"* It was enacted by this Parliament, that there should be trial of treason in any country where the"
263,King should appoint by commission. The statates of treason had been extremely multiplied in this
263,reign; and such an expedient saved trouble and charges in trying that crime. The same Parliament
263,erected Ireland ; into a iingdom ; and Henry henceforth annexed the title of Kin g of sreland v ils
263,"other titles. This sefsion, the commons first began the practice of freeing any of their members, who"
263,"were arrested, by a writ issued by the speaker. Formerly it was usual for them to apply for a writ from"
263,"Shancery to that purpose. This precedent encreased the autherity of the commons, and had after"
263,"Werds conftderable consequences. Hoflingshied, p. 955,956. Baker, p. 28"
264,"* Collier, vol. ii. P. 190 1 Bumet, yol. i. p. 315."
265,Hiao r r f retrenne
266,"* Buchanan, lib. 14. Drummond in James the fifth."
267,"* Buchanan, lib. 14. † Buchanan, lib. 14."
268,"* The persecutions, exercised during James's reign, are not to be ascribed to his bigotry, a vice"
268,"of which he seems to have been as free as Francis the first or the emperor Charles, poth of whom, as"
268,"well as James, shewed, in different periods of their lives, even an inclination to the new doctrines. The"
268,"extremities to which all these princes were carried, proceeded entirely from the fituation of affairs, during"
268,"that age, which rendered it impossible for them to act with greater temper or moderation, after they"
268,had embraced the resolution of supporting the antient establishments. So violent was the propensity of
268,"the times towards innovation, that a toleration of the new preachers was equivalent to a sormed design"
268,"of changing the national religion. And even the greatest friends to liberty of concience have admicted,"
268,"that tho' a sect, which has aiready diffused itself, has a just claim to indulgence, yet may it often be"
268,"consistent with equity as well as sound policy, to repress by severity the first beginnings of schism and"
268,new systems of theology.
269,"Bechanan, q hohe Kach H of theles she Eetert . 161. Sporswood, p.71."
270,"Sir Ralph Sadler's Letters. † Buchanan, lib. 1"
271,"* Buchanan, lib. XV."
272,"1 Buchanan, lib. XV. Drummond. * Pere Daniel. † Rymer, XIV. p. 768. XV. 2."
273,"Collier, vol. II. p. 176. 1 Burnet, p. 322. I 34 & Hen. VIII. c. ."
274,"Memoires du Bellay, lib. X."
277,"""35 Hen. VIII. c. 12. 135 Hen. VIII. c. 1."
278,"I Herbert. Stowe, p. 588. Baker, p. 292. * Goodwin's Annals. Stowe, p.58"
278,"† Rymer, XV. 23, 29. * 1 Herbert. Burnet."
281,"* Buchanan, lib. XV. Drummond. † Beleair. Memoires du Bellay."
282,1 De Langey.
283,"1 Those who possessed goods or money, above five pound and below ten, were to pay eight pence"
283,"a pound: Those above ten pound, a shilling."
283,"§ A chimuntry was a little chureh, chappei or particular altar in some cathedral church, &c. endowed"
283,"with lands or other revenues sormaintainance of one or more priests, daily to say mass or perform di-"
283,"Nkne serviie, for the use of the sfounders, or such others as they appointed : ree chappels were inde-"
283,"pendant on any church, and endowed for much the same purpose as the former. Jacob's Law Dict."
283,I 37 Hen. VIII. . 17.
284,"* Hall, fol 261. Hesrbert, p. 534. † Herbert, Stowe."
285,I Coke's Inst. cap. 99
286,"I Burnet, vol. i. P. 343 344. Antiq. Brit. in vi'a Cranm. T Bale, Speed, 78"
287,"† Fox, vol. ii. p. 578. Speed, p. 780. Baker, p. 299. But Burnet questions the truth of this cir-"
287,"eunitweey Fiox, hewerer, transeribes her own paper, where she relates it. I must add, in justice to th"
287,"King, that he disapproved of Wriothesely's conduct, and commended the licutenant."
289,""" Burnet, vol. i. p. 344. Herbert, P. 560. Speed, p 780. Fox's Acts and Monuments, vol. ii. p.58"
291,". Burnet, vol. i. p. 348. For. † Lanquet's Epitome of chronicles in the year 1541."
292,"† See his will in Fuller, Heylin, and Rymer, p. 110. There is no reasonable ground to suspect it"
292,authenticity.
293,"I Strype, vol I. p. 389."
294,"* Le Thou. † 28 Hen. VIII. c. 7. I 34, 35 Hen. VIII. c.1."
295,Hen. III 2 th 3 Hen. VIII. c.3. tt Ibid al Ibid.
295,"fienbert * Hall, sol. 334. : Stowe, p. 515. Hollingshed, P.4"
296,"† P. Daniel. 1 Hall, fol. 235. Hollingshed, p. 547. Stowe, p. 577. II Hall,"
296,fol. 6S8. 1† 14and 15 Hen. VilI. c. 13. ** 34and 35 Hen. VIII. e.s. 4
296,Hen VIII. c. . 6 Hen. VIII. c. 14.
297,"* Hall, folio 174."
298,"Stowe, 505. Hollingshed, 840. † Le Grand, vol. III. p. 232. T 21 Hen. VIII."
298,I Ibid. 5 22 Hen. VIII. c. 8. ** 5 Hen. VIII. c. is. ††5 Hen. VIII.
299,"* Hall, folio 110. † 6 Hen. VIII. c. 3."
299,7 Hen ViII* 71 Hiem. VIII. & 2. § 24 Hen. VIII. * *3 Hen. VIII.
299,"r. † Suype, vol. I. p. 392. it 6 Hen. VIII. c. 5. 7 Hen. VIII. i. II 2s"
299,Hen. VIII. c. 13.
300,as Hen. VIII. c. 13. * 37 Hen. VIII. e 9. 1† 22 Hen. VIII. c.12. 22 Hen VI'I
300,"as savpe, yol I. p. 11.. Wood's hist. & ant. Oxon. lib. I. p. 245. 5 Ibid. 249."
300,** Epist. ad Banisium Also epist p.3
302,"* Strype's Memor. vol. ii. p. 457. † Burnet, vol ii. p. 5."
303,"* Heylin, Hist. Ref. Edw. VI. † Collier, vol. ii. p. 218. Ene Pr*e ? l"
303,"ofcr. r ifie 1 Strype's Memor. of Cranm. P. 14 1 5 F ller, Heylin, and Rymer"
304,"* Stow's Annals, p. 594. † Hollingshed, p. 979."
305,"* Burnet, yol. ii. Records, No. 6."
306,"* Goodwin's Annals, Heylin"
307,"* FoOX, vol. ii. p. 712. † Fox, vol. ii. p. pett 1 Collier, vol. ii. p. 228. Fox, vol. ii."
308,"* Mem. Cranm. p. 146, 147, &c. 1 Burnet, vol. ii. p. as."
309,"* Collier, vol. II. p. 228. ex MS. Col. C. C. Cantab. Bibliothica Brittanica, article Gardiner."
309,"† Fox, vol. II."
310,"† Father Paul, lib. 2. * Sleidan. † Pere Daniel."
312,"† Know's Hist. of Ref. p. 44. Spotswood. — Spotswood, Buchanan."
314,"† Knox, p. 75. Spotswood, Buchanan."
315,"* Sir John Hayward in Kenneth, p. 279. Heylin, p. 42. † Hayward, Patten."
316,"' Hollingshed, p. 985."
317,"* Patten, Hollingshed, p. 986."
318,"* Hollingshed, p. 992. † Rymer, vol. XV. p. 164 I1Edw. VI. c. 12."
319,II 1Edw VI. c. 2. § Ibid. * Ibid. †1Edw. VI. c. 3. †1Edw. VI. c. 14.
320,"1 Heylin, p48. II Antiq. Britan. p. 339."
320,"English convocation, p. 73. †— Burnet, vol. II. p. 59. Collier, vol. II. p. 241. Heylin,"
320,"P5Ss. 1 Burnet, vol. II. Burnct, vol. II. p. 6o. Collier, vol. II. p. 241"
320,"saeylin, p. 55."
321,"5 rriet, vol. II. * Fuller, Heylin, Bornet."
322,"1 Peagué, hist. of she Campagnes, 1548 and 1549, P. 6. I Hollingshed, p. 993."
322,"Il Heylin, P. 46. Puatten."
323,"* Burnet, vol. II. p. 83. Buchan. lib. XV. Keith, p. 55. Thuanus, lib. V. c. 15."
323,"I Thuanus, lile V. c. 5. † Stowe, p. 595. Hollingshed, P. 994."
324,"II Hayward, p. 291. * Beagué, p. (8. Knox, p. 81. † Burnet, vol. II. p. 85."
324,"Thuanus, lib. V. 15."
325,"1 Hayward. p. 301. Heyln, p. 72. Camden. Thuanus, Iib. VI. . 5. Haynes, p. 69."
325,"Haynes, 1 0"
326,"* Haynes, p.75 † shid. 95, 96, 102, 108."
327,"1T Haynes, p. 105, 106."
328,"II Burnet, vol. II. Coll. 31. 2& ;3 Edw. VI. c. 18."
329,"**& 3 Edw VI. c. 18. † Burnet, vol II. p. 99"
331,repealed the tax on sheep and woolen cloth. 3& 4 Edw. VI. cap. 23. But they continued the other
331,tax a year longer. Ibid.
331,The clergy taxed themselves at six shillings in the pound to be paid in three years. This taxation
331,"was ratified in Parliament, which had been the common practice since the reformation, as if the clergy"
331,"had no legislative power, even over themselves. See &3 Edw. VI. cap. 35."
331,"1 Burnet, vol. II. cap. 104."
332,"Burnet, yol. II. p. III. Rymer, tom. XV. p. 18."
332,Mem. Cranm. p. 181.
333,"* Burnet, vol. II. p. 112. Strype's Mem. Cranm. p. 181. T Heylin, p. 102."
334,"* Strype, vol. II. Repository Q"
335,"* Burnet, vol. II. p. 115. Strype, vol. II. P. 171"
336,"* Hayward, p. 292. Hollingshed, p. 1003. Fox, vol. II. p. 666. Mem. Cranm. p. 186."
