Page number,Footnote text
52,". Sir John Davis, p. 278. † Id. p. 280. I Kennet, p. 688."
52,"Sir John Davis, p. 278. TId. p. 280."
53,* The French monarch had given particular orders to his ministers to cultivate the Prince's friend
53,"ship ; who must soon, said he, have chief authority in England, where the King and Queen are held"
53,in so little estimation. See Dep. de la Boderie.
53,"* Coke's Detection, 1 Kemet, p. 690. Coke, p. 37. Welwood, p. 272."
54,"† Kennet, p. 685, 686, &c"
55,"f Kennet, p. 686."
56,"* Kennet, p. 687. † State Trials, vol. i. p. 228."
57,"* State Trials, vol. i. P. 235, 236, 252. Franklyn, p. 14. 1 State Trials, vol. i. p. 236,"
57,"237, &c. 1 Id. p. 223, 224, &. Franklyn's Annals, P. 2, 3, &c."
58,"* Kennet, p. 693. State Trials, vol. i. p. 233, 234, &c. † 14th May, 1612."
58,"1 Franklyn, p. 11. 3. I1d. p. to. S d. p.49. oI Parliam. History"
58,"yoi. v. p. 286. Kennet, p. 696. Journ. 14th April, 2d May, 1614, &c. Franklyn, P. 48."
59,"* Journ. 17th Feb. 1609. It appears, however, that Salisbury was somewhat a istalcen i his Ta *"
59,"at e a Jnrostener refused supply by the parliament, it was Suly Jeeerse Shey woutd"
59,"fen exposs themselves to the harard of being refused: But it is certain, that Englith parfiamente"
59,"acnt carry theis frogaiity to an extreme, and soldom couid be prevailed on to give the necessary"
59,"fop P or to the government. hR Af harters of exemption. 1 Journ. 11th April, 1614."
59,"I Coke's Inslitutes, part iv. chap. 1. of charters of exemption."
59,"ha ri Tath and 11 May, 164 Journ 18th April, *"
60,"† Kennet, p. 696."
61,"* King James's Works, p. 532. † Preface to Waller's Vorks. S Franklyn, p. 30."
61,"Kennet, vol. ii. p. 698."
62,"* Coke, p. 46, 47. Rushw. vol. i. p. 456. ! 1 State Trials, vol. i. P. 230. I State"
62,"Trials, vol. i. p. 242."
63,"* Kennet, p. 699. † Coke, Welden, &c. 1 See Biog. Brit. Article COKE, p. 1384."
63,"§ Bacon, vol. iv. p. 617."
64,"* Franklyn, p. 30. Clarendon, 8vo. edit. vol. i. p. 10. † Rymer, tom. xvi. p. 341."
64,"Winwood, Vol. ii. p. 351. † Winwood, vol. ii. p. 351. 5 Journ. 12th April, 1614."
64,— Money was then at ten per cent.
65,"* Rushworth, vol. i. p. 3."
66,1598.
67,"† Franklyn, p. 65. Spotswood."
69,"* July, 1604. 1 Spotswood. 1 6th of June, 1610. Il Spotswooc."
69,"§ 15th of Feb. 1610. i Spotswood. Franklyn, p. 29."
70,"† Spotswood. Franklyn, p. 29."
78,"Kennet, p. 703, 748. † Rushworth, vol. i. p. 2. § 1610. I Franklyn, P 7-"
79,"* Rushworth, vol. i. p. 7,8."
80,"* Franklyn, p. 49. † Rushworth, vol. i. p. 12, 13. I Franklyn, p. 48."
81,"† Franklyn, p. 44. Rushworth, vol. i. p. 14. I[Franklyn, p. 42, 43. Sushworth, vol-"
81,"r 1s. Kennet, P. 723."
82,"† Franklyn, p. 47. Rushworth, vol. i. p. 21."
85,"* DEwes, p. 328. † lourn. 5th Dec. 1621. 1 Id. 12th, 16th Feb. 1620."
85,I Journ. 16th Feb. 1620.
88,"§ Franklyn, p. 73."
89,"† Franklyn, p. 58, 59. Rushworth, vol. i. p. 40, 41. Kennet, p. 739-"
95,"* Franklyn, p. 57. Rushworth, vol. i. p. 38."
96,"* Parl. Hist. vol. v. p. 484. † Kennet, p749."
97,"63. † Rushworth, vol. i. p. 292. T Rush-"
97,"worth, vol. i. p. 69."
99,"* Rushworth, vol. i. p. 6."
100,"* Clarendon, vol. i. p. 11, 12. † Id. p. 14."
101,"1 Clarendon, vol. i. p. 16."
102,"* Franklyn, p. 73. 1 Id. P. 74. 1 Rushweorth, vol. i. p. 77."
103,"* Rushworth, vol. i. p. 84. † Franklyn, p. 80. Rushworth, vol. i. p. 89 Kennet, P. 769."
103,"Rushworth, vol. i. p.82. Franklyn, p * II Franklyn, p. 80. Rushworth, vol. Er"
104,"* Rushworth, vol. i. p. 101. † Clarendon, vol. i. P36."
104,"1 Rushworth, vol. i. p. 103. Clarendon, vol i. p. 37. I Hacket's Life of Williams."
105,"* Parl. Hist. vol. vi. p. 57. † Rushworth, vol. i. p. 105. Kennet, p. 776"
105,"1 Franklyn, p. 80. Roshworth, vol. i. p. 112. Rushworth, vol. i. p 114."
108,"1 Rushworth, vol. i. p. 137. S Less than 300,000 pounds."
110,"† Frauklyn, p. 101, 102. 1† See farther, Franklyn, p. 87."
110,"1 Parl. History, vol. vi. p. * Franklyn, p. 105."
112,"* Frarklyn, p. 86. Rushworth, vol. i. p. 113."
112,"* Rustw. vol. i. p. 2559. Id. vol. 1. p. 144. Hacket's Life of Williams. Coke, p. 10"
115,"* Roushwo th, vol. i. P. 74. H Rushworth, yol. i. p. 151. 7† Franklyn, p. 104."
115,"* Roshwo th, vol. i. p. 74."
115,"Rushworth, vol. i. p. 154. Dudgale, p. 24."
116,"* Rushworth, vol. i. p. 155."
123,"* Rymer, tom. xviii. p. 117. 594."
124,"* ven Jeat a Poroprer a lord Bacon, thought that uniformity in religion was necessary to"
124,"the support of government, and that no toleration ought to be given to sectaries. See his Eiry D."
124,Unitate Ecclesi 2.
124,"1 28th of Eliz. See State-trials: Sir Robert Knightley, vol. 7. edit. 1."
124,r i r r r r r thyn
125,"* Rymer, tom. xvii. p. 616. † Essays de Prof. Fin. Imp. I Franklyn, p5"
126,"† Apophthegms. I Rymer, tom. xvii. P 63. I Cabbala, P. 224. sirst edit."
127,"* Men seem then to have been ambitious of representing the counties, but careless or the Foroughs"
127,"seae, in the house was, in itfelf, of small importance: But the former became a point of honour"
127,"r a Fe . I 620. Towns, which had formerly neglected Sheir right of"
127,"sending members, now began to claim it. Journ. Feb. 1623."
127,"hc h ; h ion or his Majesty's revenue, with the assignations and defalcation"
127,opon the same.
127,"Tne excoss was sormexls greater, as appears by Salishury's account. See chap."
127,"I 0urn. 21 of May, 1604 8 Id. 31 May, 1621."
128,"* Coke Inst. book iv. cap. 1. Of fifteens, qvirzine. a 1 Id. sablidies tenpirery. :"
129,* lourn. 1 July 1610. † Coke's Inst. book iv. chap. 1. Subsidies temporary
129,"3 See statutes at large. I Rymer, tom. xvii. p. 526."
134,"* Journ. 20th May, 1614. Raleigh, in his observations, computes the loss at 400,000 pounds to"
134,"the nation. There are about 80,000 undressed cloths, says he, exported yearly. He computes, be-"
134,"sides, that about 100,000 pounds a-year had been lost by kersies i not to mention other articles."
134,"† Rymer, tom. xvii. p. 4155. Id. ibid. H. p. 410."
135,* Stowe. † Journ. 26th Nov. 1621. 1 In 1622. Johnstoni hust. lib. 19.
137,"* Rymer, tom. xviii. p. 621, 633."
139,"* Invenire etiam barbari solent, disponere et ornare non nisi eruditus. PLIN."
143,"* Rymer, tom. xvii. p. 217. † Id. p. 709. †Id. p. 95."
146,"4 Rushw. vol. i. p. 171. Parl. History, vol. vi. P 346. Franklyn, P 108."
146,"; A subsidy was aow fallen to about 5 6,000 pounds. Cabbala, p 224. first edit."
150,"* Dugdale, p. 25, 26. t1 Parl. Hist. vol. vi. P. 396. *"
150,"1 Eusworsh, vol. i. 171 178 &e. Parl. Hist. vol. vi. p. 399. Franklyn, p. 108, 109."
150,Journ. 10th Aug. 1625.
150,Rasbw. yol. i. p. 190. Parl. Hist. vol. vi. P. 390.
151,"* Franklyn, p. 109. Rushworth, vol. i. p. 175, 170, &c. 325, 320."
151,"1 Jouraal, 18th April 1626."
152,"* Franklyn, p. 3, &c. † Parl. Hist. vol. vi. p. 374. Journal, 1st August, 1625. 1 Parl."
152,"Hist. vol. vi. p. 353. Journal, 7th July, 1625. : I Rushworth, vol. i. p. 281. 5 1 Car. i."
152,"cap. 1. Journal, aast June, 1625"
153,"* Franklyn, p. 113. Rushworth, vol. i. p. 190."
153,"1 The piagne was really so violent, that it had been moved in the house at the beginning of the"
153,"sessions to petition the King to adjourn them. Journal, 21st June, 1625. So it was impossible to en-"
153,"ter upon grievances, even if there had been any. The only business of the parliament was to give"
153,"supply, which was so much wanted by the King, in order to carry on the war, in which they had"
153,"engaged him. 1 Rushworth, vol. i. p. 192. Parl. Hist. vol. vi. p. 407."
153,"§ Franklyn, P. 113. Rushworth, vol. i. p. 196."
155,"* Rushworth, vol. i. p. 236. † Rushworth, vol. i. p. 237. Franklyn, p. 120, &c. I Rush-"
155,"worth, vol. i. p. 256, &c. 262, 263, &c. Fratklyn, p 123 &e."
155,"Rushworth, vol. i. p. ghy"
155,"Whaitsocke, p.5."
157,"* Rushworth, vol. i. p. 371. † Parl. Hist. vol. vi. p. 444. 19 Parl. Hist. vol. vi."
157,"451. Rushworth, vol. i. p. 225. Franklyn, p.118"
158,"* Rushw. vol. i. p. 359. Whitlocke, p. 6. † Rushw. vol. i. p. 356."
158,"I Rushw. vol. i. p. 358, 361. Franklyn, p. 180. § Rushw. vol. i. p. 363, 364, &c."
158,"Franklyn, p. 181."
159,"* Franklyn, p. 195. Rushworth. † See the list in Franklyn and Rushworth."
159,"I Rushw. vol. i. r. 209. § Rushw. vol. i. p. 400. Franklyn, p. 199."
159,"II Franklyn, p. 178."
160,* Rushw. vol. i. p. 398. † Sanderson's life of Ch. I. p.58
160,"I Franklyn, P. 203 &c. Parl. Hist. vol. vii. p. 300."
161,"' Rushw. vol. i. p. 413. Whitlocke, p. 7."
162,"* Rushw. vol. i. p. 415. Franklyn, p. 206. † Rushw. vol. i. p. 415"
162,"† Rushw. vol. i. p. 416. § Rushw. vol. i. p. 418. Whitlocke, p 8."
163,"* Rushw. vol. i. p. 419. Franklyn, p. 207. 1† Rushw. vol. i. p. 422. Franklyn, p. 208"
163,"1 Rushw. vol. i. P. 431. II Rushw. vol. i. P429. Frauklyo, p. 210"
163,"Rushw vol. p 458. Franklyn, p. 224. Whithocke, p. 8."
164,* 25 Edw. III. cap. 4. 28 Edw. III. cap. 37 Edw. nI. cap. 18.38 Baw. III. cap.
164,42. Eaw. III. 1 Rich. II. cap. : 14 Chap. 9. . I Rushw. vol. I. p. 462.
165,"* State Tvials, vol. vii. p. 147. † Id. p. 161. † Rushw. vol. i. p. 419."
165,I Rushw. vol. i. P. 419. Id. p. 422. I Id. p. 431.
165,"** Parl. Hist. vol. vit. p. 3td H Rashw. vol. I. P. 419. Whitlocke, P. 7."
167,"* Clarendon, vol. i. p. 38. jot Memoires de Mad. de Motteville."
168,"I Rushw. vol. i. p. 423, 424."
168,"† Clarendon, vol. i. p. 38."
169,"* Rushw. vol. i. p. 426. † Whitlocke, p. 8. Sir Ph. Warwick, p. 25."
170,"* Franklyn, p. 230. † Sanderson, p. 106. Walker, 3"
171,"* Rushw. vol. i. p. 477. Franklyn, p. 233. 1 Rushw. vol. i. P. 479 Hiinklya. p. s"
172,"* Franklyn, p. 243. Rushw. vol i. p. 499."
173,"* Franklyn, p. 245. Parl. Hist. vol. vi. P. 363. Rushw. vol. I. P. 50."
174,"* Franklyn, p. 243. Rushw. vol. i. p. 500."
174,"† Franklyn, p. 251. Rushw. vol. i. p. 513. Whitlocke, P. 9."
174,"1 Rushw. vol. i. p. 26. Whitelocke, p.9"
177,"* Whitlocke, p. 10."
178,"* State Trials, vol. vii. p. 189. Rushw. vol. i. p. 551."
179,"A State Trials, Vol. vii. P. 189, 190. Rushw. vol. i. p 553 † Rashw. vol. i. B554."
179,"I . Trials, vol. vii. p- 19s a § State Trial, vol. vii. B. 196. Rashw. vol. ip 556."
180,"* State Trials, vol. vii. p. 197. Rushw. vol. i. p. 558."
180,"1 Staie Thials, yol vii. : 198. Rushw. vol. i. p. 560. Parl. Hist. vol. viii. p. 3."
180,"Bi Trials ol . a. Roshw. vol. i. p.561. Parl. Hist. vol. viii. P. 116. Whitlocke,"
180,pe
183,"and pleasure, That, in the things aforesaid, all your officers and ministers shall serve you according"
183,"the laws and statutes of this realm, as they tender the honour of your Majesty, and the prosperit"
183,of this kingdom. Stat. 4 Car. cap. 14.
183,"* Sate Trials, vol. vii. T. 212. Rushw. vol. i. p. 590. † Parl. Hist. vol. viii. p."
184,"* Rushworth, vol. i i 585,594. Parl. Hist. vol. viii. p. 168, 169, 170, &c. Welwood, p. 44."
184,"† Rushw vol. I p 65 Parl. Hist. vol. viii. P 1 1 Rushw. vol. i. p. 635. Whitlocke, p I."
184,§ Rushw. vol. i. p. 607. I Ruashw. vol. i. p. 66s. 1 Rushw. vol. i. p. 610. Parl
184,"Hist. Yol. viii. p. 197. * * Rus yol. i. F 613. Journ. 7th June, 1628. Parl. Hist."
184,vol. viii. p. i §§ Rushw. vol. i. p. 613.
185,"* Roshw. vol. i. p. 614. Parl. Hist. vol. viii p. 214. 1 lourn, 15th June, 1628."
185,1T Rushw. vol. i. p. 612.
186,"* RushW. vol. i. F. 619 Parl. Hist. yol. viii. P. 219, 220, &c. † Rushw. vol. i. p. 628."
186,"Journ. 18th, 20th June, 1628. † Journ. 26th June, 1628."
187,' May's Hist. of the Parl p. 10.
188,"* Clarendon, vol. i. p. 27, 288. 4 † Warwick, P. 34"
189,"""Rushw. vol. i. p. 636."
190,"* State Trials, vol. vii. p. 216. Rushw. vol. i. p. 645."
190,"† State Trials, vol. vii. p. 216. Parl. Hist. vol. viii. p. 246. 1† Parl. Hist. vol. viii. p. 339. 340"
192,* Rushw. vol. i. p. 644. Parl. Hist. vol. viii. p. 256. 346.
194,"* Rashw. vol. i. p. 642. † Rushw. vol. i. p. 651. Whit'ocke, p. 12."
197,"† Rushw. vol. i. P. 660. Whitelocke, p. 11. T Rushw. vol. i. p. 661. 681. Par"
197,Hist. vol. viii. p. 354. May. p13. * II Rushw. vol. i. p. 684. 691
198,"* Whitlocke, p. 13. † Kennet, yol. iii. p. 49. † Rushwortn, vol v. P. 449."
199,"* Rushw. vol. ii. p. 23, 24. † Rushw. vol. ii. p. 75. Whitlocke, p. 14."
200,"† Rushw. vol. ii. p. 96, 53, 62, 83."
201,"† Franklyn, p. 415."
202,"* May, p. 21. † Sir Edward Walker, p. 328. I Whitlocke, p. 13. May, P."
204,"* May, p. 25. † Rushw. vol. ii. p. 190. Welwood, p. 61. 1 Rushw. vol. iii"
204,"p. 1327. Whitlocke, p. 97."
205,"*Reshw. vol. ii. p. 76, 77. Welwood, p. 275. Franklyn, p. 386. RushW. vol, ii. p. 207."
205,"Whitlocke, n24."
206,"* Rushw. vol. ii. p. 272, 273. H Reshw. vol. ii. p. 152. State Trials, vol- v.p. 4"
206,"Franklyn, p. 410, 411, 412. † Rushw. vol. ii. p. 18460. Rushw. vol. ii. p. 249"
206,ankiym y s 4 Rushw. yol. ii. p. 272. ;
207,"* Whitlocke, p. 22. † Franklyn, p. 114. Rushw. vol-1p. *o"
207,"* Whitlocke, p. 22. † Franklyn, p. 114. Rus"
208,"Parl. Hist. vol. viii. p. 389. Rushw. vol. ii. p. 3. † Clarendon, vol. i p. 4. May, p. 14."
208,"1 Rushw. vol. ii. p. 8. May, p. 16. Rushw. vol. i. p. 9."
208,"** Rushw, vol. ii. P. 11 12 13 247. Rushw. vol. ii. p.49. 11 Statutum de militibus."
209,"* Rymer, tom. xv. p. 124. 1† Id. 493, 504. † Rushw. vol. ii. p. 70, 71, 72."
209,"May p16. § Rushw. vol ii. p. 32. 11 Kennet's complete history, vol. iii. p. 69"
209,"Whitlocke, T. 15. * Whitlocke, p. i 4† Rothw. vol. ii. p. 88, 89, 90, 207, 402, 718."
210,"* Rushw. vol. ii. p. 103. † Rushw. vol. ii. p. 136, 142, 189, 252. IRushw"
210,"wol. ii, p. 158, 159, &. Franklyn, P. 413. 5 Rushw. vol. ii. P. 208, 203."
212,"I Dugdale, p. 2. "" Rushw. vol. ii. p. 163. 459. Whitlocke, p. 16, 17. Franklyn,"
212,"P437. † Rushw. vol. ii. p. 191, 192. May, p. 24. † Rushw. vol. ii. p. 185."
213,"* Whitlocke, p. 23. Clarendon, vol. i. p. 99. † Clarendon, vol. i. pe97. May, p. 23."
213,"1 Rushw. vol. ii. p. 257, 258, &c."
214,* Rushw. vol. iv. p. 535. 542. † Rushw. vol. ii. 2770. Vol. iii. App. p. 10.
214,"1 Raslis. vol. iii. p. 333. Franklyn, P. 478. Il May, P. 16."
214,"5 Strafford's Letters and Dispatches, vol. ii. p. 7"
214,1 Rushw. vol. ii. p. 270. ; 4 Id. p. 269.
215,"* Life of Clarendon, vol. i. p. 72. 1 Lord Lansdown, p. 514. TIE. 515."
215,— Rushw. vol. ii. p. 144 Rushw. vol. ii. p. 288
216,† Rushw. vol. ii. p. 348. I Id. p. 350. HN. P. 316.
216,"§ Rushw. vol. ii. p. 381, 382, &c. State Trials, vol. v. p. 66."
217,"* State Trials, vol. v. p. S0. 1 State Trials, vol. v. p. 74. Franklyn, p. 839."
217,"I Rushw. vol. ii. P. 150, 151. Whitlocke, p. 15. History of the life and safferings of Laud,"
217,"p. 211, 212."
218,"I Mather's History of New-Englaud, book 1. Dogdale, Bates. I My, p. 82"
218,"i Rushw. vol. ii. p 414. * § Rushw. vol. ii. p. 416, &c."
219,"† Roshw. vol. ii. p. 803, &c. Whitlocke, p. 25. I Rushw. vol. ii. p. 416."
220,* Rushw. vol. ii. p. 197. † Id. p. 451.
220,"† Rushw. vol. ii. P. 465 466, 467. II Rushw. vol, ii. p. 470. Welwood, p. 278."
221,"† Rushw. vol. iii. p. 1180. I Rushw. vol. ii. p. 355. Whitlocke, p. 24."
222,"† It maust, however, be allowed, that Queen Elizabe th ordered the sea-ports to fit out ships at their"
222,owh expence during the time of the Spanish invasion. Monson's Naval Th racts.
222,"I State Trials, vol. v. p. 245, 255."
224,"† Clarendon, p. 74, 75. May, p. 18. Warwick, p. 62."
225,"' Rushw. vol. ii. p. 386. May, p. 29. † Guthry's Mem. p. 14. Burnet's Mem. p. 29, 30."
225,"† King's Declaration, p. 7. Franklyn, p. 611."
226,"* King's Declaration, p. 6. † Burnet's Mem. p. 29, 30. 1 May, P. 9"
227,"* Burnet's Memoirs, P. 29. 30, 31."
228,"† Clarendon, vol. i. p. 106. † Id. p. 105. [ King's Decl. p. 18. May, p. 32"
228,; King's Decl. p. 20.
229,"King's Deel. p. 22. Clarendon, vol i. p. 108. Rushw! vol. ii. p.387"
229,"I King's Deel. p. 23, 24, 25. Rushw. vol. ii. p. 388."
229,"5 King's Decl. P. 26. 30. Clarendon, vol i. p. 109."
229,I King's Decl. p. 32. Rushw. vol. ii. p 400.
230,† King's Decl. P.35 36 &c. Rushw. vol. ii. P. 404. I King's Decl. p. 31.
230,"King's Decl. 47 48, &c. Guthry, p.28. May, p. 37."
231,"I Clarendon, vol. i. p111. Rushw. yol. ii. p. 734."
231,"† King's Decl. p. 57, 58. Rashw. yol. ii. P. 734. May, p. 3."
231,"i Rushw. vol. ii. p. 754, &c."
232,eenge e P. 87. I King's Decl. P. 88. Rushw. vol. ii. p. 751.
232,"I King's Decl. p. 157. Rushw. vol. ii. p. 762. 5 King's Decl. p. 140, &"""
234,"† King's Decl. p. 218. Rushw. vol. ii. p. 787. I May, P. 44."
234,I King's Decl. p. 317.
235,"* Mem. d' Estrades, vol. i. † May, p. 49. T Guthry's Mem. p. 46."
236,"* King's Declaration at large, p. 227. Burnet's Memoirs of Hamilton."
236,"† Rushw. vol. iii. p. 1329. Franklyn, p. 767."
237,"* Clarendon, vol. i. p 115. 116, 117. † Burnet's Memoirs of Hamilton."
238,* Rushw. vol. iii. p. 936. T Rushw. vol. iii. p. 945.
239,"* Clarendon, vol. i. p. 122, 123. May, p. 46. † Rushw. vol. iii. p 4."
239,† Buornet's Mem. P. 154. Rushw. vol. iii. p. 951.
240,"a Rushw. vol. iii. I 958, &c. * 1 Rushw. vol. iii. p. 955."
240,"I Clarendon, vol. i. p- 125. Rushw. vol. iii. p. 1023."
241,""" Clarendon, vol. i. p. 129. Rushw. vol. iii. p. 956. May, F. 56."
241,† Rushw. vol. iii. p. 114.
243,"* Clarendon, vol. i. p. 133. Rushw. vol. iii. p. 1131. May, p. 60. 1 † Rush"
243,"p. 1136. † Rushw. vol. iii. p. 1147. Clarendon, vol. i. p. 134"
243,"I Clarendon, vol. i. P. 135. Rushw. vol. ii P. 1154."
246,"* Clarendon, vol. i. p. 138. 1 Id. p. 136."
247,"* Rushworth, vol. iii. p. 1167. May, p. 61."
247,"† There was one in 1586. See history of Archbishop Laud, p. 80. The authority of the convo"
247,one to be dissolved upon the dissolution of the other.
247,"1 Whitlocke, P.33. ; S Whilocke P. 33. II Dudgale, p. 62. Clarendon, vol. i"
247,"p. 143. . ** Dudgale, P. 65. 4+1 Raushworth, vol. iii. p. 1166."
249,"* May, p. 48. T Rushw. vol. iii. p. 1181. † Rushw. vol. i. p. 168."
249,"§ May. P. 63. I Rashw. vol. iii. p. 1216. May, p. 63."
250,"§ Rushw. vol. iii. p. 1173. 1182. 1184. 1199, 1200. 1203, 1204. * Rushw. vol. iii. p. 1279"
250,"1 Nalson, vol. ii. p. 427. 1 Clarendon, vol i. p. 143. II Rushw. vol. iii. p. 1255"
251,† Rushw. vol. iii. p. 1263.
251,"I Clarendon, vol. i. p. 146. Rushw. vol. iii. p. 1260. May, p. 66. Warwick, p. 151."
251,"I Nalson, vol. ii. p. 5."
252,"* Clarendon, vol. i. p. 159."
252,"1 Rushw vol. iii. p. 1199. Il Clarendon, vol. i. p. I 54. Rushw. vol. iii. p. 1275."
252,s Rushw. yol. iii. p. 1279.
255,"* Clarendon, vol. i. p. 169."
256,"* Whitlocke, p.. † Ibid."
258,"* Clarendon, vol. i. p. 174. † Clarendon, vol. i. p. 177. Whitlocke, P.38. Rushw"
258,vol iii. p. 1365.
259,"* Clarendon, vol. p. 177. Whitlocke, p. 38. Rushw. vol. v. p. 129, 136 ;"
259,"1 Roshw. vol. v. p. 122. Clarendon, vol. i. p. 178. Whidlocke, P. 37."
260,"rrendon, vol. i. p. 176. † Clarendon, vol. i. p. 176."
260,"rir a Whitlocke. p. 5 ae Nalson, yol i. -"
260,"as plsasent, yth Hrew vii. ea 19 allowed the convocation with the ing's con"
260,"onr to hhalte carout. By the fumous act of sabmisson to that Prinee, the ele gy bound themielves 1o"
260,wshous the iings consent. The parliament was never mentioned nor thought *
260,"sE hseh oe as the commone advanced at present, would, in any so mer age, have been deemed"
260,st ange usurpations.
261,"Cherenton, vol. i* 2ed. Whitlocke, P. 37. Rushw. yol. v. P. 235. 359. Nalson, vol q"
261,p. 807.
261,Chreasoware it entirely new; but there are some instances of i in the reign of Eli-
261,"2abeth. DEwes, p. 196. 352."
261,"† Clarendon, yol. i. p. 176."
263,"* Nalson, vol. i. p. 783. May, p.79. † Clarendon, yol. i- p- 199. 200 * a"
263,"son, vol. i. p. 570. ; May, p. 80. 1 Rushw. vol. v. p. 228. Nalson, vol. i. p. 800."
264,"* Duodale, Clarendon, vol. i. r 203."
264,† Published on diffolving the third parliament. See Parl. Hist. vol. viii. P. 347.
265,"Rushw. vol, iii p. 175. It appears, that a subsidy was now fallen to 50,000 pounds."
266,"* Dugdale, p. 71. . † Clarendon, vol. i. p. 189."
267,"* Nalson, vol. i. P. 530. 533. I. p. 537. I Clarendon, vol. i. p. 203. Whit"
267,"locke, p Nalson, vol. i. p. 666. ? I Rushw. vol. v. p. 71."
268,"* Clarendon, vol. i. p. 237. † 1d. ibid. Whitlocke, p 15. Rushw. yol. V. p. 351"
268,I i i. * i Parl. Hist. vol. viii. p. 282. Rushw. vol. v. p. 209.
269,"Clarendon, vol. i. p. 199. Whitlocke, p. 122. May, p. 81."
269,"Lord Clarendon, vol i 215. says, that the parliamentary party were not agreed about the entire"
269,"abolition of episcopaey: They were only the root and branch men, as they were called, who insisted on"
269,"that measure. But those who were willing to retain bishops, insisted on reducing their authority to a"
269,low ebb; as well as on abolishing the ceremonies of worship and vestments of the clergy. The con-
269,"troversy, therefore, between the parties was almost wholly theological, and that of the most frivolous"
269,and ridiculous kind.
270,"† Ibid. p. 158, 159. RNalson, vol. 1. P 739 *"
270,a h a Cnnie
270,vol. i p. 249. Rushw. Vol. V. P. 57.
271,"* Rushworth, vol. v. p. 267."
273,"* Clarendon, vol. i. p. 209. Whitlocke, p. 39. Rushw. vol. v. p. 189."
273,"† Clarendon, vol. i. T. 195. — Watwick, p. 95."
