Page number,Footnote text
45,""" be a parliament; upon which condition and construction I did it, and no"
45,"""otherwise; and accordingly it is registered in the council books, with the"
45,"* council's unanimous approbation."" The king's cabinet opened. Rush."
45,vol. vi. p. 943.
47,"nation found, that there was no time left for relaxation or diversion. Upon"
47,"application, therefore, of the servants and apprentices, the parliament a ppoint-"
47,ed the second Tuesday of every month for play and recreation. Rush. vol. vii.
47,"p. 460. Whitlocke, p. 247. But these institutions, they found great diffi-"
47,culty to execute; and the people were resolved to be merry when they them-
47,"selves pleased, not when the parliament should preseribe it to them. The"
47,"keeping of Christmas holy-days was long a great mark of malignancy, and"
47,"very severely censured by the commons. Whitlocke, p. 286. Even minced"
47,"pyes, which custom had made a Christmas dish among the churchmen, was re-"
47,"garded, during that season, as a profane and superstitious viand by the secta-"
47,ries; though at other times it agreed very well with their stomachs. In the
47,"parliamentary ordinance too, for the observance of the sabbath, they inserted"
47,"a clause for the taking down of may-poles, which they called a heathenish"
47,"vanity. Since we are upon this subject, it may not be amiss to mention,"
47,"that, be side setting apart Sunday for the ordinances, as they called them"
47,the godly had regular meetings on the Thursdays for resolving cases of con-
47,"science, and conferring about their progress in grace. What they were"
47,"chiefly anxious about, was the fixing the precise moment of their conversion"
47,or new birth; and whoever could not ascertain so difficult a point of calcu-
47,"lation, could not pretend to any title to saintship. The profane scholars at"
47,"Oxford, after the parliament became masters of that town, gave to the"
47,"house, in which the zealots assembled, the denomination of Scruple Shops"
47,"The zealots, in their turn, insulted the scholars and professors; and, in-"
47,"truding into the place of lectures, declaimed against human learning, and"
47,challenged the most knowing of them to prove that their calling was from
47,"Christ. See Wood's Fasti Oxonienses, p. 740."
48,"I Dugdale, p. 779, 780."
50,"k Dugdale, p. 877. ! Ibid. p. 826, 827."
51,"m Rush, vol. vi. p. 850. Dugdale, p. 737."
53,""" Rush. vol. vi. p. 830. ! § Warwick, p. 169."
53,"* Rush. vol, vi. p. 838, 819."
54,"9 3ath of July, 1644."
55,"I Nalson, vol, ii. p. 705. I See note [A] at the end of the volume"
57,"Nalson, Intr. p. 63."
58,"u It is not improper to take notice of a mistake committed by Clarendon,"
58,moeh to the tii ywyiags of this gallant nobleman 5 that he offered . king
58,"wima his majesty ias in Scotland, to assassinate Argyle. All the time he"
58,"king was in Scotland, Montrose was confined to prison. Rush. vol. vi."
59,"Nalson, vol. ii. p. 683. * Glarendon, vol. iii. p. 380, 381."
59,"Rush, vol. vi. P. 980. Wishart, cap. 2."
60,"y Wishart, cap. 3. a Clarendon, vol. v. p. 618. Rush. vol. vi."
60,"p. 9a2. Wishart, cap. 4"
61,"* 1st of September, 1644. Rush. vol. vi p. 983. Wishart, cap.5."
62,"b 11th of September, 1644. Rush. vol. vi. p. 983. Wishart, cap. 7."
64,"a Rush. vol. vii. p. 228. Wishart, cap. 9"
65,""" Rush. vol. vii. p. 229. Wishart, cap. 10. f ad of July."
65,"t Rush. vol. vii. P. 219. Wishart, cap. 1"
66,"h Rush, vol, vii. p. 126, 127."
67,"Dugdale, p. 7. Rush, vo!. vi. p. 281."
68,"* Rush. vol. vii. p. 52. 61, 62. Whitlocke, p. 130, 131. 133. 135"
68,"Clarendon, vol. v. P. 665."
69,"I Rush, vol, vii. p. 18, 19, &c. m Ibid. p. 28."
70,"h Clarendon, vol. v. p. 652."
71,""" Whitlocke, p. 146. * Rush, vol. vii. p. 43. Whitlocke, p. 45"
72,"I Clarendon, vol. iv. p. 656, 657. Walker, p. 130,"
72,"I Clarendon, vol. iv. p. 658"
73,u Hearne has published the following extract from a manuscript work of
73,"Sir Smon D'Ewes, who was no mean man in the parliamentary party."
73,"""O.! Thursday the 30th and last day of this instant June 1625, I went to"
73,"""Wiitehall, purposely to see the queen, which I did fully all the time she"
73,"""satat dinner. I perceiv'd her to be a most absolute delicate lady, after I"
73,"""ha exactly survey'd all the seatures of her face, much enliven'd by her"
73,"""radant and sparkling black eyes. Besides, her deportment among her"
73,""" wen was so sweet and humble, and her speech and looks to her other"
73,"sevants so mild and gracious, as I could not abstain from divers deep"
73,"fethed sighs, to consider, that she wanted the knowledge of the true reli-"
73,"gin."" See Preface to the Chronicle of Dunstable, p. 64."
74,W Rush. vol. vii. p. 49. * Ibid. vol. vii. p. 55.
75,"Y Rush. vol. vii. p. 83. 2 Clarendon, vol, iv. p. 690. Walker,"
75,"r. 137. a Clarendon, vol, iv. p. 695. * b 28th of June."
75,"Rush. vol. vii. p. """
77,"d These compositions were different, according to the demerits of the per-"
77,son: But by a vote of the house they could not be under two yeass rent of the
77,"delinquent's estate. Journ. 11th of August 1648. Whitlocke, p. 160."
77,""" Rush. vol. vii. . 1. *"" t5th August, 1645."
78,"* Rush. vol. vii. p. 230, 231. Wishart, cap. 13."
78,h 13th of Sept. 1645s. I Rush. vol. vii. p. 231.
79,"k Guthry's Memoirs. Rush. yol. vii. p. 232. I Rush, vol. vii"
79,"p. 141. It was the same Astley, who, before he charged at the battle of"
79,"Edgehill, made this short prayer, O Lord! thou knowest how busy I must be this"
79,"day. If I forget thee, do not thou forget me. And with that rose up, and"
79,"cry'd, March on, boys! Warwic, p. 229. There were certainly much"
79,"longer prayers sald In the parliamentary army; but I doubt, if there was so"
79,"good a one. *"" Carte's Ormond, vol, iii. No. 433."
80,"n Walker, p. 147. o Rush. vol. vii. p. 215, &c."
80,"P Ibid. vol. vii. p. 217. 219. Clarendon, vol. iv. p. 744."
80,"I Raush. vol, vii. p. 249. Clarendon, vol. iv. p. 741."
82,"r Rush. vol. vii. p. 239. I Birch, p. 119."
82,t See note [B] at the end of the volume.
83,"u Rush. vo', vii, p. 224."
84,"w Whitlocke, p. 106. Rush. vol. vii. p. 260, 261."
84,* Rush. vol. vii. p. 210.
85,℣ Rush. vol. vii. p. 308.
86,"2 Clarendon, vol. iv. p. 750. vol. v. p. 16."
87,"* Rush. yol. vii. p, 267. * Whitlocke, p. 209."
88,"Rush. vol. vii. p. 271. Clarendon, vol. v. p. 23."
88,"l * Sam. chap. xix. 41, 42, and 43 verses. See Clerendon, vol. v."
88,"p. 23, 24."
90,"* Rush. vol. vi. p. 293. * Ibid. p. 309. 1 Ibid. vol, viie"
91,E Rush. yol. vii. P. 339.
92,I Rush. vol. vii. p. 326. Parl. Hist. vol. xv.
94,"m Parl. Hist. vol. xv. p. 243, 244. * Burnet's Menoirs of the"
94,"Hamiltons. * Ludlow, Herbers."
95,"I (arendon, vol. v. P. 39. Warwick, p, 298. * Clarendon,"
95,vol. v p. 43.
97,"Fourteen thousand men were only intended to be kept up; 6000 herse,"
97,"000 foot, and 2000 dragogns. Bates. * Rush. vol. vii. p. 564."
98,"Rush vol. vi. P. 134 "" Ibid, vol, vii. p. 565."
98,* Ibid. vol. vii. P. 474.
99,I Patl. Hist. vol. xv. p. 141.
100,"y Parl, Hist. vol. xv.. 3144. * Rush. vol. vii. p. 457."
100,a 1bid. vol. vii. p. 49. b 1bid. vol. vii. p. 461. S56.
101,""" Rush. vol. vii. p. 468. Idem, ibid. p. 474."
101,"e Idem, ibid. p. s. Clarendon vol. v. P. 43"
102,"Rt vor vi. p. 497 505. Whitlocke, p. 250."
102,& Rush. vol. vii. p. 487.
103,"h Whitlocke, p. 254. Warwick, P. 299. I Rush. vol. vi."
103,"514 515. Clarendon, vol. VeP. 47."
104,"* Clarenden, vol, v. p. 36."
106,"I Clement Walker's history of the two Juntos, prefixed to his history of"
106,"independency, p 8. This is an author of spirit and ingenuity; and being a"
106,"gealous parliamentarian, his authority is very considerable, notwithstand-"
106,"ing the air of satire, which prevails in his writings. This computation"
106,"however, seems much too large; especially as the sequestrations, diring the"
106,"time of war, could not be so considerable as afterwards."
106,"m Yet the same sum precisely is assigned in another book, called Royal"
106,"Treasury of England, p. 297. h Clement Walker's history of inde-"
106,"pendency, p. 3 166. IbH. p. 8. * Id. ibid."
107,"I Clement Walker's history of independency, p. 8."
107,I See John Wa ker's attempt towards recovering an account of the num
107,bers and sufferings of the clergy. The parliament pretended to leave the
107,"endly appear, that this provision, small as it is, was never regularly paid the"
108,"s Clement Walker's history of independency, p. 5. Hollis gives the same"
108,"representation, as Walker, of the plundering, oppressions, and tyranny of"
108,"does, he ascribes it solely to the independent faction. The presbyterians in-"
108,"deed, being commonly denominated the moderate party, would probably be"
108,"more inoffensive. See Rush. vol. vii. p. 598, and Parl. Hist. vol. v."
110,"t Rush. vol. vii. p. 50, 547. Clarendon, vol. v. p. 45."
110,"Rush. vol. vii. 9 Y stid. vl. vii. p. 567, 633. Ibid."
110,Yoh viii. p. 731.
111,* Rush. vol. vii. P. 570. Y Ibid. vol. vii. p. 572.
111,* Ibid. vol. vii. p. 592.
111,"15o b Ibid. vol. vii. p 593, 594. * Rush. vol. vif."
111,P 572. 574.
112,"d Clarendon, vol. i. p. 51, 52. 57."
112,"s When ihe kking applied to have his children, the parliament always told"
112,"io thet the could take as much care at London, both of their bodies and"
112,"sole, as could be done at Oxford. Parl. Hist. yol. xiii. p. 127"
112,f Rush. vol. vii. p. 590.
113,"* Watwick, P. 3903. Parl. Hist, vol. xvi. p. 40. Clarendon, vol. v."
113,P. 50.
114,"h Rush, vol. vii, p. 620."
115,i Rush. vol. vii. p. 629. 612. k Ibid. vol vii. p. 641. 6473
115,"Clarendon, vol. ve P. 61. Whitlocke, p. 269. Cl. Walker, p. 38."
116,"I Rush. vol. viii. p. 750. Clarendon, vol. v. p. 63."
116,"Ruth. vol. vii. p. 646. "" Whitlocke, p. 265."
117,""" Rush. vol. viii. p. 797, 798, &c."
118,P Rush. vol. viii. p. 810.
120,"I Clarendon, vol. v. p. 76. S Rush, vol. viii, P 871."
121,"t P. 79, 80, &c."
122,See note [D] at the end of the volume.
123,""" Rash. vol. viii. p. 845, 859. * Idem, ibid. p. 875. Claren-"
123,"on, vol. v. p. 87."
124,"Y Clarendon, vol. v. p. 92."
125,2 The following was a favourite text among the enthusiasts of that age.
125,"""Let the high praises of God be in the mouths of his saints, and a two-"
125,""" fold sword in their hands, to execute vengeance upon the heathen and"
125,"""punishment upon the people; to bind their kings with chains and their"
125,""" nobles with fetters of iron; to execute upon them the judgments written:"
125,"""This honour have all his saints."" Psalm exlix. ver. 6, 7 8, 9. Hugh"
125,"Peters, the mad chaplain of Cromwel, preached frequently upon this text."
125,"* Rush. vol. viii, p. 880."
126,"b Clarendon, vol. v. p. 88."
127,**r Velee P. 70. I Ibid p. 70. * Rush. vol. viii.
127,P. 965. 967.
128,"f Rush. vol. viii. p. 998. Clarendon, vol. v. p. 93."
128,"& Warwick, p.329. h Ruh. vol. viii. p. 989"
130,"I Cl. Walker, p. 80. k Clarendon, vol. v. p. 101."
131,"I Whitlock, p. 305."
133,"m Clarendon, vol. v. p. 137."
134,""" Whitlocke, p. 284."
135,"? Clarendon, vol. v. p. 180. ; Sir Edward Walker's perfect Copies, p. 6."
135,I TeRe* 2. 1 Ibid. 7. 8. 38. 1 Burnet's Memoire of
135,Hamilton.
136,"s Herbert's Memoir s, p. 72. t Warwick, p. 324."
136,"* Clarendon. Sir Edward Walker, p. 319."
137,"y Walker, P. I, 12. 24. * Ibid. p. 51, y Ibid. p. 78."
137,* Ibid. p. 45
138,"a Walker, p. 69. 77."
139,"* Walker, p. 61. I shid. p. 91. 93. e 1bid. p. 29. 35. 49."
139,f Ibid. p. 65. 8 Ibid. p. 75. 82. Rush. vol. viii. p. ;
140,"h Walker, p. 71. I See note [E] at the end of the volume."
141,* 17th of August.
142,"I Whitlocke, p. 360. m Guthrey. ""18th of August."
144,"* Col. C oke's Memoirs, p. 174. Rush. vol, viii. p. 1347."
147,"I Rush. vol. viii. p. 1364. I Wh tlocke,"
149,"I Whitlocke, p. 360."
154,"† Rush. vol, viii. P1425. W Warwick, P339"
155,"w Perinchef, p. 85. Lloyde, p. 379."
156,* Burnet's History of his own Times.
157,y Clement Walker's history of independency
159,*. Herbert. p. 135.
162,* See note [F] at the end of the volume.
174,f 16413.
175,1646.
180,Whitlocke. r I See nots [6] at thee
182,"I Parl. History, vol. xix"
182,p.e136. 176.
183,* Parl. Hist. vol. xix. p. 165.
191,"n Burnet, Clarendon."
198,"Sir Edward Walker's Historical Discourses, p. 160."
198,"1 Tbid. p. 166, 167. I 1bid. p. 170."
200,"s Sir Edward Walker's Historical Discourses, p. 178"
200,"t Whitlocke, p. 434, 408. *8 Ibid. p. 396. 418."
203,""" Sir Edw. Walker, p. 165. * Id. p. 168. y Whit"
203,"locke, p. 449."
214,"Parl. Hist, vol. xx. p. 47."
215,"I Whitlocke, 1 * Scobel, p. 121. A bill was introduced"
215,"* he house against painting, pasches, and other immodest. aress of womens"
215,put it did not pass. Parl. Hist. vol. xix. P. 26. 1.
217,"IOr. John Walker's attempt, p. 147, & seq."
219,t See note [H] at the end of the volume.
222,"A Whitloeke, p. 496. Heathe's chronicle, p. 307"
222,See Note [I] at the end of the volume. 1647.
223,""" Thutloe, vol. i. p, 181"
224,"n We are told in the life of Sir Harry Vane, that that famous republican"
224,"opposed the Dutch war, and that it was the military gentlemen chiefly wh"
224,supported that measure.
238,o Conference held at Whitehall.
239,P See Milton's State Papers.
243,"s Whitlocke, p. 543. 548. t Conference held at Whitehall."
245,"W Thurloe, vol. i. p. 273. 591. Also Stubbe, p. 91, 91."
245,"1 Thurloe, vol. i. p. 393."
254,"a Thurloe, vol, ii. p. 588."
255,"S Thurloe, vol ii. p. 620."
258,* Parl. Hist. vol. xx. p. 433.
260,"* This prince, during the civil wars, had much neglected his uncle and"
260,poyed court to the parliament: He accepted of a pension of 8000l. a year
260,"fromt hem, and took a place in their assembly of divines."
264,"I Tharloe, vol. iii. p. 103. 619. 653. In the treaty, which was signe"
264,"after long negociation, the protector's name was inserted before the French"
264,"king's in that copy which remained in England. Thurloe, vol. vi. p. 116"
264,"See farther, vol. vii. P. 178."
266,t See the account of the negociatons with France and Spain by Thurloe
266,vol. i. p. 759.
266,h He proposed to Sweden a generd league and confederacy of all the pro-
266,"testants. Whitlocke, p. 620. Thuloe, vol. vii. p. 1. In order to judge"
266,"of the maxims, by which he conduced his foreign polities, see farther Thut-"
266,"loe, vol. iv. P. 295. 343. 443. vol. vi. p. 174."
266,"I Thurloe, vol. i. p. 7 55."
267,"k Thurloe, yol. i. p. 759. I Id. ibid."
267,"I 1d. ibid. Don Alonzo said, thit the Indian trade and the inquisition"
267,"were his master's two eyes, and the protector insisted upon the putting out"
267,"hoth of them at once hh** Carington, P. 191. : Bates."
268,"P Clarendon. 1 Vita D. Berwicl, p. 124."
269,"1 Burchet's Naval History. See also Carte's Collection, vol. ii. p. 46, 47."
269,"Thurlee, vol. fii. p. 505."
270,"* Thorloe, vol. iv. p. 135. World's Missake in Oliver Cromwel, in the"
270,"Harl. Miseel. vol. i. t Thurloe, vol. iv. p. 570, 584."
271,"u Thuotloe, vol. v. P. 431."
276,"Milton's state papers, p. 1*"
279,I Bates.
281,""" Whitlocke, p. 570. f Thurloe, vol. iv. p. 57"
281,"1 Thurloe, vol, vi. p. 557."
288,"Thurloe, vol. vi. p. 261."
297,"* Thurloe, vol. vi. p. 53."
300,"I Bates: See also Thurloe, vol. vii. p. 355. 416."
301,* Cowley's Discourser This passage is altered in some particulars from the
301,
310,I Lydlows
311,"† Carte's collections, vol, ii. p. 243."
318,* Ludlow.
320,K. James's Menoirs.
324,"* Gumble's life of Monk, p. 93"
325,℣ Lord Lansdown's defence of general Monk.
336,"a See note [L] at the end of the volume. b Lansdowne, Clarendon."
345,* Sir Philip Warwic.
346,* Killing no Murder.
348,"f The following story is told by Whitlocke, p. 599. Some quakers at"
348,"Hasington in Northumberland cominsg to the minister on the Sabbath-day,"
349,"and speaking to him, the people fell upon the quakers, and almost killed"
349,"oh o iwe of them, who going out fell on their knees, and prayed God to"
349,paedon e peoni who knew not what they did ; and afterwards speaking to
349,"the prople, io convinced them of the evil they bad done in beating them,"
349,"that the country people fell a quarrelling, and beat one another more than"
349,they had before beaten the quakers.
350,"g Whitlocke, p. 624."
350,"h Harleyan Miscellany, vol. vi. p. 399. One Dorcas Earberry made oath"
350,"before a magistrate, that she had been dead two days, and that Naylor had"
350,brought her to life. : II. ibid.
351,"k Thaurloe, vol v. p. 708. I Scobel, p. 419."
351,"m Thurloe, vol. ii. p. 4s. * Scobel, p. 376."
351,"o Thurloe, vol. vi. p 425."
352,"pIt appears that the late king's revenue from 1637, to the meeting of the"
352,"lone parsiament, was only 900,000 pounds, of which 200,000 may be esteem-"
352,"ed ileg l. I Dr. Walker, p 14."
352,Ibid. vol. ii. p. 414. I Ibid. vol. vii. p. 667.
352,""" World's Mistake in Oliver Cromwel. w Whitlocke, p. a8."
352,"I Ioid. p. 578. 17 lournal, 2d December, 1657"
353,"a Journal, 6th of April, 1659. b Thorloe, vol i. p. 395."
353,"vol. ii. p. 414. "" Gumble's Life of Mook. I Whitlocke,"
353,"1 477. *""* Journal, 7th April, 1659. f Strafford's Letters"
353,"Vol. i. p. 421, 423, 430, 467."
354,1 Clarendon. k Lewis Roberts's Treasure of Traffick.
354,"I Happy future state of England, k Anderson, vol ii. p. 111"
354,I Id. ibid.
356,"* Neale's History of the Puritans, vol. iv. p. 123. ; PP. 639."
356,"Parl, Hist. vol. xix. p. 83"
373,"* Journals, vol. viii. p. 24."
374,"t King James's Memoirs. This prince says, that Venner's insurrection"
374,"furnished a reason or pretence for keeping up the guards, which were intended"
374,at first to have been dishanded with the rest of the army.
375,u King James's Memoirs.
376,""" Parl. Hist. vol. xxlii. p. 173."
385,"* Carte's Answer to the Bystander, p. 79."
392,"Y D'Estrades, 35th of July, 1661. Mr. Ralph's History, vol. i. p. 176"
393,"a Carte's Ormond, vol. ii. p. 254. This account seems better supported,"
393,"chn that in Ablancourt's Memoirs, that the chancellor chiefly pushed the"
393,Portirguese allience. The secret transactions of the court of England could
393,aot be supposed to be much known to a French resident at Lisbon: And what-
393,"aver oppositiva the chancellor might make, he would certainly endeavour to"
393,conceal it from the queen and all her family; and even in the parliament and
393,mouneil would support the resolution already taken. Clarendon himself says in
393,"bis Memeirs, that be never eitber opposed or promoted the Portuguese match."
394,"a Lord Landsdown's Defence of general Monk. Temple, vol. ii. P. 154."
399,"BD Estrades, 17th of August, 1662. There was above half of 500,000"
399,pounds really paid as the queen's portion.
401,"f Kennet's Register, p. 850"
403,"E The author confesses, that the king's zeal for popery was apt, at in"
403,"tervals, t go farther than is here supposed, as appears from many passages in"
403,James the Second's Memoiss.
413,"* Temple, vol. fi. p. 41."
418,"k DEstrades, 19th of December, 1664."
422,"m Tromp's lise. D'Estrades, 5th of February 1665."
423,"1 D'Estrades, 21st of May 1666."
433,three milllons sterling: A much greater sum than had been granted by the
434,"English parliament. D'Estrades, 24th of December, 1665; 1st of January"
434,"1666. Temple, vol. i. p. 71. It was probably the want of money which"
434,engaged the king to pay the seamen with tickets; a contrivance which
434,proved so much to their loss.
436,"q Some nonconformists however, both in Scotland and England, had kept"
436,"a correspondence with the States, and had mtertained projects for insurrec-"
436,"tions, but they were too weak even to attenpt the execution of them. D'E"
436,"srades, 13th October, 1685."
439,* See note [M] at the end of the volume.
446,"* 25th of January, 1662"
452,"Burnet, p. 149."
453,"t Burnet, p. 152. "" Id. p. 147."
454,x Burpet p. 201.
456,"Y Burnet, p. 202 "" 1664."
457,"* Bumet, P. 213. b 28th November, 1666,"
458,""" Burnet, p. 237. I Wodrov's History, vol. i. p. 255."
461,"""In 1666."
470,"* Mr, Carte, in his vindication of the Answer to the Bysunder, p. 99."
470,"ays, that the sale of the fee farm rents would not yield aboveone hundred"
470,"thousand pounds; and his reasons appear well founded,"
476,"f D'Estrades, 21st July, 1667."
477,See note [O] at the end of the yolume.
478,"* Temple, vol. ii. p. 179."
481,"A This vear, on the 3d of January, died George Monk, duke of Albe-"
481,"marle, at Newhall in Essex, after a languishing illness, and in the sixty"
481,"third Sent of his age. He left a great estate of 15,000l. a year in land, and"
481,"Se,e00 in money, acquired by. the bounty of the king, and encreased by his"
481,"ohs frupality in nis later years. Bishop Burnet, who, agreeably to his own"
481,"factious Ipirit, treats this islustrious personage with great malignity, reproaches"
481,hirn with avarice: Jat a he appears not to have been in the least tainted
481,"vith apacity, his fiigs conduct may more candidly be imputed to the habits,"
481,"actuited in arly life, while he was possessed of a very narrow fortune. It is"
481,"indeed a iingular pivor of the strange power of faction, that any malignity"
484,"I Carte's Ormond, vol, ii. p225"
488,"k England's Appeal, p. 22. This year, on the 12th of November, died, in"
488,"his retreat, and in the 60th year of his age, Thomas lord Fairfax, who per-"
488,"formed many great actions, without being a memorable personage, and allowed"
488,"himself to be carried into many criminal enterprizes, with the best and most"
488,ptight intentions. His dauchter and heir was married to George Villiers
488,duke of Buckingham.
497,"I Temple, vol i. p. 75."
