Page number,Footnote text
131,"father Faul and Sleidan. T In 1517. I Father Paul, Sleidan. § Father Paul, lib. F"
132,"* Father Paul, lib. 1. † Father Paul, Sleid an."
133,""" Father Paul, lib. I."
135,"* Guicdardini, lib. 4. † Petrus de Angleria, epist. 765."
137,"† Buchannan, lib. 14. Drummond. Piscottie. * Buchannan, lib. 14. Herbert."
137,"1 Le Grand, vol. III. P. 39."
139,"* Herbert. Stowe, p. 514."
141,"† Speed. Hall. Herbert. * Guicciardini, lib 14."
142,"* Memoires du Bellay, lib. 2. I Belcarius, lib. 17."
143,* Guicciardini. † Herbert.
145,"Ghricciardini, lib. 15. Memoires du Bellay, liv. 2. † Pere Daniel, vol. 3. p. 152."
146,"* iuicciardini, lib. 15."
147,"* Guicciardini, lib. 15. Du Bellay, b. 2."
148,* Vera. Hist. de Charles V.
149,"† Guicciardini, lib. 16."
150,"1 Du Bellay, Liv. 3. Stowe, p. 221. Baker, p. 273. * Du Tillet, Recueil des Traites de"
150,"Leonard, tom. ii. Herbert."
151,† Herbert. Hall.
152,"1 Herbert, Hall, Stowe, 525. Hollinshed, p. S91."
153,"* Guicciardini, lib. 16. 1 De Vera Hist de Charles V."
154,"1 Herhert, De Vera, Sandoval. * Guicciardini, lib. 16."
156,"* Guicciardini, lib. 16."
158,"* Guicciardini, Iib. 18. Bellay. Stowe, p. 527. † 30th April"
159,"I Burnet, book iii. coll. 12, 13."
161,"Morison's Apomaxis, p14 † Morison, p. 13. Heylin's Queen Mary, p. 2."
161,"† Lord Herbert, Fiddes's life of Wolsey."
162,"* Rymer, vol. xiv. 192, 203. Heylin, p. 3. TBurnet, Fiddes."
163,"* Burnet, vol. i. p. 38. Stowe, p. 548. † Le Grand, vol. iii. p. 46. 166. 168. Saunders."
163,"Heylin, p *. : 1 Burnet, vol. i. p. 38. Strype, vol. i. p. 8s. 9 Cambden's preface to the"
163,"life of Esizabeth. Burnet, vol. i. p. 44."
164,"† Collier, Eccles. Hist. vol, ii. p. 25. from the Cott, Lib. Vitell. B. 9. * Burnet, vol i. p. 7"
165,"I Collier, from Cott. Lib. Vitell. b. 1"
165,"* Burnet, vol. i. p. 51."
166,""" Father Paul, lib. 1. Guicciardini. † Father Paul, lib. 1. I Ibid."
167,"1 Father Paul. * Lord Herbert. Burnet, vol. i. p. 29. in the collect. Le Grand, vol. iii"
167,"28. Strype, vol. i. p. 93. with App. Nq. 23, 1 &. † Lord Herbert, p. 221. Bornet,"
167,p. 59.
168,"E 2e5 or If Burnet, p.58. ; ' Rymer, vol. xiv. p. 2770. Strype, vol. i."
168,"P 110, 11 1. Appen. NS. 28. ; 174 Iumet, vol. 1"
169,"""Herbert, p. 225. Burnet, vol. i. p. 65."
170,"* Burnet, vol. i. p. 73. Hall. Stowe, p. 543. 1T Herbert. T Burnet, vol. ii. p.35"
170,"II Rymer, xiii. p. 81."
171,"I Porme Yo, I. Zoe Zre, Hierbert, P. as f Burnet, vol. i. p. 75"
171,"I Collier, vol. ii. p. 45. Burnet, vol. i. P. 53."
172,"I Cavendish, p. 40. ; "" Cavendish, p. 41."
173,"† Strype, vol. i. p. 114, 115. App. Nq. 31, &c. 1 Stowe, p. 547."
173,"5 Cavendish. Stowe, 549."
173,"The first artice of the charge against the cardinal is his procuring the legantine power, which,"
173,"however, as it was certainly done with the King's consent and permission, could be nowise criminal."
173,Many of the other articles also regard the mere exercise of that power. Some articles impute to him
173,"2 crimes, particular actions, which were natural or unavoidable to any man, that was prime minister"
173,"with so unlimited an authority; such as receiving first all letters from the King's ministers abroad,"
173,"receiving first all visits from foreign ministers, desiring that all applications should be made thro' him."
175,"These cxnctious were quite arbitrary, and had risen to a great height. A member said in the"
175,"houfe, that a thoufand merks had been exacted from him on that account. Hall, fol. 188. Strype,"
175,vol. i p. 73. 4+ P. 2973.
176,"† Burnet, vol. i. p. 85."
178,"Fox, p. 1850. 2d. edit. Burnet, vol. i. p. 79. Speed, p. 769. Heylin, p. 5."
180,sanguinity : Instances of a like nature occur among the patriarchs: And the marriage of a brother's
180,"widow was, Jit certain cases, not only permitted, But even enjoined as a positive precept by the Mo."
180,"saical law. It is in vain to say, that this precept was an exception to the rule; and an exception cor-"
180,"fined merely to the Jewish nation. The inference is still just, that such a marriage can contain no na"
180,"tural or moral turpitude ; otherwise God, who is the author of all purity, would never, in any case,"
180,have enjoined it.
180,"† Herbert. Burnet. 1 Wood. Hist. and Ant. Ox. lib. i. p. 225. I Burnet, vol. i. p. 6."
180,"5 Rymer, xiv. 405. Burnet, vol. i. p. 95. * Rymer, xiv. 454, 472."
181,"* Burnet, vol. i. p. 94. T Cavendish. Stowe, 1"
183,"I Healte roniste. Holling shed, p. 923. Baker, p 208. † Burnet, vol. i. Collect."
183,"NP. 41. Strype, vol. i. p. 144."
184,"* Burnet, vol. i. p. 116. Hall. Parliamentary History. T Burnet, vol. i. p. 123, 124."
184,"1 Herbert. Hall, fol. 205."
186,"* Herbert, 340, 341. † 24 Hen. VIII. c. 12. I Collier, vol. ii. p. 31. an"
186,"Records, Ne. g."
186,bistin Io oet has given us an account of the number of bulls requisite for Cran mer's installation.
186,"By one butl, directed to the King, he is, upon the royal nomination, made archbishop of Cant rbury."
186,"By * second, directed * himself, he is made archbishop By a third, he is absolved from all censures"
186,"Afousih, it to the suffragans, requiring them to receive and a knowledge him as archbishop. A fift"
186,"he dem and chapeer, the sae purpose. A sixth to the clergy of Canterbury. A seventh to all"
186,the laisy in his ke cighth to all that beld lands of it. By a vinth he was o dained to be conse
186,"crated, tak ng the oath that was is the pontifical. By a tenth bull the pall was sent him. By an ele-"
186,"yenth, the archbishop of York, and the bishop of London, were req ired to put it on him. Thess"
186,"Svere s many artifices to draw fees to offices, which the popes had erected, and disposed of for money."
186,"tim bewe th observing, that Cranmer, before he took the oath to the pope, made a protestation,"
187,"that he did not intend thereby to restrain himself from any thing that he was bound to, either by his"
187,"duty to God, the King, or the country; and that he renounced every thing in it that was contrary to"
187,"any of these. This device was the invention of some casuist, and not very compatible with that striet"
187,"sincerity, and that scrupalous conscience, of which Cranmer made profession. * Collier, vol, ii. in"
187,"Coll. Ne. 22. Burnet, vol. i. P. 128, 129."
187,"* Heylin, p. 6. † Burnet, vol. i. p. 134."
188,"4 Herbert, p. 326. Burnet, vol. i. p. 132. † Le Grand, vol. iii. p. 566. * Burnet,"
188,vol. ii. p. 3. Guicciardini.
189,"* Father Paul, lib. 1. † Father Paul, lib. 1."
190,"T Burnet, vol. i. p. 144. Le Neve's Fasti Eccless Ang. T25 H. 8. c. 19."
191,"A Collier, vol. ii. p. 69, 70. † Collier's Eccl. Hist. vol. ii."
192,"* Burnet, vol, i. p. 156 ; 26 H. 5. c. 1"
198,"T Burnet, vol. i. p. 159."
199,* Sacrilegium est & impietas velle placere Deo per opera & non per solam fidem. Luther adversus
199,"rerert, Iva vides quam dives sit homo christianus sive baptizatus, qui etiam volens non potest perdere"
199,saiutem suam quantiscunque peccatis. Nulla enim peccata possunt eum damnare nisi- incredulitas.
199,Id. de captivitate Babylonica.
199,"; Hall, fol. 186. FoX, vol. i. p. 138. Burnet, vol. is p. 159."
199,1 Articles of impeachment in Herbert. Burnet
200,"* Fox. Burnet, vol. i. p. 165. † Ibid. p. 164."
201,"I Scrype, vol. I P. 167. † Collier, vol. ii. p. 86. Burnet, vol. i. p. 151."
201,"I Stowe, p. 562."
202,"* Stowe, p. 570. Blanquet's Epitome of Chronicles. † Strype, vol. i. p. 181."
203,"* 25 Hen. 8. :c. 12. Burnet, vol. i. p. 149. Hall, fol. 220"
203,"1 Godwin's Annals, p. 53."
204,""" Fuller's Church Hist. book v. p. 203."
205,"""More's Life of Sir Thomas More. Herbert, p. 393."
206,"1 Sanders, p. 148. I Herbert, P. 359, 351. I Sleidan, lib. 10."
207,"* Herbert, p. 403. ——1 Burnet, vol. i. p. 192. I Du Bellay, liv. 5. Herbert"
207,"Burnet, vol. iii. in Coll. No. 50."
211,"* 27 Hen. VIII. c. 28. 1† Burnet, vol. i. 7. 193."
212,"1 It is pretended, see Hollingshed, p. 939, that ten thousand monks were turned out on the dissolu-"
212,"tion of the Jesser monasteries. If so, most of them must have been Mendicants E. or the revenue could"
212,"not have supported near that number. The Mendicants, no doubt, still continued their former profession."
212,† 27 Hen. VIII. c. 277. 5 27 Hen. VIII. c.. * 27 Hen. VIII. c. 10.
214,"* Burret, vol i. p. 196."
216,"* Burnet, vol. 1. p. 198. † Strype, vol. 1. p. 281."
218,"* Burnet, vol. I. p. 202."
220,"* Herbert, page 8 † Helyn, P o4 1 Burnet, vol. i. p."
221,"I Burnet, vol. i. p. 207. I Ibid. Strype, vol. i. p. 285."
223,"x Burnet, vol. i. p. 212."
224,"* Collier, vol. ii. p. 119."
226,"the wood to make him a handle; who, mistrusting no guile, granted him one of their smaller trees"
226,"to make him a handle. But now becoming a complete ax, he Fell so to work, within ihe same wood,"
226,"that, in process of time, there was neither; great nor small trees o be found 1V the place, where he"
226,"wood stood. And so, my lords, if you grant the King these smaller monasteries, you do 2 make"
226,"him a handle, whereby, athis own pleasre, he may cut down all the cedars within your habaons"
226,"Dr. Bailies' Lise of Bishop Fisher, p. 108"
226,"† Strype, vol. i. p. 249. I Burnet, yol. i. p. 223."
227,"II Burnet, 4 P. 227. Herbert. § Herbert, p. 410. * Eox, vol. ii. p. 992"
228,"T Stowe, p. 574. Baker, p. 258."
230,"* Herbert, p.428. † Strype, vol. ii. p. 5."
230,"* Herbert, p.428. † Strype, vol. ii. p. 5."
233,"Herbe. P. 431, 432. Stowe, p. 575. † Goodwin's Annals. Stowe, p. 575. Herbert,"
233,"Baker, p. 286."
234,"* Burnet, vol. i. p. 244. † Lord Herbert, Camden, Speed."
236,"* Dugdale's Warwickshire, p. 800. † Fuller. I Burnet, vol. i. p. 237."
237,* Goodwin's Annals.
238,"* Herbert. † Herbert in Kennet, p. 216."
241,"1 Fox, vol. ii. p. 426. I Goodwin's Annals."
243,"† Fox's Acts and monuments, p. 427. Burnet. I Stowe, p. 556."
244,"31 Hen VIII. c. 14. Herbert in Kennet, p. 219."
244,"† There is a story, that the duke of Norfolk, meeting, soon after this act was passed, one of his"
244,"chaplains, who was suspected of favouring the reformation, said to him. ""Now, Sir, what think you"
244,"""of the law to hinder priests from having wives ?"" "" Yes, my lord,"" rephes the chaplain, * o"
244,"""have done that; but I will answer for it, you cannot hinder men's wives from having priests."
244,"1 Burnet, vol. i. p. 249, 270. Fox, vol. ii. p. 1037. ; II Herbert in Kennet, P. 219."
245,* 31 Hen. VIII. c. 8.
246,"* Coke's 4th Inst. P. 37, 38. 1 Rymer, xiv. 652."
247,P. 158. & seq. 31 H. 8. c. 10. 31H.S.
249,"* Les Grand, vol. iii. p. 638."
250,"I Stowe, p. 579."
252,"""Burnet, vol. i. p. 278."
254,* To show how much Henry sported with law and common sense ; how letviley the Arare
254,alme re * and how much both of chem were lott o all fen Ih ame s ret we
254,"ied this sesfion, declaring, that a precontract should be no ground of annulling a marriege; a if"
254,ainr both in the e fe of Ame Boleyn and Anne of Clere. me the
254,etcosion in this lmu is faid to be a eesign of restiring the princes Elizabett to her ight f I
254,"h h as his character never to loois farther than the present object, without reg arding"
254,P i hie eprus The Parliament made it high treason to deny the dissolution of
254,Henry's marriage with Anne of Cleves. Herbert.
254,"† Herbert, p. 458, 459."
255,"* Pere Danlel, Du Tillet. T Burnet, vol. i. p. 298. Fox."
256,"* Foy, vol. ii. p. 529. † Saunders de schism. Angl 1 Herbert, p. 468."
257,"* Spotswood's Hist. church of Scotland, p. 62."
259,"* Buchanan, lib. XIV. Drummond in Ja.5. Pitscotie, ibid. Knox."
261,"I Burnet, vol. i. p. 14."
263,"* Collier, vol. ii. p. 190. h, †o Burnet, vol. i. p. 315"
264,"I Which met on the 22d of January, 1543. II 33 Hen. VIII. c. 1. § Parliamentary"
264,"History, vol. iii. p. 113. * Burnet, vol. i. p. 318."
265,"Fuchanan, lib. 14. D ummond in James the fifth"
266,"* Buchanan, lib. 14. † Buchanan, lib. 14."
268,"x Stowe, p. 584. Herbert, Burnet, Buchanan. 1 Sadler's Letters, P. 161. Spotswood, p.71."
268,"Buchanan, lib. I 5. 1 John Knos, History of the Reformation"
269,".! Sir Ralph Sadler's Letters. , † Buchanan, lib. 15."
270,"* Buchanan, lib. xv."
271,"T Buchanan, lib. xy. Drummond. Pers Daniel. 1† Rymer, xiv. p. 768. xy2."
273,"* Memoires du Bellay, lib. X."
276,*5 Hen. VIII. c. 12. †35 Hen. VIII. c. 1.
277,"heebE. Stowe 588. rry an † Goodwin's Annals, Stowe, p. 588."
277,"I Rymer, Xxv. 23 29. Herbert. Burnet."
280,"* Buchanan, lib. XV. Drummond. † Beleair, Memoires du Bellay."
281,* De Langey.
283,"* Hall, Bl. 261. Herbert, p. 534. Herbert, Stowe."
284,* Coke's Iust. cap. 99.
286,"* FOX, vol. ii. p. 578. Speed, p. 780. Baker, p. 299. But Burnet questions the truth * this tir-"
286,"cumstouce Yyor, however, transcribes her own paper, where he relates it. I must add, in justic"
286,"tix King that he disapproved of Wriothesely's conduct, and commended the Eectenant"
288,"* Burnet, vol. i. p. 344. Herbert, p. 560. Speed, p. 780. Fox's Acts and Monuments, vol. ii"
288,P.58.
290,"* Burnet, vol. i. p. 348. Fox. † Lanquet's Epitome of chronicles in the year 1541"
291,"* See his will in Fuller, Heylin, and Rymer, p. 110, There is no reasonable ground to sufpect"
291,its authenticity.
292,"* Strype, vol. i. p. 389."
294,* *2; Hen. VIII. c. 1. †+ 26 Hen. VIII. c. 13.
294,5 22 Hen. VIil. c. 14. sI's Hen. VIII. c.3. bid. 1bid.
294,"it Hen. VIII. . 13. 33 Herbert. ri Hall, fol. 234. Stowe, p. 515. Holling"
294,"shed, P. 947"
295,"* P. Daniel. † Hall, fol. 235. Hollingshed, p. 547. Stowe, p. 577. I Hall,"
295,fol. 68. 5 14and 15 Hen. VIII. c. 13. 34 and 55 Hen. VIII. c.S. ** Hen.
295,VIII. c. 8.
296,"* 4 Hen. VIII. † Hall, folio 174."
297,"I 1 Le Grand, vol, iii. p. 232."
297,"† Le Grand, vol. iii. p. 232. I 21 Hen."
297,"viEI. * y shid. IT a Hen VIII. . *"" Hen VIII. . 15."
297,†1 3 Hen. VIII. c. 8.
298,† 6 Hen. VIII. c. 3. 11 Hen. VIII. c. 14. 6 Hen. VII.
298,"* Hall, folio 110."
298,† 6 Hen. VIII. c. 3.
298,1. 7 Hen. VIII. c. ?. S555 Hen. VIII. c. 2. II 24 Hen. VIII. c.3.
298,"* it fren. VIII. crr †† Strype, vol. i. p. 392. it 6 Hen. VIII. c."
298,7 Hen. VIII. c. 1.
299,* 25 Hen. VIII. c. 13. † Ibid. 1 37 Hen. VIII. c. 9. § 22 Hen.
299,"VIII. S. 12. 22 Hen. VIII. c.5. I Stype, yol. i. p. ug. †"" Wood's hist"
299,& ant. Oxon. lib. I. p. 245. ; i Ibid. 249.
300,* Epist. ad Banisium. Also epist. p. 368.
302,"Strype's Memor, vol. ii. p. 457. 1 Eumer, vol. n pP. 5."
303,"* Heylin, Hist. Ref. Edw. VI. † Collier, vol. ii. p. 218. Burnet, vol. ii. 1 6. ; Qurype'S"
303,"Mem. of Cranm. p. 141. Strype's Mem. of Cranm. P. 141. S.F. aller, Heylin, and Rymer"
304,"* Stowe's Annals, p. 594. I Holling shed, P. 979."
305,"* Burnet, vol. ii. Records, NO.6."
306,"* Goodwin's Annals, Heylin."
307,"* FoX, vol. ii. p. 712. † Fox, vol. ii. p. 724. 7 Collier, vol. ii. p. 228. Fox, vol. ii."
308,"* Mem. Cranm. p. 146, 147, &c. T Burnet, ve. ii. p. 28."
309,"Colier yo- ii. p 228. ex MS. Col. C. C. Cantab. Bibliotheca Britannica, article GARDINER."
309,"† FoX, vol. ii."
310,"* Father Paul, lib. 2. 1 Sleidan. 1 Pere Danil."
312,"1 Knox's Hist. of Ref. p 44 Spotswood. : 1 Spotswood, Buchanan."
313,"* The famous Scots reformer, Juhn Knox, calls James Me'lvil, p. &, a man most gentle, and"
313,"most modest. It is very horrid, but at the same time, somewhat amusing, to consider the ix aid ala-"
313,"crity and pleasure, which that historian discovers in his narration of! this assassination: And ic is re"
313,"markable, that in the first edition of his work, these words were printed on the margin of the page,"
313,The godly Fact and Words of James Meluil. Bat the following editars retrenched them. Knox him-
313,"self had no hand in the murder of Beaton; but he asterwards joined the assassins, and assisted them"
313,"in holding out the castle. See Keith's Hist. of the Ref. of Scotland, P. 43."
314,"* Knox, p. 75. Spotswood, Buchanan."
315,"orr Jonn va in Kenneth, p. 279. Heylin, p. 42. † Hayward, Patten."
316,"* Hollingshed, p. 985."
317,"* Patten, Hollingshed, P. 98."
318,"* Hollingshed, p. 52. 1† Rymer, vol. xv. p. 164. IIEdw. VI. c. *"
319,*1 Edw. VI. 6 2. † Ibid. 1 Ibid. § 1 Edw. VI. e.3.
319,4 1 Edw. VI. c. 14.
320,"* Heylin, p. 48. † Antiq. Britan. p. 339."
320,". Fvret, ""he ii P. 59. Collier, vol. ii P241 Heylin, P 5s"
320,"a i *e *s Bomet yol. ii. p. 60. Collier, vol. ii. p. 241."
321,"* Burnet, vol. ii. † Fuller, Heylin, Burnet."
322,"* Beigs, hist. of the Campaigns, 1548 and 1549 P.6 † Hollingshed, p. 993"
322,"I Heylim, p. 46. Patten."
323,"* Burnet, vol. ii. p. 83. Buchanan, lib. xv. Keith, p. 55. Thuanus, lib. v. c.15"
323,"† Thuanus, lib. v. c. 15."
324,"* Hayward, p. 201. † Beagué, p. 68. Knox, p. 81. I Burnet, vol, ii. P. 5"
324,"Thoanus, lib. v. c. 15."
325,"he rne Heylin, P. 72. Camden. Thuanus, lib. vi. c. 5. Haynes p. 69"
325,"† Haynes, p. 82, 90."
326,"* Haynes, p. 5 † Ibid. 95, 96, 102, 108."
327,"* Haynes, p. 105, 106."
328,"* Burnet, vol. ii. Coll. 31. 2 & ;3 Edw. VI. c. 18."
329,"* 24&; Edw. VI. c. 18. 1 Burnet, vol. ii. p 99."
330,* 2 & 3 Edw. VI. cap. 1.
330,"*S Eiw VI cor 19. Anothes act, passed this seffon, takes netice in the preamble, that the"
330,"de e Vele Eormenn trls inhabited, was now much decayed: Insomuch that many of the cur"
330,oot afibnd a competent muintainance to the incumbents. To remedy this imconvensence. the ma
330,vene empowered to unite as many parishes as they thought proper. An ecclesiatieal Hift
330,"o ouier h 230. thinks, shat this decay of York is chiesy to be afershed to the di"
330,hh By'Which the revenues foll into the hands of persons * a i
330,n a r iys fed this seffon apon the whole foek s —ot 4 reres of the ins
330,"r 1y Ie was a mhilling in the pound yearly, during es e r"
330,"o h i pounde of mpwards: The double on aliens and denizens. These lat, if abore"
330,".. if ter than twenty shillings, vere to pay aighat he a xeert 14"
330,h te peremence yearly; every ewe three-pence. The woollen manufactures were to pay
330,o erce hotned othe value of all the cloth they made. These exorbitant taxes on money are
330,cou sned oo the money lent out at interest: For this tux amounts to the half of the
330,"o oe of alf moneychelders, during three years, estimating their nterest t the rate allowed"
330,"— a o rte to be born, f many persons iad been affetted by it. It is remarkable"
330,e ax ataht wee pic opon Jand this esson. The profts of merchandise were commonly so high
330,h* fppoies it soull pear this impositfon. The most absurd part of the lav seems to be the tax
330,rr ees Eiv. vi. 6. The subsequent Parliament
331,the tax on sheep and woollen cloth. 3 & 4 Edw. VI. cap. 23. But they continued the other tax a
331,year longer. Ibid.
331,The clergy taxed themselves at six shillings in the pound to be paid in three years. This taxation
331,"was ratified in Parliament, which had been the common practice since the reformation, as if the clergy"
331,"had no leg slative power, even over the mselves. See? & 3 Edw. VI. cap.35."
331,"* Burnet, vol. ii. cap. 104"
332,"* Burnet, vol. ii. p. 3. Rymer, tom. xv. p. 181. 1† Burnet, vol. ii. col 35. Strype's"
332,Mem. Cranm. p. 181.
333,"* Berner. vo Ii P. 112. Strype's Mem. Cranm. p. 181. T Heylin, p. 102."
334,"* Strype, vol. ii. Repos tory,"
335,"' Burnet, vol ii. p. 115. Strype, vol. ii. p. 171."
336,"* Hayward, p. 292. Hollingshed, p. 1003. Fox, vol. ii. p. 666. Mem. Cranm. p. 186."
336,"1 Heylin, p. 76. † Stowe's Annals, P. 597. Hayward, p. 295. § Hayward, P. 295, 296."
336,"a Heylin, p 7. Hollingshed, p. 1026."
337,"* Stowe. P. 597. Hollingshed, 1030—34. Strype, vol. ii. p. 174."
337,"1 Hayward, p. 297, 298, 299."
338,"* Thuanus, lib. vi. c. 6. † Hayward, p. 300."
338,"S 4 Bummet, ol. ii. p.v *, s II Id. r 133."
339,"' Surype, vol. ii. p. 181. 4+ 1b. p. 1853."
340,"* Heylin, p. 72, 73. Stowe's Survey of London. Hayward, p. 303. TStowe, P. 597"
340,"598. Hollinshed, 1057."
341,"I Stowe, p. 600. † Burnet, vol. ii. book i. coll. 46. Hayward, p. 308. Stowe, p. 601."
