Page number,Footnote text
175,"p Rushworth, vol. ji. p 473. In Chambers's case it was the unanimoue"
175,"opinion of all the court of King's Bench, that the court of star chamber was"
175,not derived from the statute of Henry VII. but was a court many years be
175,"fore, and one of the most high and honourable courts of justice. See Croke's"
175,rep. term. Mich. 5 Car. I See further Camden's Brit. vol. i. introd. p. 254.
175,"Edit, of Gibson."
176,"9 During the two last centuries, no reign had passed without some forced"
176,Joans from the subject.
177,* See note [R] at the
177,end of the volume.
178,"* Rymer, tom. xvili. p. 117, 504."
180,W See his Essay De unitate ecclesiae
181,"x 28th of Elizabeth. See state-trials: Sir Robert Knightly, vol. vii."
181,"dit. 1. Y Rymer, tom. xvii. p. 522. 2 Id. ibid."
182,"* Rymer, tom. xvii. p. 616."
183,"b Kennet, p. 685. Camden's Brit. yol. i. p. 370. lbolons c-"
184,""" Essays De profer. fin. imp."
184,"Herbert's Memoize. fin. imp. I Franklyn, P. § See also Lord"
185,"* APophthegms. f Rymer, tom, xvii. p. 632."
186,"E Cabbala, p. 224 first edit,"
188,"Journ. 21 May, 1604. * Idem, 31 May, 16"
190,"Coke's Inst. book iv. chap. i. of fifteenths, quinzins. 1d. st"
190,"sidies temporeryy. Joutn. 11 July, 1610."
190,book iv. chap. i. subsidles temporery. See statutes at laree
191,"r Rymer, tom. xvii, p. 526. To the same purpose, see also 21 Jac. vi."
191,cap. 28.
192,"Rymer, tom. xx. p. 157. I See a compendium or dialogue inserted"
192,"in the Memoirs of Wool, chap. 213."
192,"u- The author has fince distovered in Dr. Birch's Life of prince Henty,"
192,that thot prince made an allowance of near a groat a pound throughout the
192,"tar, for all the beef and mutton ufed in his family. See p. 445. This"
192,Price agrees very well with the calculations here delivered
192,""" Rymer, tom. xix. p. 511."
193,"that the purveyors often gave but sixpence for a dozen of pigeons, and twe"
193,"pence for a fowl. Journ. 25 May, 1526"
193,"Y Rymer, tom. xvii, p. 441. et seq."
193,2 This volume was writ about fifteen years before the present edition of
193,"1770. In that short period, prices have perhaps risen more, than during"
193,the preceding hundred and sifty.
194,"of the prerogatives of parliament, and Johnstoni hist lib. xiii. Stor"
194,"d In the Harleyan miscellany, vol. iv. p. 255. Rymer, tom, xvir"
194,P. 17.
195,"contained in Marden, and delivered by Sir Edward Coke to the nouse of"
195,commons; and is more likely.
195,"* Sir William Petty. H Sir Edward Walker's political discourses,"
195,p. 270. I Coke's Inst. book iv. chap. 1. Consultation in parliament
195,for the navy.
197,P See note [S] at the end of the volume. I The trade's encrease
197,"in the Harleyan mise, vol. iii. I Remarks on his travels, Harl. mise."
197,"vol. ii. p. 349. Naval Tracts, p. 329, 350. Raleigh's"
197,"observations. Journ. 26th May, 1621."
198,""" Journ. 20 May, 1614. Raleigh, in his observations, computes th"
198,"loss at 400000 pounds to the nation. There re about Soi0o0 undresi,"
198,"cloths, says he, exported yearly. He computes, besives, that 7bout roeicer"
198,pounds a year had been lost by Kerfies not to Iencion other attices The
198,"setount of 20,000 cloths a-year exported in Elizabeth's riign : seem"
198,exaggerated.
198,Y Id. ibid.
199,"* Rymer, tom, xvii. p. 410."
200,"Iib, 15 h 1821. I In 1623, Johnstont ist."
201,"e Misselden's circle of commerce, p. 121. f Id ibid. e Happy"
201,"future state of England, P. 78. 4 Munn's Discourse on the East-India"
201,"trade,"
202,". Dilcourse on the East-India trade, p, 17. h Anderson,"
202,vol. i. p. 477.
203,"* Rymer, tom, xvii. p. 621."
204,"Rymer, tom. xviii, . 621, 633."
208,"Invenire etiam barbari solent, disponere et ornare non nisi eruditus. PLIN."
213,""" Rymer, tom, xvii. p. 217. * Ibid. p. 709."
214,"I Rymsr, tom. xvii. p. 95."
216,"rer ertEs, vol i p. 171. Tarl. Hist. vol. vi. p. 346. iwankly"
216,P108.
217,"A subsidy was now fallen to about 56,000 pounds. Cabbala, p. 224."
217,firt edit.
222,"Dugdale, p. 25, 26."
223,"W Patl, Hist. vol. vi. p. 396."
223,"* Rush. vol. i. p. 177, 178, &c. Parl. Hist. vol. vi. p. 399. Franklyn"
223,"PoTO8, 109. Journ. 10 AUg. 1625. Y Rush. vol. i. p. 190."
223,* Parl. Hist. vol. vi. P. 399.
225,": Pranklyn. r. Rosh. rol. i. p. 175, 176, c. 325, 326, &c."
225,"b Journ.1 April, 1626."
226,"Franklyn, p. 3, &c."
226,"1 Aug. 1625. * Parl. Hist. vol, vi. p. 353. Journ. 1 July, 1625"
227,"Rush vol. i. p. 281. 8 1 Car. I cap. 1. Journ. 21 June, 1625."
227,"h Franklyn, p. 113. Rushworth, vol. i. P. 190."
227,"The plague was really so violent, that it had been moved in the hous"
227,"had been any. The only business of the parliament was to give supply,"
227,"which was so much wanted by the king, in order to carry on the war in which"
227,they had engaged him.
228,"k Rush. vol. i. p. 192. Parl. Hist. vol. vi. p. 407. I Feanklyn,"
228,". 113. Rushworth, vol. i. p. 196"
230,"Parliamentary History, vol. vi. p. 449. Rushworth, vol. i. p. 224."
230,"P His credit with the king had given him such influence, that he had no"
230,"Tess than twenty proxies granted, him this parliament by so many peers"
230,"hich occasioned a yote, that no peer should have above two proxies. The"
230,"tarl of Leicester in 1585 had once ten proxies. D'Ewes, p. 314."
231,"I Rushworth, vol. i. p. 236. r Ibid. vol. i. p. 237. Franklyn,"
231,"p. 120, &c. Roshworth, vol. i p. 256, 262, 263, &c. Franklyn,"
231,F. 123 &c.
232,"I Rushworth, vol. i. p. 217. Whitlocke, p. 5. . s Rushworth,"
232,"yol. i. B. 308, &c. 375, &c. ; Journ March, 1628. t Whitlecke,"
232,p7.
233,"u See note [T] at the end of the volume. w Rushworth, vol. i."
233,15.
234,"* Parl. Hit. vol. vi. P- 444. Y Id. ibid, p. 451. Rushworth"
234,"yol. i. p 225. Franklyn, p. 118. * Rushworth, vol. i. p. 359."
234,"Whitlocke, p. 6."
235,"a Rushworth, vol. i. p. 356. Id ibid. p. 358. 361. Franklyn,"
235,"p. 180. Rushworth, vol. i. p. 361. 364. &c. Franklyn, p. 181."
236,"I Franklyn, p. 195. Rushworth. * See the list in Franklyn and"
236,"Rushworth. f Rushworth, vol. i. p. 209."
237,"Rushworth, vel. i. p 400. Franklyn, p. 199. h Franklyn,"
237,""" 178."
238,"I Rushworth, vol. i. p. 398."
238,"PS8. I Franklyp, p.203, &c. Parl, Hist, vol. vii, p. 300."
240,"vol. i. p. 415. Franklyn, p. 206. "" Rushweorth ut supra."
241,"P Rushworth, vol i. p. 416. 1 1bid. p. 418. Whitlocke, p. 8."
242,"r Rushworth, vol i. p. 419. Franklyn, p. 207. s Rushworth,"
242,"vol, i. p.4a ! Franklyn, P. 208. it Rushworth, vol i. p. 431."
243,"t Rushworth, vol. i. p. 429. Franklyn, p. 210."
243,"* Rushworth, vol, i. p. 458. Franklyn, p. 224. Whitlocke, P. 8."
244,w 25 Edw. III. cap. 4. 28 Edw. III. cap. 3. 37 Edw. III. cap. 18.
244,Edw. III. cap. 9. 42 Edw. III. cap. 3. 1 Richard II. cap. 12.
245,"2 State Trials, vol. vii. p. 147."
245,"* State Trials, ibid. p. 161."
246,"Rushworth, vol. i. p. 419. e 1hit. I Ibid. p. 422."
246,* Ibid. p. 431. I Parl. Hist. yol. vii. p. 310.
247,"* Rushworth, vel. i. p. 419. Whitlocke, pe"
250,"h Clarendon, vol. i. P3. I Memoirs de Mad. de Matteville."
250,"Clarendon, ok i. p. 38. —13 Rushworth, vol. i. p. 413. aa"
252,"sv rh worul vol. i. p. 426. * Whitlocke, p. 8. Sir Phis"
252,"Warwick, p. a5."
255,"Franklyn, P. 230. P Sanderson, p. 1 Walker, p. 139."
256,"I Rushworth, vol. i. P. 477. Franklyn, p. 233. * Rushworth,"
256,"vol. i. p. 479. Franklyn, P. 234."
258,"* Franklyn, p. 243. Rushworth, vol. I. p. 499."
260,"t Franklyn, p. 245. Parl. Hist, vol. vii. P. 363. Rushworth, vol. i"
260,P. 502.
261,"pa51. Rashworth, vol. i. p. 513. Whitlocke, P. 9. * Rushworth,"
261,"voli i. p. 526. Whitlocke, p. 9."
267,"2 State Trials, vol. vii. p. 187. Rushworth, vol. i. p. 546."
267,"Jrials, vol. vii. p. 189. Rushworth, vol, i. p. 553."
269,"b State Trials, vol. vii. p. 19, 190. Rushworth, vol. i. p. 553."
269,""" Rushworth, vol. i. p. 554. * State Trials, vol, vii. r 193"
271,"f State Trials, Yol. vii. p. 197. Rushworth, vol. i. p. 558. E State"
271,"Trials, vol. viiz p. 168. Rushworth, vol. i. p. 560. Parl. Hist. vol. viii."
271,"p. 111. h State Trials, vols vii. p. 199. Rushworth, vol. i. p. 561"
271,"Parl. Hist. vol. viii. p. 116. Whitlocke, p. 10. See note [U]"
271,at the end of the volume.
273,"I Parl. Hist. vol. viii. p. 206. m Rushworth, vol. i. p. 585, 594"
273,"Parl. Hist. vel. yiii p. 168, 169, 170, &c. Welweod, P 44. ARash-"
273,"worth, vol i. p. 65. Parl. Hist. vol. viii. p. 212."
274,"Rushworth, vol. i.p 635. Whithocke p. r."
274,"P Rush worth, vol. i. p 607."
274,r Ibid. vol. i. p. 610. Pasl. Hist. wl viii p. 197.
274,"S Rushworth, vol. i. p. 613. JOUrn. 7 June, 1628. Parl. Hist, vol. viii"
274,p 201.
276,"Journ 13 June, 1628. * Rush. vol. i. p. 612."
278,"I y * Y aer Journ. 18, 20 June, 1628."
278,* Journ. June 1648.
279,"b May's Hist. of the Parliament, p. 10."
281,"endon, yol. i. p. 27, 28. I Warwick, p."
282,""" Ruth. vol. i. p. 636."
283,"f State Trials, vol. vii, p. 216. Rush. vol. i. p. 643"
283,"E State Trialt, vol. vii. p. 216. Parl. Hist. vol. viii, p. 246."
284,"B Parl. Hist. yol. viii. p. 339, 310. 16 Heory VIII, o9. 4"
285,"h Journ,5 July, 1625. i See note [X] at the end of the voleme"
286,"* Rushworth, vol. i. p. 644. Parl. Hist. vol. viii. p. 256, 346."
289,
292,* Essay of Atheism.
292,xol. viii. p. 260.
293,"P Rushworth, vol. i. p. 655. Parl. Hist. vol. viii. p. 289. IRus"
293,"worth, vol. i. p. 654. Parl. Hist. yol. viii. p. 301. 1 Rushworth,"
293,"yol. i. p. 653. s Ibid. p. 658. t Parl. Hist, vol. viii. p.326."
293,"u The king's power of adjourning, as well as proroguing the parliament,"
293,"was scarce ever questioned. In the 19th of the late king, the judges deter-"
293,"mined, that the adjournment by the king kept the parliament in statu quo un-"
293,til the next sitting; but that then no committees were to meet: But if the
293,"adjournment be by the house, then the committees and other matters do con-"
293,tinve. Parl. Hist. vol. v. P 446.
294,"Rushworth, vol. i. p. 660. Whitlocke, p. 12."
294,"- i. P. 661, 681. Parl. Hist. yol. viii. p. 354. May, p. 3"
295,"Y Rushworth, vol. i. p. 684, 691. 2 Whitlocke, P. 13. Ken"
295,"b Rushworth, yol. v. P. 440."
297,""" Rushworth, vol. ii. p. 23,24. d Idem ibid. p. 75. Whitlocke"
297,P14.
299,"Rushworth, vol. i. p. 46, 53, 62, 83. f Franklyn, vol. i."
299,P41.
304,"k May, p. 25. I Rushworth, vol. ii. p. 190. Welwood, p. 61"
304,"Rushworth, yol. iii. p. 1327. Whitlocks, o1."
307,"a Rushworth, vol ii. p. 76, 77. Welwood, p. 275. Franklyn, P"
307,"Rushworth, vol. ii. p. 207. Whillocke, p. 24."
308,"P Rushworth, vol. ii. p. 272, 273. I Ibid. p. 152. State Trials,"
308,"vol. v. P. 46. Frank'lyn, p. 410, 411, 412. I Rustiworth, vol. is"
308,"P. 186. Ibid. p. 249. Franklyn, p. 451. * Rushworth,"
308,vol. ii. p. 272.
309,"u State papers collected by the earl of Clarendon, p. 338."
309,"v Whitlocke, p. 2."
