Page number,Footnote text
78,"Amn. Waverl. p. 170. M. Weik o s. o Ibid. Trivet, p. 152."
79,P Chron. Dunst. vol. i. p. 51.
80,"I Ann. Waverl. p. 170. I M. Paris, p. 158. Ann. Wavetrl"
80,"P. 170. s Padre Paolo, Hist. Conc. Trid. lib. 1."
81,"W. Heming. p. 556. Yrpod Neust. p. 460. Knyghton, p. 2420."
81,* M. Wesft p. 268.
82,"W M. Prait, p. 160. Trivet, 154. M. West. 269"
83,"* M. Paris, p. 159. M. West. p. 270. Y M. Parit, p. ISD"
83,"M. Paris, p. 159. M. West. p. 270."
84,"* Ann. Waverl. p. 170. Ann. Marg. p. 14. 4 M. Paris,"
84,"p. 162. M. West. p. 270, 271. 8 Ann. Waverl. p. 171."
85,"""M. Paris, p. 161. M. West, p. 270."
85,M. West. p. 271.
86,"*M. Paris, p. 163. M. West. p. 271. M. Paris, p. 16"
87,& M. West. p. 271.
87,"Annal. Burt. p. 263. i Rymer, vol. i. P. 17e. M. Paris, ror"
88,"Rymer, vol, i. P. 176. M. Paris, p. 165."
89,"I M. Paris, p. 165. Chron. Dunst, vol. i. p. 56."
89,";m Trivet, P. 160."
90,"""M. Paris, p. 166. O M. Paris, p. 166. Chron. Dunst. vol. i."
90,"* 59. Thivet, p. 157. * M. Paris, p. 166."
91,"IM. Paris, p. 166. T M. Paris, p. 167. S M. Paris,"
91,"157 Ann. Waverl. p. 178. * M. Paris, p. 166."
92,""" Queen Eleanor died in 1103 or 1204."
94,"om Maile P. 18S. T. Wykes, p. 36. Ann. Waverl. P. 18"
94,W. Heming. p. 557.
95,"M. Paris, p. 167. * 1bid. p. 175. 1 Ibid. p. 176."
96,"* M. Paris, p. 176. W. West. p. 273. a Rymer, vol i. p. 197."
96,"* Rymer, vol. i. P. 200. Trivet, p. 162. T. Wykes, p. 37. M"
96,West. p. a73.
97,"* Pymer, vol. i. p. 184. I 1bid. * 1bid. p. 196, 197."
99,"IM. Paris, p 176."
100,"f M. Paris, p. 177. Chron. Dunst. vol: i. p. 71."
100,"p. 177. h Rymer, vol. i. p. 200."
105,"* Rymer, vol, i, p. 201. Chron, Dunst, vol. i. p. 73."
106,I This seems a very strong proof that the house of commons was not then
106,in being; otherwise the knights and burgesses from the several counties could
106,"have given in to the lords a list of grievances, without so unusual an election"
106,"M. Paris, p. 181."
107,o Ibia p. 133
107,"n M. Poris, p. 182. I"
107,p 13. Chron. Denst. vol. i. p. 72. Chron. Mailr. p. 188.
108,"i orre a Chron. Denft. yol. i. p. 73. s Rymer,"
108,"vol. i. p. 203, 204 205 208. M. Paris, p. 184, 185. 187"
109,"t M. Paris, p. 189. * Rymer, vol. i. p. 211. M, Paris, p. 192."
109,"* M. Paris, p. 187."
111,"* M. Paris, p. 194. M. West. p. 275."
111,Chron. Dunst. vol. i. p. 74.
112,"* M. Paris, p. 195."
112,a Ibid. p 198. Chron. Dunst. vol. i
112,"1.75. 76. BW. Heming, p. 54y M. Paris, p. 199"
112,M. West. p. 277. Chron. Dunst. vol. i. p.
114,"* P. 169. I M. Paris, p. 170."
115,"* Anderson's History of Commerce, vol. i. P. 108."
117,g L Esprit de Loix. Dr. Robertson's history of Scotland.
117,k Padre Paolo Hist. Conc. Trid.
118,"Tacit, de Mor. Germ."
121,"k Lib. Feud, lib. 1. tit. 1."
122,! Mareulf. Form. 47. apud Lindenbr. p. 1238.
123,"in those ages, could not form a notion of any other constitution. Regnum,"
123,"(says Bractun, lib. 2. c2p. 4.) gquod ax comitatibus & baronibus dicitur effe con-"
123,stitutum.
124,"* Somner of Gavelk,"
124,P. 109. Smith de Rep. lib. 3. cap. 10.
126,"* Du Cange Oloss. in verb. Par. Cujac, Cammun. in Lib, Feud. lib. 1t"
126,tit. p. 18. Spelm. Gloss. in verb.
129,"I Brady's Hist. p. 158, 200. * Order. Vital."
130,"I Dugdale's Baronage, from Domesday book, vol. i. p. 60, 14. iif"
130,"112, 132, 136, 138, 156, 174,200, 207, 228, 254. 257 269."
130,"u Ibid. p. 369. It is remarkable that this family of d'Arcy, seems to!"
130,the only male descendants of any of the Conqueror's barons now remaining
130,among the peers. Lord Holdernesse is the heir of that family.
130,"- Spel. Glost. in verb, Domesday. x Dug. Bar. vel. i. ."
130,"Ibid. Origines Joridiciales, P."
131,Y Spel. Gloss. in verb. Baro.
132,2 Four hydes made one knight's see: The relief of a barony was twelve
132,times greater than that of a knight's fee; whence we may conjecture its
132,"usual value. Spelm. Gloss. in verb. Feodum. There were 243,600 hydes in"
132,"England, and 60,215 knights fees; whence it is evident that there were a"
132,little more than four hydes in each knlght's fee.
133,"* Spelm. Gloss, in verb. Baro."
133,b Liber bomo anciently signified a gentleman; For scarce any one beside
133,was entirely free. Spelm. Gloss. in verbo
134,"Pe Cange's Gloss. in verb. commune, communitas."
134,"4ie yita sha, lib. 3. cap. 7. 58 Stat. of Merton, 1335. cap. 6"
134,"I Holineshed, vol, isi. p. 1S. . * Madox's Barons Ane- i pa"
135,"h Norman. Du Chesnii, p. 1066. Du Cange Gloss. in verb. commune."
135,"I Sometimes the historians mention the people, populus, as a part of the"
135,"patliament: But they always mean the laity, in opposition to the clergy."
135,"Sometimes, the word, commynitas, is found; but it always means communitas"
135,baronagii. These points are clearly proved by Dr. Brady. There is also
135,mention sometimes made of a crowd or multitude that thronged into the
135,great council on particular interesting occasions; but as deputies from boroughs
135,"are never gnee spoke of, the proof, that they had not then any existence, be-"
135,"comes the more ertain apd undeniable. These never could make a crowd, as"
135,"they niust have had a regular place assigned them, if they had made a regular"
135,pet of the lepissative hody. Ther were only13 boroughs who received
135,writs of summons from Edward I.
137,I Dugd. Orig. Jurid. p. 15. Spelm. Gloss. in verbo parliamentum.
139,Spelm. Gloss. in verbo justiciaries. S Madox Hist. Exch. p. 27.
139,"33 38, 41, 54. The Normans introduced the practice of sealing"
139,arters ; and the chancellor's office was to keep the Great Seal. Ingulph.
139,"t Madox Hist, of the Exch. p. 134,135 Gerv."
139,"Dugd. p. 33, 34"
139,"Dorob. p. 1387. u Madox Hist, of the Exch. p. 56, 70. V Dia"
139,de Sere P 50. apud Madox Hitt. of the Exchequer. Malmes. lib. 4.
140,2 Madox Hist. of the Exch. p. 6
140,"Glany. lib. 12. cap. 1, 7. LL. Hen. I. 5 31. apud Wilkine, p. a45. Fit"
140,"Stephens, P. 36. Coke's Comment. on the Statute of Mulbridge, cap. 20"
140,"Madox Hist. of the Exch. p. 83, 84 o0. Gety. Doivh. 7. i41o"
140,What made the Anglo-Norman barons more penisly submit to appeals from
140,"their court to the King's court of Exchequer, was, iheir being accustomed to"
140,"like appeals in Normandy to the ducal ourt of Exchiegner, See Oilbert"
140,"Histery of the Exchequer, p. 1, 2.; though the author thinks it doubtful"
140,"whether the Norman court was not rather copied from the English, . 6."
142,P. 529. This author says a fifteenth. But it is not easy to reconcile this
142,"account to other authoritiees. Madox, p. 519. 8 Mador's"
142,"Hist. of the Exch. p. 275, 276, 277, &c."
143,"I Madox's Hist. of the Exch. P. 47 * Matth Paris, * 38."
144,"I So also Chron. Abb. St. Petri de Burgo, p. 55. Knyghton, p. 2366."
144,m Hottom. de Feud. Disp. cap. 38. col. 86. A Lib. Feud. lib. 3.
144,"tit 1.5 lib. 4. tit. 21, 39. o Lib. Feud. lib, 1. tit. 21."
144,* Id. lib. 4. tit. 44.
145,"I Lib. Feud lib. 3 tit. 1. 1 Id lib. 4 tit. 14, 21."
145,"s Id. lib. 4. tit. 14. t 1d. lib. 1. tit 14, 21. Id. lib. 1."
145,tit. 1. w Spelm. Oloff in verb. Felonia. * Spelm. Gloss.
145,"in verb. Felonia. Glanville, lib, 7. cap. 17."
146,* Id. p. 522.
146,* Id. p. 320. 1d. p. 273.
147,"S Mador's Hist, of Exch. p. 274, 309. I 1d. p.295"
147,"* 1d. ibid. † Id. p. 296. He paid 200 marks, a great sum In"
147,shose days. * 1d. p 29d. BHI. ibid. Hd. p. 298.
147,Id. p. 302. I Chap. xif.
148,m Madox's Hist. of Exch. p. 3111. 1 Id. ibid. I4.p. 7o
148,1 Id. ibid.
148,312. P Id. p. 312. I Id. p. 323.
148,* Id. ibid. H. p. 324. Is. ibid. Id. p as*.
148,"233, &c. * Id. p. 298."
149,Y Madox's Hist. of Exch. p. 305. 2 Id. p. 325.
149,. 426. b 1d. ibid. Id. p. 320. I Id. p. 326.
149,"Id. p. 327, 329. ; ! 4. r. 329."
152,"* Madox's Hist, of the Exch"
152,P1S This happened in the reign of king John. : v 1d. P. 151.
152,I Id P. 153. ? * 1d. p. 168. Hr Id. p. 156.
152,"* Id, chap. viia"
153,d We learn from the extracts given us of Domesday by Brady in his
153,"Treatise of Boroughs, that almost all the boroughs of England had suffered in"
153,"the shock of the Conquest, and had decayed extremely between the death o"
153,"the Confessor, and the time when Domesday was framed."
153,"* Gloss. in verb. judicium Dei. The author of the Miroir des justices, com"
153,"plains, that ordinances are only made by the king and his clerks, and by aliens"
153,"and others, who dare not contradict the king, but study to please him."
153,"Whence, he concludes, laws are oftener dictated by will than founded on"
154,""" Dugd. Jurid. Orig. p. 26. f Madox Hist, of Exch. p. 520."
155,"* Char. Will. apud Wilkins, p. 230. Spel, Cone. vol. ii, p. 14."
156,"h Spel. Gloss. in verb. manus mortua. We are not to imagine, as some"
156,"have done, that the church possessed lands in this proportion, but only that"
156,they and their vassals enjoyed such a proportionable part of the landed property.
156,I LL. Will. cap. 68.
156,k Spel. Glos. in verb. campus. The last instance of these duels was in the
156,15th of Eliz. So long did that absurdity remain.
157,"I In all legal single combats, it was part of the champion's oath, that h"
157,"carried not about him any herb, spell, or inchantment, by which he might"
157,"procure victory. Dugd, Orig. Jurid. p. 82."
161,"M. Paris, p. 200. Hist. Croys. Cont. p. 474. W. Heming. p. 56."
161,"Trivet, p. 168. * M. Paris, p. 200."
164,"I Rymer, yol. i. p. 215. Brady's ApD. No 143."
165,"Chron, Dunst. vol. i. P. 79. M. West. p. 277. - M. Parls,"
165,"r 203 W Chron, Dunst. yel i. P. 81."
166,"Y M. Paris, p. 206. Ann. Waverl. p. 184. W. Heming. p. 563"
166,"Trivet, p. 169. M. West. r. 277. Knyghton, p. 2428."
167,"P. 83. M. West. p. 278. Knyghton, p. 1429."
167,"* M. Paris, p. 256. Chron. Dunst. vol. i. p. 32."
168,"* nraixs App Ne. 144. Chron. Dunst. vol. i. p. 85. : *"" M: Paris,"
168,p. *19.
169,"Rymer, vol. i. p. 276."
170,"1 Rymer, vol. i. p. 198. M. Paris, p. 221, 224. Ann. Waverl. p. 18"
170,"Chron. Dunst. vol. i. P. 141, 146. M. West. p. 283."
171,"M. Paris, p. 217, 218, 259. Ann. Waverl. p. 187. Chron. Dunst"
171,yol is P. 129. IM. West. Pp. 282. ! * Clause 9. H. 1. m. 2
171,"and m. 6. d. I M. Paris, P. 220."
172,"a Chron, Dunst. vol. i. P. 157. a M. Paris, p. 221. Chron"
172,"Dunst. vol. i. p. 138. 2* Coke's Comment, on Mogna Charta"
172,chap. 17.
174,"I M. Paris, p. 233. T1 1h1d. * 1hid."
175,"t Ypod. Neustriae, p. 464. ""P. 232. M. Wetst. p. 216. astribes"
175,"this counsel to Peter Bishop of Winchester,"
176,"vM. Paris, p. 259. X Ibid. p. 259, 260, 261, 266. Chror"
176,"T. Wykes, p. 41, 42. Chron. Dunst. vol. i. p. 220, 221. M. Wett."
176,"P. 291, 301."
177,ha Chron. Dunst. yol. i. p. 151. *M.
177,"Paris, p. 258. 2 Ibid. p.265."
178,"Chron. Dunst. yol. i. p. 219. IM. Paris, p. 265."
178,P. 609.
179,"I M. Paris, p. 271, 272. & Rymer, vol. i. p. 448. M Paris,"
179,"p 286. * M. Paris, p. 236, 301 505, 516, 541. M. West"
179,"P. 392, 304. IM. Paris, p 484. M. West, pP. 138."
180,"* M. Paris, P. 295, 301. ! Rymer, vol. i. p. 383."
180,"Dunst. yol. i. P. 150. * Trivet, r"
181,"* M. Paris, p. 491. M. Wes. p. 338. Knyghton, p. 2416."
181,". Paris, . 566, 668. Ann. Waverl. p. 214. Chron. Dunst, vol. i"
181,"""335. SIM. Paris, p. 301."
182,"I M. Paris, p 408. M. Paris, p s507."
183,"Dunst. vol. i. p. 153. * 4. Paris. p. 4 * v M. Paris,"
183,"* 501. * M. Parls, F 507. 518. 578. 606. 625. 648."
185,"* Rymer, yol. i. p. 323. M, Paris, P.255. 2571."
186,"b Innocent's bull in Rymer, vol. i. p. 471. says only 50,000 marks a year."
186,"""M. Paris, pP 451. The eustoms were part of Henry's revenue, and"
186,amounted to 6000 pounds a year: They were at first small soms paid by the
186,"merchants for the use of the king's warehouses, measures, weights, &c. See"
186,Gilbert's history of the Exch. p. 214.
186,"a M. Paris, p. 460. * M. Paris, p. 480. Ann. Burt. p. 3"
187,"S M. Paris, p. 476."
188,"M. Parit, P. 65o. I Rymer, p. 502. 512. 530. M. Parls"
188,"P. 599. 61s. F Rymer, vol. I. p. 587. Chron. Dunst. vol."
188,"P. 319. I M. Paris, 1. 614."
189,""" Rymer, vol. i. p. 547, 548, &c. n Rymes, vol. i. p. 597"
189,"598. ; 6M. Paris, p. 612. 628. Chron. T. Wykes. p. 54."
190,"I M. Paris, p. 619. o R ymer,"
190,"vol. i. p. 624. M. Paris, p. 643. Rymer, vol i. p. 630."
191,""" M. Paris, p. 638. The same author, a few pages before, makes Ri-"
191,"chard's treasures amount to little more than half the sum, p. 634. The king's"
191,"dissipations and expences, throughout his whole reign, according to the same"
191,"author, had amounted only to about 940,000 marks, p. 638."
191,"t The sums mentioned by ancient authors, who were almost all monks"
191,"are often improbable, and never consistent. But we know from an infallible"
191,"authority, the poblic remonstrance to the council of Lyons, that the king's"
191,"revenues were below 60,000 marks a year: His brother therefore could never"
191,"have been master of 700,000 marks; especially as he did not sell his estates"
191,"in England, as we learn from the same author: And we hear afterwards of"
191,"his ordering all his woods to be eut, in order to satiesy the rapacity of the"
191,German princes: His son succeeded to the earldom of Cornwal and his other
192,"* M. Paris, p. 432."
194,"WM. Paris, p. 498. See farther, p. 578. M. West. p348"
194,"X M. Paris, P. 518, 558, 568. Chron. Dunst. vol. i. pa"
194,"Y M Paris, p. 568."
195,"* M. Paris, p. 579."
196,"Heming. p. 571. M. West. p. 353. 38 M. Paris, p. 597, 608."
196,* 1bid. p. 314. ; I Ibid. p. 315.
198,"I M. Paris, p. 649"
199,Annal. Theokesbury.
200,"a Rymer, vol. i. p. 655. Chron. Dunst. vol. i. p. 14. Knyghton,"
200,"p24es. M. Paris, p. 657. Addit. p. 140. Ann. Burt. p. 412"
200,I Chron. Dunst. yol. i. p. 336.
202,"I Chron. T. Wykes, p. 52. m Ann: Burt. p. 411."
203,51
205,"I Annal. Burt. P4er * Ibid p428, 429. I Chror"
206,""" M. Paris, p. 604."
206,"1 Y Rymer, vol. i. p. 675. M. Paris, p. 56"
206,"Chron, T. Wykes, P. 53. Trivet, p. 208. M. Weist. p. it"
207,"* Chron, T. Wykes, p. 53 Y Ann. Purt P. 389."
208,"* Rymer, vol. i. p. 755. Ann. Burt. p. 389."
209,"""Rymer, vol. i. p. 722, M. Parls"
209,"P. . W. Heming. p. 58e Ypod. Neut. p. 468. *ehion, p. trvih"
209,"d M. Paris, p. 67."
210,""" M. Paris, p. 668. Chron. T. Wykes, p55."
211,"I Rymer, vol. i. p. 724."
213,"* Chron. Dun. vol. i. p. 354. B Trivet, p. 211. M. west."
213,g 48 39.
215,"I Chron. T. Wykes, p. 57. m Chron. Dunst. vol. i. p. 358"
215,"Trivet, p. 211, 1 BM. Paris, p. 669. Trivet, p. 213."
216,""" M. Paris, p. 668. Chron. T. Wykes, p. 58. W. Heming. p. s5"
216,Chron. Dunst. vol. i. P. 363.
217,"Rymer, vol. i. p. 776. 777, &c. Chron. T. Wykes, p, 58. Knyghton"
217,P 446. I Chron. Dunst. vol. i. p 563.
218,"* Rymer, vel i. p. 772. M. West. p. 385. YVpod. Neust. p. 469."
220,"* M. Paris, p. 669. W. Heming. p. 583"
221,"* M. Paris, p. 670. Chron. T. Wykes, p. 62. W. Heming. p. 583."
221,"M. West. P. 387. Yypod. Neust. p. 469. H. Kny ghton, p. 245"
221,"? M. Paris, p 670. M. West. p. 387. "" Chron. T. Wikes,"
221,P.632. J WHeming. p. 584.
222,"Y W. Heming. p. 584. * M. Paris, p. 671. Knyghton, p. 2451"
223,"a Rymer, vol i. p. 790, 791, &c."
223,"ppeals, No ari, e Chron. T. Wykes, p. 63. "" Rymer, vol. i."
223,"P492. I Knyghton, p. 2451."
224,T. 793. Brady's App. No 213.
225,"raere App. No216, 217. Chron. Duunst. vol. I. P. 373. M. West."
225,p. 385.
227,"ta w TrRe2 vol, i. p. 802. I I Fitz Stephen, Hist. Quadiip"
227,"Hoveden, xe."
228,"yis, p. 671. Ann. Waverl. p. 216. Knyghton, P. 2451."
229,"Dunst. vol. i. p. 378. * Chron. T. Wykes, p. 67. Ann. Waverl"
229,"P 218. W. Heming. 1 Chron. Dunst. vol. it P. 385, 384."
232,? Chron. de Mailr. p. 232.
233,"I M. Paris, p. 676. W. Heming, p. 588. M. Paris, p. 675."
234,"WM. Paris, p. 675. x Rymer, vol. i. p. 879. vol. ii. p. 4"
234,"Chron. T. Wykes, P. 94. W. Heming. P. 589. Trivet, p. 240. ;"
235,"YM. Paris, p. 677."
236,"P. 5o0 b Chron. Dunst, vol. i. p 404. e Rymer, vol. i"
236,". 369. M. Parls, p. 68."
239,"I Statute of Merton, chap. 9. g Statute of Matleb. cleap. 20."
239,* Ibid. chap. 16.
240,"I Statutes at large, p. 6. k We learn from Cicero's orations"
240,"against Verres, Iib. iii. cap. 84, 92. that the price of corn in Sieily was,"
240,"during the praetorship of Sacerdos, sive Denarii a Mosius; during that"
240,"of Verres, which immediately succeeded, only two Sesterces: That is,"
240,"ten times lower; a presumption, or rather a proof, of the very bad state of"
240,"tillage in ancient times. So also Knyghton, P. 2444."
241,"m M. Paris, p. 586. * Brussel Traits des Fiefs, vol. i. p. 576."
242,r Ibid. p. 60. s 1bid. P. 160. † Madox p 152
243,"M. Paris, P13 Brussel, vol. i. p. 622. Du Cange verbe"
243,Judekh. V! 5. 155.
244,"Y M, Paris, p. 509."
245,"2 M. Paris, p. 421. * Trivet, p. 191."
246,"b Rymer, vol. i. p. 228. Spelman, p. 316."
246,c Page 268.
247,"I Titles of Honour, part 2. chap. 3. * Parliamentary Hist."
247,yol. i. p. 151.
248,"I Rymer, vol. ii. p. 1. Walfing, p. 43. Trivet, p. 239."
250,"h Walfing. p. 44. Trivet, p. 241. M. West. p. 402."
250,"I Walsing. P. 45. Rymer, vol, ii. p. 1"
252,I Spellman's Closs. in verbo Trailbaston. But Spellman was either mis
252,"taken in placing this commission in the fifth yier of the iing, or it was i"
252,"newed in 1305. See Rymer, vol. ii. p. 960. Tiivet, p. 438. M. West."
252,P. 4s0- h m Walsing. p. 48. Heming. vol. i. p. 6.
252,"aT Wykes, p. 107."
253,"In the year 1290. P Walsing. P. 54. Heming. vol, i. p. 20."
254,"a Trivet, p. 128, I Ann. Waverl. p. 235."
255,"* Walsing. p. 46, 47. Heming. vol. i. p. 5. Trivet, p. 2.8."
256,"I Rymer, vol, ii. p. 68. Walsing. p. 46. Trivet, p. 247."
257,"Rymer, vol. ii. p. 88. Walsing. 1. 47"
257,"utver par T. Wykes, p. i* Rymer, p. 5."
258,"Heming vol. i. p. 9. Trivet, p. 258. T. Wykes, p. 110."
258,"a Heming. vol. i. p. 11. Trivet, p. 257. Ann. Waverl. p 15"
258,"b Heming. vol i. p. 1 Trivet, p. 259. Ann. Waverl. p. 238. T."
258,"Wykes, p. 111. M. West. p. 411."
259,""" Sir J. Wynne, p. 15. Rymer, vel. ii. p. 149, 150. 174."
263,"h Rymer, vol, ii, p. 482. I Heming. vol. i. p. 30. Trivet,"
263,p. 268.
264,"* Heming, vol. i, P3."
266,"I Heming, vol. i. p. 31."
267,"Wahing. P. 55. "" Rymer, yol. ii. p. 559. * Hoveden,"
267,"7. 492, 662. M. Paris, p. 109. M. West. p. 256."
268,"I I Neubr, lib. ii. cap. 4. Knyghton, p 4"
269,"u Rymer, vol if. p. 539, 845. Walsng. p. 56. * Ryamer, vol. il."
269,I 543. See note (CJat the end of the volum
271,"that the king menaced violently the Scotch barons, and forced them to com-"
271,"plionce, at least to filence. ; E Rymer, vol. ii. p. 548."
271,℣ Walsing. p. 58
272,"34. Trivet, p. 260. M. West. P. 415. 11"" Rymer, vol. ii. p. J1l."
272,"518, 579 Ibid. p. 546. * "" Ibid. p. 555. 556."
272,"I Ibid. p. 529. Walsing. p. 56, 57."
273,vols ii. P. 531. I 1bid. p. 573.
273,"I Ibid, p. 5714"
274,"* Rymer, vol. ii. p. 590, 591, 593, 600."
274,P.590.
275,"Rymer, vol. ii. p. 601, 605, 606, 608, 615, 616. * Ryley's"
275,Placit. Parl. p. 152 153. See not (D] at the end of the volume.
276,"I Walsing. p. 58. Heming. vol. i. p. 39. "" Walsing. p. 58."
276,* Heming. vol. i. p. 40. M. West. p. 419.
277,"* Heming. vol. i. p. 40. P Walsing, p. 60. Trivet, p. 274."
277,"Chron, Dunst. vol. ii. p. 609. : I Taivet, p. 275. ; * Ibid."
278,"s Trivet, p. 276. t Rymer, vol. ii. p. 619, 620. Walsing. p. 61."
278,"Heming. vol. i. p. 42, 43. Trivet, P. 77"
279,"1 Rymer, vol. ii. p. 620, 622. Walsing. p. 61. Trivet, p. 278."
279,v Heming. vol. i. P. 51. ? * Chron. Dunst. vol. ii. p. 622.
280,"y Walsing. p. 62. Heming. vol. i. p. 55. Trivet, p. 282. Chron"
280,"Punst. vol. ii. p. 622. * THivet, p. 279. Heming"
280,vol. i. p. 49.
281,"b Trivet, p. 284. Chron. Dunst. vol. ii. p. 642. ""Rymer,"
281,"h ii. p. 680, 681. 695. 697. Heming, vol. i. p. 76. Trivet, p. 8s"
283,"f Madox's Baronia Anglica, p. 115."
283,g We he cly of ane king Henry II. who took this pains ; ond the re-
283,"cord, called Liber niger Scacearli, was the result of it."
283,"h Madox. Bar, g. p. 118. : I Ibid. p. 122. Hist. of Exch."
283,P. 404.
283,"h In order to pay the sam of 100,000 marks, as king Richard's ransom,"
283,"pir the original sooting, as settled by the conqueror, this scutage would have"
283,"amounted to e0 marks, which was nearly the sum required: But we find,"
283,"that many other grievous taxes were imposed to complete it: A certain proof,"
283,that many frauds and abuses had prevailed in the roll of knights fees.
285,"I Chancellor West's enquiry into the manner of creating peers, p. 43,46"
285,"55. a In Eritann. p, 122. a Spellm. Gloss. in voce"
285,Somes.
