Page number,Footnote text
25,"2 M. West p. 291, 301. † M. Paris. p. 263. 1 Chron. Dunst. vol. 1. p. I 51."
25,M. Paris. p. 258. M Paris. p. 265.
26,—ron Dunst. l 1.p. 219. ; JM. Paris. p. 265. M. Paris. p. 609. § M. Paris.
26,"p. 271, 272. Rymer. vol. 1. p. 448. M. Paris. p. 286."
27,"M. Paris. P. 236, 301, 305, 316, 541. M. West. p. 302, 304. † M. Paris. p. 484. M."
27,"West. p. 558. M. Parte. p. 265, 301. 5 Rymer. vol. 1. p. 383. Chron."
27,Dunst. vol. 1. p. 150. † Trevet. P. 174.
28,* M. Paris. p. 491. M. West. p. 338. Knyghton. p. 2436. TM. Faris. p. 566. 666.
28,nn. Waver. p. 214. Chron. Dunst. Vol. I. p. 335 — IM. Paris. p. 301. S M. Paris.
28,P. 406. II M. Paris. P. 597.
29,"M. Paris. P. 593, 394, 398, 399. 405. W. Heming. p. 574. Chron. Dunst. vol. 1. p. 153."
29,"†M. Parie. p. 614 M. Pusis. p 501. M. Parie. p. 501, 507, 518, 578"
29,"606, 625, 648."
30,"* M. Paris. P. 244. M. Paris. p. 254 JM. Paris. p. 290, 308, 345,375"
30,"421, 469 483, 537 609, Ann. Burt. P. 309. M. West. p. 305. 313, 333, 336. ""' M. Paris"
30,"p. 226, 227, 228. Chron. Dunst. vol. 1. p 161. M. West. p. 284. M. Paris. p. 248."
31,"M. Paris. p. 355 360, 361, 366, 57t. M. Paris. p. 1374. IM. Paris. p."
31,"76 612, 613. * § M. Paris. p. 57s. M. West. p 383. I I Rymer, vol. 1. p. 323. M."
31,"Paris. P. 255, 257. Ann. Burt. p. 280, 281. Chron. Dunst. vol. 1. p. ae 4 Innocenrs bull"
31,"in Rymer, vol. 1. p. 471. says only 50,000 marks a year. * M. Paris. p. 4 1. The custom"
31,"were part of Henry's revenue, and amounted to 600 pounds a year They were at first small sums"
31,"poid by the merchants for the use of the King's warehouses, measures, weights, &c. See Gilber's his-"
31,tory of the exch. p. 214. 1 M. Paris. p. 460.
32,A; Panis. p 48. an Durt p. 305. 373. HM. Puis. p. 474. M. Burit. p.
32,1. S M. Paris. p. 650. I Rymer. p. 50*. I 1 M Paris p.
33,* Rymer. vol. 1. p. 587. Chron. Durst. vol. 1. p. 319. + M. Paris. p. 614. I Rymer
33,"vol. 1.P. 547. 548, &c. 5 Rymer. vol. 1. p. 597s 598. ih Il M. Paris. p. 612, 628."
33,Chron. T. Wykes. p. 54
34,14 Teis ii vol. I Y. rasne P 6rs I Rymer. vol. 1. P 624. M. Paris. P.
34,648. S Rymer. vol. 1. p. 630.
36,* Math. Paris. p. 432.
37,"* M. Paris, p. 498. See farther, p. 578. M. West. p. 348. AM. Peris, p. 518. 552."
37,"568. Chron. Danst vol. 1. . 299. † M. Paris, p. 56s. M.-Puris. P 579."
38,gta Met or om ttun. Werert. B. 21. W. Heming. p. 371. M. We
38,Fhymer yo. 'p 439 2a *ete p ai **e har h
39,"† M. Paris, p. 649."
40,* Annal. Theokesbury. † Rymer vol. 1. p. 655. Chron. Dunst. vol. 1. p. 334. Knyghtor
41,"* M. Paris p. 657, Addit. p. 1460. Ann. Burt. p. 412. † Chron. Dunst. vol. 1. p. 336."
41,I Ann. Burt. P. 414. § M. Paris p. 654. Ann. Burt. p. 411. Chron. T. Wykes p. 53. YV.
41,Heming p. 579. Chron. Dunst. P. 335. M. West. p. 364. Ypod. Neust. p. 467. Knyghton. p. 2445.
42,""" Ann Waverl. p. 210. † Chron. T. Wykes p. 52. 1 Amn. uon prghe"
43,"7. i †M. Paris, p. 61, 662. Chron. T. Wykes p. 53. 1 M. Pap"
44,"* Annal Burt. p. 427. † Annal. Burt. p. 427. 1 Annal. Burt p. 428, 439. § Chron."
44,Dunit. vol. 1. p. 348.
45,"M-Pa * Rymer. vol 1 p. 67 5. M. Paris, P. 566. Chron. T. Wykes. p. 53."
45,Trevic P 208. M. Weft. P. I Chron. T. Wykes. 5
46,"ae eurt. D. 79 I. Rymer, vol. 1 P755. I Rymer, vol. 1.p. 722. M. Paris,"
46,"Tr1 I Rymer, vol. 1 722. M. Paris,"
46,"? 4 Heming. P. 550. Ypod. Neust. p 158. *Knyghion, p 2346"
47,"* M. Paris, p. 667."
48,"- Paris, p. 668. Chron. T. Wykes, P. 55. T Rymer, vol. 1. p. 724"
49,I Chron. Dunst. vol. 1. p. 354.
50,"I. Treves E V. Vel. p.;82, 392. 1 I Trevet, p. 211. M. West. p. 382."
50,"§ Chron. T. Wykes, p. 599. Chron. T. Wykes, p. 57."
51,"IM. Paris, p. 668. Chron. T. Wykes, P.S8. W. Heming. 580. Chron. Dunst. vol. I. p 363."
52,"Dun y 1 7I7e &c. Chron. T. Wykes, p. 58. Knyghton, P. 2446. 1 Chron."
53,"Rymer, vol. 1p. 772 M. West. P. 385. Ypod. Neust. p. 469."
53,"* V. Heming, P. 581. Chron. Dunst. P. 367. M. west p. s t Chron . 3"
53,"so nyhton, P. 2447.. 4 M. Weit. B. 385. I M. Paris, p. 669. Chron. 1. Wyken. p.6."
53,"J Y Heming, p. 5 82. Chron. Dundt. vol. i . 369."
54,"Parie, p. 669. W. Heming. p. 583. T M. Paris, p. 670. Chron. T. Wykes, p. 62."
54,"W. Heming. P. 583. M. West p. 387. Ypod. Neusl. p. 469. II. Knyghton, p. r55."
55,"* M. Paris, p. 670. M. West. p. 387. † Chron. T. Wykes, p. 63. IW. Hem-"
55,"ing, p. 584. §SW. Heming, p. 584. : IM. Paris, P. 671. Knyghton, p. i"
56,"2. che roer ot at , Rymer, vol. 1. p. 795. Brady's Appeals, No. 211,"
56,"ar 63 Ryinon, voi * 7 : r i"
57,"o rom I. Wykes, P. 65. 4"" Rymer, yol. 1.P. 793. Brady's App. NS. 213. 1† Brady's"
57,"Pp. Ne. 216, Chron. Dunst. vol. p. 573. M. Wett. sis"
58,"heon. Wieilr. E 226. Chron. T. Wykes, p 63. † Rymer, vol. 1. p. 768. Chror"
58,"Prat vol. 1. p. 73. 1 M. Paris, P. 671. T. Wykes, P. tie ne I o"
59,"o- SPhen IIin pad iP Hoveden, & † Chron. T. Wykes, p. 66. Ann Warer,"
59,"pr216. 3M. Paris, p. 67 Ann. Waverl. P. 2 6"
60,"* nuyghron,p. 15 1 Ann. Waverl. p. 216. I Blackerton's Mag. Charta"
60,"Chron- Dunst. vol. 1. P. 378. 5 Chron. T. Wykes, p. 6,. Ann. Waver g 31"
60,"Heming. p. 585. Chron. Dunst. vol. 1. p. 383, 384."
61,"Sr. Paris. p. 67 Chron. T. Wykes, p. or. Ann. Waverl. p 218. W. Heming, p. 85."
61,"Knyghton. p. 2452. † Chron. T. Wykes, p. 68."
61,1 Chron. Dunst. vol. 1. 1. 38
61,"I M. Pari, . 672. Chron. Mailr. P. 250. : Chron. T. Wykes, p. i ie"
61,"Hremin p 586. Knyghton, p. 2452. I M. Paris, p. Chron Mail a 1"
61,"T W. Heming. p. 586. Knyghton, p. 8 she e"
62,"* Knyghton, p. 2453. † Chron. de Nailr p. 232. W. Heming. p. 587. † Chron. de Mailr. p. 232."
63,"M. Paris, p. 676. W. Heming, p. 588. TM. Pari, p. 675. IM. Paris, P. 675."
64,"*on ae 2t 1 † Rymer, vol. 1. p. 870. vol. 2. P 4 S. Chron. I. Wykes"
64,hie h rer o hwe i Wrken r s ch
65,"Creo T. Wykes, Poo M. Paris, P. 678, 679. W. Heming, p. 520. I Chron."
65,"Dunst. vol. 1. p. 404. 5 Rymer, vol. 1. P. 869. M' Paris, p. 6"
66,* Walsing. Edw. 1. p. 43.
67,"Statute of Merton, chap. 9. T Statute of Marleb. chap. 20. 1Id chap. 16."
67,"§ Statutes at large, p. 6. ; I So alss Knyghton, p.2444"
68,"* M. - 586. TM. Paris, p. 372. IM. Paris, p. 410."
69,"* M Paris, p. 523. † M. Paris, p. 606. T M. Paris, p. 160. S M. Pa-"
69,"ris, p. 1 Vol. 1. p. 155."
70,"M. Paris, p. 509. † M. Paris, p. 4213 I Trevet, p. 191."
72,"* Rymer, vol. 2. p. 1. Walsing. p. 43. Trevet, p. 239."
73,"1 Walsing. p. 44. Trevet, p. 241. M. West. p. 401."
73,"† Walsin p. 45. Rymer, vol. 2. * 32"
75,pellman's Gloss. in verbo Trailbaston. But Spellman was either mistaken in placing this com-
75,"mision in the fifth year of the King, or it was renewed in 1305. See Rymer, vol. 2. p. poo, 11."
75,"vet P338. M. West. p. 450. † Walsin, p. 48. Heming, vol. . p. 6. —T1. Wyl"
75,"p. 107. § In the year 1290. : If Walsin, P. 54. Heming, vol. : p. 20. Tiives, 7. t2"
76,* Trivet. p. 128. T Ann. Waverl. p. 235.
77,"wa * fi & 1. P 5. 248. I Rymer, vol. 2. p. 68."
78,"* T. Wykes, P195. † Rymer, vol. 2.p. 88. Walsin. P. 47. Trivet. p. 251. T. Wykes"
78,"P1o. 1 Rymer, p. 92. * 5 Dr. Powell's Hist. of Wales, p. 344. 345"
79,E 32. Heming. vol. 1.3. 3. Telret P. a38. IT. Wykespe20. † Hemung
79,"yett I. 1Y. Taivet, p. 257. Ann. Waverl. p. 235. 7 Homing. rot a prre. Toh"
79,aree se. T- Wrkee p. 11 Mwe p h very
79,"mer, vol. 2. p. 149 150, 174."
80,"* Heming, vol. 1. p. 16, 17."
81,"* Heming. vol. 1. p. 29. Trevet. p. 267. 1Rymer, vol. 2. p. 266."
82,""" Rymer, vol. 2. p. 452 † Heming, vol. 1. p. 30. Trevet. P. 268."
83,"I Heming. vol, 1. p. 36."
84,* Heming. vol. 1. p. 31. † Walsing. p.55. I Rymer. vol. 2. p. 559.
85,ip * c* Kosshionp on Pa P h I* 1 P. 662. T Neubr.
89,"Page 56 M. West. p. 436. It is said by Hemingford, vol. 1. p. 33. that the King menaced"
89,"yioterel the Scots barons, and forced them compliance, at leat to Renee * * skymen, vei. 2."
89,P548.
90,": I ge Rymer, vol. 2.p. 529, 545. Walsim. p. 5. Heming. vol. ? 4"
90,4 Trivet. p. 269. M. West. p. 41. 5
90,"34 Trivet p. 269. M. Welt. p 45. 1 Ronen wol. 2. p 507. 178, 11"
90,"Jol. 24P. 346. , I Rymer, tol 21 p. 59, 346 H R e o e 4a. Menr"
90,"P56 57. 'Rymer, vol. 2. p. 531. 3; Rymer, ol ie p. 5232"
91,"* P 590, 591, 593, 600. † Rymer, vol. 2. P. 590."
93,"* Walsin. p. 58. Heming. vol. 1. p. 39. † Walsin. p.58. I Heming, vol. 1."
93,"4 M. West. p. 419. Heming. vol. 1. p. &. 1 II Walsin. p. 60. Thivet, P"
93,274. Chron. Dunst. vol. 2. p. 609.
94,"' Trivet, p. 275. I Trivet p. 2735., 1 Trivet, p. 276. § Rymer, vol."
94,"2. p. 619 620. Walsin. p 61. Heming. vol. 1. P 42, 43. Trivet, P 277. il Rymer, vol."
94,"2. p. 620, 622. Walsin. P 61. Trivet, p. 278."
95,1 Walsing. p. 62.
95,"Heming. vol. 1. p.5 5. Trevet, p. 282. Chron. Dunst. vol. 2. p. 622. 5 Trevet. p. 279."
95,il Heming. vol. 1. F. 49.
96,"I 2p. * 17 Rymer, vol.2. P. 680 681, 695. 697."
97,": Madox's Baronia Anglica, p. 114. † Madox's Baronia Anglica, p. 115."
97,"† We hear only of one King, Henry II. who took this pains; and the record, called Liber niger"
97,"Scaccaris, was the result of tt.§ Madox. Bar. Ang. p. 116. Madox. Bar. Ang."
97,p. 122. Hist. of the Exch. p. 494.
97,"an * """
98,"If order o pay the sum of 00,000 marks, as King Richard's ransom, twenty shillings were im"
98,"posed on each Knight's fee. Had the fees remained on the original footing, as setled by the con-"
98,"gueror, this scutage would have amounted to 90,000 marks, which was nearly the som required; But"
98,"s nd. at many other * levous taves were imposed to complete it Aee taln Jiof, trut na"
98,ffaad. and abuses had prevailed in the rol of knights seet. † Chancellor Welh. enquiry int
98,"the manner of creating peers, P. 43, 46, 47, 55."
99,"* In Britann. p. 122. † Spellm. Gloss. in voce, Comis,"
99,"I Esfays on British Antiquities. This practice, however, seems to have been more familiar in Scot-"
99,"and and the kingdoms on the continent, than in England. :"
99,"Ay Thete are instances of princes of the blood who accepted of the office of sheriff, Spellman in voce"
99,Vicecomis.
100,* Rot. Claus. 38. Hen. III. m. 7. and 12 d: As also Rot. Clans. 42. Hen. III. m. 1. d. Prynne
100,"pref to Cotton's Abridgement. Burady's answer to Petyt, from the records, p. 151."
100,"1 Brady's Treatise of Boroughs, App. No. 13."
101,
101,"P. 152 * 1 Madox. Firma Burgi, p. 21."
104,"T Brady's answer to Petyt, p. 85, from the records. I Cotton's abridgement, p1"
107,"Gilbert's Hist. of Excheq P. 51, 54."
107,voh 1. o 4 or I* * ruivr 692. Walsin p. 64 Hem
108,"- Rymer, vol. 2. p. 607. Walsin. p. 66. Heming. vol. 1. p. 92. † Walsin. p"
108,"Jis vor 89. Trivet, p. 289. ? : I Wallin. p. 67. Heming. vol. B . Trivet,"
108,"Chron. Dunst. vol. 2. P. 650. I § Heming. vol. 1. p. 97. TTiivet, p 5t."
109,"Jeming vo-r - 98. Chron. Duntt. vol. 2. p. 650. † Rymer, vol. 2.lp. 718. Walsing"
109,"Pe &r: Heming. vol. 1.P 99. Triret, p. 29e. *† Hening. vol. 1. p. 100, 10."
109,"sing p. 68. Trivet, P. 299. ERymer, vol. 2. ;716. Tiive, hy"
110,"* Heming. vol. 1. p. 72, 3 74. † Rymer, vol. 2. p. 761. Walsing. p-"
111,"ron Wmer. aol. 2. P. Jet. Heming. vol. 1. p. 104. † Heming, vol.3. p. 107. Trixet,p. 29"
111,"Chron. Dunst. vol. 2. p. 65. ii wo 2 * 1 E, E. i S"
112,"oo n, p. 69. HHeming. vol.p. 1074 1 M. West. p. 4279. 1† Henming. vol. 1. p."
112,"Heming. vol. 1. p. 108, 109. Chron. Dunst. p. 653. I Chron Duest. *"
112,*. p. 654.
113,"er Trevet, p. 296. † Heming. vol. 1. P. 52, 110. 1 Heming."
113,vol. 1. p. 111. Walsing. p.
114,"Heming Yel Ip. 11 † Rymer, vol. 2. p. 783. Walsin. p. 70. 1M. Wes"
114,"P. 430 f Heming. vol. 1. p. iis 1 Heming. vol. 1.p, n M. west e"
115,"I F P7 Heming. vol. 1. p. 115. Trevet, p. 302."
115,hhe hnn mry
115,"1. p. 138, 139 140, 141. Trevet. p. 308."
115,p h h ep ot Whing. p. 74 Heming. o
116,"* Heming. vol. Blsy. ak † Heming. vol. 1. p. 167, 168. I Heming. vol. 1."
116,"p. 168. I Hemingford, yol. 1. p. to"
116,"; I Walsing. p. 0. We are told by Tyirel vol. 2. p. 145. from the Chronicle of St. Albans, that"
116,"the barons, not contented with the execution of the charter of forests, demanded of Edward as high"
116,terms as had been imposed on his father by the carl of Leicester : But o Other historian mentions
116,particular.
118,* Heming. vol. 1. p. 146.
119,"! Rymer, vol 2. p. 817. Heming. vol. 1. p. 149. Tiivet. p530."
119,"† Rymer, vol. 2. p. 82."
120,Walsing. p. 70. Heming. vol. 1. p. 118. Trevet. P. 299.
121,"Wallim. p. 70. Heming, vol. 1. p. 118. † Heming, vol. 1. p. 121, 122. I Hem-"
121,"ing, vol. 1.p. 1277. 5 On the 11th of September 1267."
122,"Walsin. P.73. Heming. vol. I. p. 127, 128, 129. Trivet, p. 307. T† Heming. vol."
122,"1. p. 1330. T— Henming. vol 1. p. 131 132, 133. § Rymer, vol. z. p. 813."
123,* Walsing. P. 75. Heming. vol. 1. p. 163.
124,"Yrr . ar. Heming. vol. 1. p. 163, 164, 165. Trivet, p. 313, says"
124,"ouly 20,000. M. West.p. 431, says 40,000."
125,"* This story is told by all the Scots writers; tho' it must be owned that Trivet and Hemingford,"
125,"authors of good credit, both agree that Bruce was not in Edward's army."
125,"1 Rymer, vol. 2. P 44. Walsin. P. 78, 80. Heming. vol. 1. p. 172. Trivet. p. 318. M."
125,West. p. 435.
126,"7 i e Whnre-tt Hreming. vol. 1.p 477. Tivet, 7. 3401 M. Wet"
126,h e hon ot tns ihisue i mee
127,* Heming. vol. 1. P. 197. T Heming. vol 1. p. 205
128,; Y*y. 1e0. waae! Walsing. p. 84. Heming. vol. 1. p. 120. † Walsing. p.
128,"0. Trivet, p. 340. Murinmuth, p.3"
129,"* Hemingford, vol. 1. p. 218. calls him the grandson of Robert; and is very particular in the ac-"
129,count of the times in which his father and grandfather died. Hemingford is the best historian of that
129,age. † Brady's hist. vol. 2. App. Ne. 27.
131,* M. West. p. 453.
132,": Walsing. p- 91. Heming. vol. 1. p. 222, 223. Trevet, p. 344. † Heming. vol. 1. p."
132,223. M. West. p. 456.
133,"I Institute, p. 156."
135,Hrady of Durrought P.25 from the records. TJP. 3 So also M. Wett. p-vob.
136,"* Rymer, vol. 2. p.77, 107. † Id. p. 862."
138,* Trivet P. 346.
139,"- 4 9s re Neust. P. 499. Thivet. cont. p. 2. † Rymer, vo"
139,"ing. vol. 1. P. 243. Walsin, p. 96. Vpod. Neust. p. 499. Tiivet, cont. o3P."
139,"vol I.p. 245. Ypod. Neust p. 500. T. de I More,p 109 r* emng."
140,"I T. de la More, P. 593. Walsing. P. 97. * T. de la More, p. 593 mhivet. cont. p. 3."
140,"Rymer, vol. 3. P. 47. Ypod. Neust. p. 499. I Brady's APP. N*.9. :"
141,"a whi † Rymer, vol. 3. p. 80. † Rymer, vol. 3. p. 92. Murimuth."
141,*. ee itvimer wolt 3.m sty. 'Wiering. ol 4 p oto. m* i istwrp
141,"I Rymer, vol. 3. P. 167."
142,"ay 50. Heming. vol. 1. p. 247. Walsing. p. 97. Ryley, p. 526. 1"
143,I Ryley's Placit. Parl. P 530. 541. T Brady's App. Ne. 53. Walsing. p. 98. 1 Ti¬
143,"vet, cont. P. 4. 5 Walsing. p. 101."
144,"aerr rort Itymer, vel. 2. p. 324. 1 T. de Is More, p. 553. 5 Dudg."
144,v rv
146,ales: aud they eets Yol3. P. 481.a list of all the infantry assembled from all parts of Ene
146,Wales; and they are only ars 49. It is ot ikely therefore shat the whole armey teukd os agland and
146,"merous as is reported. "" Rymer, val. 3 i"
147,* T. de la More. p. 594 †T. de la More. p. 594. 1 Ypod. Neust. p. 501.
148,ley? * rarmers 3. P. 481. a list of all the infantry assembled from all parts of En
148,Wales; and they are only a1s 40. It is notlicely theresore shat the whole ariaw hid he peland an
148,"merous as is reported. Rymer, vol.3. p. 481."
149,* T. de la More. p. 5944 †T. de la More. p. 594. 1 Ypod. Neust. p. 501.
150,"her e n vol ? TYe.s Mor P594 Marimuth, 5 I Trevet,"
150,"a . Armer, Yol 3. P. 767. 777. Walsing p. 3. Ypod. Neust. p. 503. 1. 46."
150,"More. p. 394. Trivet, cont. p. 299. Rymer, vol. 3. p. 553."
150,"Rrmen, tol 3.P 72 1 † * Iady. vol* P. tae. from the recores, app. NV. 61. Ryley. 1"
151,* Dugd. Baron. vol. 1. p. 389.
152,"ere 9* f Yelsing. p. o3. T. de la More. P. 595. Murimuth, p. 5"
152,"† Tuivet, cont.p. 2s. * Moureh. Malmes. i Marimuth, p.3"
153,"* Tyneel, vol. 2. p. 280, from the register of C. C. Canterbury. † Walsing. p 114."
153,I Totle's collect. part. 2. p. 50. Walsing. p. : 4 § Toitleys
153,vol. 3. p. 891.
153,"I Rymer, vol. 3 p. 89. Walsing. P. 114, 115. T. de la More p 595"
153,56. † Walsing. p. 115.
154,"* Rymer, vol. 3. p. 907. T. de la More, p. 595. † Walsing p. 115. Murimu"
154,"t Rymer, vol. .P. 958. Walsing. p. 115. I Ypod, Neust. p.504. T. de ia"
154,"More, P. 596. Walsing. P. 116. 141 Tymrel, vol- 2. p. 291. from the Records"
155,"Ecland's Coll. vol. 1. p. 6s. † Knyghton, p. 2540. † Hidgen, lib. 7. cap. 42."
155,"§.T de la More, p. 506. I Rymer, vol.3.p. 943. Walsing p. 1i. Kmeno"
155,"3P 988, 994, 999. vol. 4. P. 4. Walsing. p. 118. Ypod Neust. p. 505. * Dadg vol."
155,"r mash. EeE vol. 1. - 39u. T. de Is More, p. 507. † Rymer, vol. 3. ."
155,"1022. Murimuth, p. 60."
156,"*TRymer. r- 4 P.74 gs 1 Rymer, vol. 4. p. 140. Murimuth, P. 63. § T. de"
156,"Ie More, P. 596. Walin p. 117. Ypod. Neustp. 505. Mucimuth, p. 6. †— Rymen wol."
156,P 194.
157,"Ry rro—r *e † T 1o5e 164.165 Walsin. P. 120. T. de la More, p. 597. Murimuth, p. 64."
157,"Jse* ya-r * P* 7. , 20. †T. de Ia More, pt s96. Waising. p. 110. 7pou. heun orhon"
157,"IT. de la More, p. 598. Murimuth, p. 65. ime I ane"
158,"* T. de la More, p. 598. † Walsing. p. 123. Ypod. Neust. p. 507. T. de la More,"
158,"598. Murimuth, p. 66."
159,† YrPed. Neust. p. 508. † Wallin p. 12
159,"599 Merimuth, p. . 1 Il Waising. p. 124"
159,"* I* 673. T. de Is More, p. 559. : Waising. * 4"
160,"† Walsing. p. 125. Ypod. Neust. p. 508. † Walsing. p. 126. Murimuth, p. 68. § Knygh-"
160,"ton, p. 7 2766. Brady's App. Ne. 72. 1* Rymer, yol. 4. p. 13. Walsing. P. 125."
161,"† Walsing. p. 126. I Aronymi Hist. p. 838. *T. de la More, p. Co2."
162,"Tic ia More peo Wall, Yeiing. p. 127. Ypod. Neust. p. 509. Heming, ps 26"
162,I Walsing. p. 128. Anon. Hist. p. 30
162,"3. 66, a Rymer, vol. r Hist. P. 390. Cotton's abridg."
164,"Rymer, vol. 3. P. 31, 101. † It was pretended, that he kissed the knights who receiv-"
164,"*ed him on the moutti favel and breeech. Dupuy, p. 15, 16. Wals. p. 99. I Vertos nis"
164,"e Chev. de Malte, Mol. 2. p. 127, 130, &c."
165,"* Vertot, yol. 2 P. 132. Trevet, cont. p. 8. Vertot, vol. 2. p. 142. T Rymer,"
165,"yol.3.P.323, 956. vol 4. P. 47. Ypod. Neust. p. 506. Trever, cont. pra7, is."
166,val o I Eeot. Parl. 7. Edw. II. n. 35. 36. Yrpod. Neust. p. 502. † Morimut
166,"P. 48. Walsinghem, pt 108, says it ose to ix pounds. VPod. Neusi. p. 50n Tuien"
166,cont p. 18. h h
167,"I Dugdae. pustm. * Rymen, vol. 3. P. 488. † Rymer, vol. 3.p. 77"
167,"5 Brady's hist. vol. 2. P. 143, from Claus. 5. Edw. II. M. 4 Dors. in 1"
169,"* Vpod. Neust. p. 502. Wals. p. 107. † Ypod Neustr. p. 503. T. de la More, p. 594."
169,"Trevet, cont. p. 22. Murimuth, p. 51. † Ypod. Neust. p. 504."
170,"* Rymer, vol. 4. p. 245, 257, 258, &c."
171,"* Eroissard, liv. 4. chap. 1 1† Froissard, liv. 1. chap 17."
172,"* Froissart, liv. 4. chap. 19. † Rymer, vol. 4. p. 312. Froissart, liv. 4. chap. 19. 7† Frois-"
172,"sart, Iiv. 4 chap. 19 § Froisfart, liv. 4. chap. 19 Hemingford, p. 268. Ypod. Neust. P."
172,"509. Knyghton, p. 2552."
173,"I Froisart, v † chap. 19 † Rymer, p. 337. Heming. P . Anon. Hist. p. 392"
173,3 Ypod. Neust. p. 5 10
174,* Knyghton. P. 2554 Avesbury. p. S. Anon. Hit p. 395. 1 Heming. p
174,"271. Ypod. Neutt. P. 510. Knyghton, p 2555."
175,"sbury, p. S † Brady's App. No. 83. Anon. Hist. p. 397, 398. Knyghton, p. 2556."
175,I Cotton's Abridg. P. 85 s
176,* Cotton's Abridg. p. 10. † Cotton's Abridg.
177,"' Rymer, vol. 4. p. 384. † Rymer, vol. 4. p. 251."
178,"I Froissart, liv. 1. chap. 21. † Heming. p. 272. Walsing. p. 131. Knyghton, p. 2560."
179,"ghton, p. 2561. T Heming p. 273. Walsingham, p. 131. Knyghton, p. 2561."
179,"I Heming p. 273. Knyghton, p. 2561."
180,""" Cotton's Abridgm. T Rymer, vol. 4. p. 564, 565, 566."
181,"I Heming 7. 275 75 277 Knyghton, P. 2559. Otterborne, p. 115. † Rymer,"
181,"yol. 4. p. 590. Rymer, vol. p. 614"
183,"* Froissart, lib. 1. chap. 4."
184,"* Froissart, lib. 1. chap. 22. † Rymer, vol. 4. p. 477, 481. Froissart, liv. 1. chap. 25."
184,"Anon. Hist. p. 394. Walsingham, P. 130. Morimuth, p. 73. a 1 Froisfart, liv. 1 chap. 29."
185,"* Eymer, vol. 4.p. 747. Froissrt, liv. 1. chap. 277. † Rymer, vol. 4p. 771."
185,"1 Froissart, liv. 4. chap. 29, 33, 36."
186,"* Froissart, liv. 1. chap. 30. Meyerus. † Froisfart, liv. 1, chap. 30."
187,"Cotton's Abridg. Dugd Baron. vol. 2. p. 146. I Froissart, liv. 1. chap. 35."
187,"§ Heming. p. 303. Walsingham, p. 143."
188,"* Froissart, liv. 1. chap. 39. Heming. p. 105."
189,
189,Walsing. p. 143. 1 Cotton's Abridg. P. i7.
191,"Froissart, liv. 1. chap. 51. Avesbury, p. 56. Heming p. 321"
191,"1 Walsing p. 148. : S8 Rymer, vol. 5. p. 197."
192,"* Froissart, liv. 1. chap. 57. † Froissart, liv. 1. chap. 54."
193,"* Du Tillet, Recueil de Tralter, . Heming. 425. 326. Walling p. ay"
194,"* Froiffart, liv. 1. chap. 64. Awssbury, p. 65."
194,Knrghtons p. her y THeming P. 352. Ypod. Neut. p. 514.
195,"* Ypod, Neust. P 5713. † Avesbury, p. 70. Heming. P. 326. Walsingham, p. 150"
196,"Ji Ang Sacrs, yol. 1.P. 21, 22. Walingham, p. 153. 1 Anel"
197,"* Anglia Sacra, vol. 1. P. 38, 39, 40, 41."
199,"* ottones Abridgm. p. 38, 39. T† Froissart, liv. 1. chap. 64."
